Cell lines	600MPE	AU565	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB436	MDAMB453	MDAMB468	SKBR3	SUM1315MO2	SUM159PT	SUM185PE	SUM52PE	T47D	UACC812	ZR751	ZR7530	ZR75B
Meth__cg19534879__CXXC4	0.049465	0.046185	0.043011	0.028791	0.15686	0.037921	0.07669	0.036707	0.042347	0.038228	0.044914	0.40629	0.079535	0.02907	0.047639	0.055625	0.035507	0.075572	0.02771	0.051104	0.043666	0.032661	0.044341	0.031818	0.046359	0.044786	0.07635	0.032258	0.060322	0.050634	0.074831	0.037342	0.038169	0.038654	0.06063	0.23055	0.056605	0.035402	0.058447	0.040503
Meth__cg26853640__GGN	0.03604	0.045238	0.88227	0.099892	0.029386	0.55095	0.065458	0.17892	0.065135	0.52446	0.74268	0.91768	0.70525	0.93008	0.061062	0.075195	0.070948	0.057026	0.02613	0.38054	0.73454	0.036562	0.3695	0.046268	0.070947	0.38102	0.039914	0.021798	0.32458	0.78738	0.08601	0.13012	0.019215	0.44041	0.68469	0.40018	0.056524	0.036745	0.059459	0.036526
Meth__cg20092036__UBE3B	0.074801	0.05622	0.48903	0.13619	0.152	0.55908	0.75403	0.75517	0.10261	0.47133	0.10211	0.77074	0.098246	0.10113	0.090029	0.08251	0.096744	0.43242	0.13309	0.41481	0.252	0.094169	0.19393	0.4078	0.83487	0.72384	0.083237	0.079108	0.11058	0.50602	0.063483	0.051768	0.074736	0.36671	0.64223	0.22546	0.66202	0.084393	0.36435	0.14149
Meth__cg06963844__FBXO6	0.067333	0.042227	0.068838	0.07431	0.048201	0.072539	0.050075	0.074847	0.059912	0.062398	0.07062	0.09691	0.12893	0.037416	0.060855	0.89835	0.054893	0.09266	0.056227	0.04095	0.063031	0.055231	0.39976	0.093886	0.098601	0.053905	0.12773	0.061276	0.15816	0.099214	0.10747	0.052048	0.10309	0.057713	0.053958	0.079375	0.07352	0.056705	0.11331	0.049377
Meth__cg22472290__ZNF577	0.06859	0.073126	0.2369	0.067616	0.24225	0.88331	0.29021	0.8116	0.067315	0.8552	0.81381	0.1843	0.77333	0.90273	0.32409	0.14752	0.36997	0.13903	0.41078	0.5469	0.38539	0.074612	0.1248	0.17333	0.35965	0.11922	0.090783	0.46795	0.36611	0.17484	0.099773	0.083447	0.08313	0.84584	0.14891	0.78368	0.0668	0.53998	0.71866	0.40678
Meth__cg05467918__ACADM	0.038137	0.032348	0.06965	0.51156	0.035052	0.4533	0.10008	0.46416	0.032283	0.040211	0.087952	0.13516	0.072279	0.028835	0.063288	0.037122	0.021029	0.10566	0.034026	0.037496	0.028927	0.068932	0.032985	0.49609	0.12613	0.054461	0.047038	0.40296	0.12096	0.14895	0.050754	0.047844	0.026215	0.03067	0.013263	0.067899	0.045455	0.033531	0.071816	0.038467
Meth__cg11521325__FLJ32926	0.28701	0.051987	0.5736	0.37893	0.16098	0.18985	0.16181	0.79586	0.15842	0.24987	0.31047	0.60519	0.20071	0.02444	0.12292	0.18714	0.57895	0.10666	0.082371	0.40238	0.40775	0.66196	0.49883	0.80626	0.11307	0.145	0.079541	0.22371	0.14745	0.18589	0.12227	0.062955	0.072416	0.17326	0.080756	0.44286	0.75243	0.18562	0.073941	0.11095
Meth__cg27063607__MRPL33	0.055158	0.043818	0.046769	0.047023	0.37139	0.077016	0.078267	0.042168	0.053249	0.05393	0.043986	0.055256	0.10044	0.0228	0.069437	0.044511	0.044002	0.10831	0.043258	0.032291	0.052259	0.054029	0.036253	0.039789	0.076452	0.060392	0.075254	0.046446	0.12258	0.039094	0.11462	0.041461	0.037087	0.04292	0.047676	0.11338	0.039619	0.051636	0.17432	0.053326
Meth__cg14481222__BIRC3	0.14946	0.085177	0.080137	0.093654	0.080911	0.13068	0.25475	0.12164	0.078876	0.1023	0.095488	0.27896	0.086587	0.13243	0.10042	0.55898	0.12275	0.22065	0.11341	0.084476	0.15123	0.16135	0.10285	0.11815	0.19711	0.10673	0.21174	0.08732	0.17397	0.087375	0.17294	0.082372	0.084345	0.83386	0.138	0.40338	0.11154	0.099802	0.24744	0.11304
Meth__cg05076631__PGF	0.089854	0.10754	0.6165	0.11186	0.95987	0.66404	0.21072	0.098927	0.067065	0.11871	0.078992	0.082321	0.10768	0.086462	0.074546	0.084398	0.068072	0.095813	0.061426	0.28147	0.07119	0.20663	0.060471	0.1282	0.13569	0.091017	0.098801	0.091572	0.75111	0.071408	0.1153	0.090111	0.051135	0.043475	0.11445	0.14492	0.746	0.52134	0.43913	0.50808
Meth__cg22679003__CDH2	0.048362	0.051316	0.054004	0.044082	0.054506	0.43964	0.038178	0.066087	0.041818	0.057753	0.071864	0.10539	0.5039	0.092466	0.054089	0.052146	0.043734	0.068416	0.042462	0.15742	0.1174	0.054117	0.058723	0.098652	0.851	0.053912	0.078616	0.042878	0.075805	0.46477	0.054078	0.051388	0.04126	0.076265	0.86076	0.68269	0.067934	0.046442	0.19474	0.047333
Meth__cg25841987__C4orf18	0.15522	0.10476	0.13307	0.074338	0.11072	0.11811	0.17231	0.47238	0.12462	0.15346	0.097585	0.15925	0.16519	0.12848	0.10164	0.22344	0.076305	0.1528	0.10798	0.074028	0.11641	0.80167	0.11861	0.11314	0.17922	0.094531	0.27608	0.083932	0.10104	0.13681	0.21574	0.10681	0.1206	0.27015	0.5624	0.14392	0.15164	0.099174	0.52022	0.10229
Meth__cg27504805__NPY2R	0.070495	0.047227	0.099664	0.078071	0.22545	0.58456	0.056028	0.93622	0.049876	0.056904	0.6843	0.53058	0.35404	0.045524	0.066186	0.71605	0.05093	0.059346	0.063194	0.054862	0.076393	0.071572	0.17145	0.041987	0.7685	0.058586	0.12892	0.066455	0.53757	0.45401	0.10284	0.052152	0.1568	0.096793	0.074979	0.075144	0.067147	0.056067	0.13198	0.1478
Meth__cg14708847__PAK3	0.097577	0.054287	0.29157	0.10406	0.11505	0.13917	0.042194	0.32054	0.057297	0.073696	0.18852	0.071263	0.25378	0.074088	0.062732	0.094476	0.0383	0.14248	0.074511	0.13709	0.15196	0.22931	0.092495	0.28947	0.3284	0.08794	0.087172	0.063084	0.10855	0.074899	0.1202	0.057138	0.085514	0.62163	0.054648	0.099965	0.41228	0.074513	0.26313	0.29339
Meth__cg03807235__PEX7	0.048866	0.22372	0.049743	0.047584	0.38868	0.053946	0.55664	0.024501	0.10476	0.040139	0.19972	0.05461	0.069276	0.031508	0.086527	0.045459	0.035571	0.070369	0.034137	0.05376	0.041325	0.12651	0.068531	0.035795	0.69323	0.059525	0.077472	0.066891	0.06519	0.032309	0.059621	0.034392	0.20861	0.035795	0.042573	0.087401	0.041904	0.043669	0.072878	0.055348
Meth__cg17385448__AGMAT	0.10111	0.80758	0.84415	0.3587	0.68604	0.3538	0.9216	0.93881	0.09914	0.5613	0.23802	0.60557	0.88144	0.12561	0.18125	0.91691	0.25726	0.14629	0.12718	0.11493	0.1671	0.65993	0.92736	0.63236	0.43241	0.17716	0.10907	0.3547	0.096868	0.23672	0.66403	0.10379	0.1033	0.79426	0.82992	0.10705	0.077031	0.16455	0.78007	0.22079
Meth__cg05593325__GALNT12	0.047858	0.069214	0.049	0.039134	0.68364	0.062393	0.57092	0.95556	0.066501	0.054137	0.61865	0.76862	0.2865	0.04416	0.075813	0.86222	0.61069	0.24941	0.65437	0.047898	0.057826	0.15628	0.605	0.29201	0.83304	0.041789	0.12041	0.66352	0.08356	0.49467	0.079646	0.085818	0.14232	0.040747	0.78032	0.11093	0.068765	0.063438	0.16808	0.041036
Meth__cg21379008__ATP8B2	0.027535	0.017947	0.024676	0.015136	0.023919	0.02601	0.12421	0.016304	0.023411	0.041206	0.024372	0.052927	0.051769	0.036634	0.019842	0.031045	0.018251	0.059923	0.018401	0.017223	0.030372	0.031911	0.04503	0.023133	0.059371	0.033374	0.04926	0.023545	0.42749	0.027041	0.025337	0.023572	0.024358	0.024635	0.023546	0.087244	0.021177	0.018471	0.022559	0.023265
Meth__cg00468146__ID4	0.069377	0.091625	0.10912	0.048574	0.14526	0.42955	0.082522	0.14252	0.058396	0.15301	0.13898	0.065506	0.09629	0.30099	0.058815	0.053969	0.087453	0.080972	0.56694	0.39763	0.41309	0.10785	0.085063	0.29694	0.32127	0.062174	0.45491	0.77547	0.68686	0.063477	0.10402	0.055763	0.29249	0.050633	0.044445	0.80498	0.069941	0.058496	0.34063	0.059412
Meth__cg01770232__IL6	0.079977	0.059036	0.19016	0.080809	0.28671	0.082384	0.11417	0.1156	0.06123	0.062533	0.19062	0.35627	0.68932	0.070778	0.08489	0.078972	0.090909	0.27279	0.067017	0.04754	0.077148	0.27885	0.16344	0.066173	0.13116	0.068051	0.11439	0.088278	0.10474	0.33106	0.10045	0.054982	0.056313	0.25104	0.27029	0.14648	0.07355	0.07183	0.20975	0.064257
Meth__cg10294836__DYRK1B	0.068206	0.072411	0.089036	0.11519	0.068847	0.0728	0.091466	0.063415	0.074121	0.088669	0.5352	0.44593	0.63623	0.059585	0.15893	0.075541	0.5361	0.59604	0.93363	0.088167	0.078043	0.073339	0.1043	0.072356	0.10307	0.088274	0.097552	0.095885	0.11697	0.083734	0.13582	0.080727	0.89142	0.056172	0.084668	0.13494	0.91606	0.59892	0.12813	0.38215
Meth__cg19796273__MYO10	0.028522	0.020011	0.020648	0.026965	0.048172	0.026838	0.032333	0.41185	0.027299	0.026708	0.022653	0.0088093	0.026747	0.015457	0.022743	0.018125	0.02742	0.038022	0.010897	0.022112	0.021587	0.050033	0.023189	0.027229	0.042505	0.023903	0.024122	0.030761	0.047151	0.021346	0.035975	0.058058	0.02335	0.02011	0.018905	0.02927	0.02826	0.026661	0.04415	0.035227
Meth__cg14865868__TRIB2	0.10308	0.64561	0.90034	0.47951	0.92525	0.34918	0.70175	0.06615	0.12181	0.087788	0.10818	0.38206	0.15318	0.36293	0.34573	0.21309	0.076984	0.082829	0.059734	0.53975	0.11093	0.93116	0.076992	0.1001	0.10791	0.80564	0.24542	0.41727	0.32624	0.60627	0.74625	0.21996	0.55821	0.68587	0.40836	0.37627	0.87268	0.45903	0.32026	0.085101
Meth__cg05847778__BBS5	0.036043	0.046441	0.039776	0.067081	0.54429	0.048031	0.033581	0.036475	0.034507	0.046406	0.05196	0.031861	0.27126	0.027817	0.043086	0.048004	0.034031	0.071239	0.027773	0.048625	0.054716	0.035001	0.035134	0.029956	0.10258	0.049646	0.098181	0.033102	0.10814	0.048846	0.061311	0.040014	0.035157	0.030749	0.051451	0.10186	0.04442	0.035952	0.11748	0.037057
Meth__cg22862656__SCGB2A2	0.055845	0.047079	0.24138	0.22013	0.70361	0.095397	0.90261	0.84339	0.37538	0.36142	0.87111	0.17338	0.22479	0.069192	0.32953	0.46196	0.671	0.090973	0.84613	0.13823	0.13718	0.74933	0.91532	0.12477	0.82923	0.129	0.082081	0.91275	0.16283	0.43402	0.054846	0.59018	0.88767	0.45253	0.146	0.12228	0.18009	0.076393	0.11012	0.074453
Meth__cg02505409__ANGPTL4	0.045981	0.87037	0.087452	0.073653	0.029398	0.35558	0.051282	0.068036	0.026075	0.058322	0.22298	0.041782	0.5376	0.48518	0.032759	0.87645	0.037278	0.2054	0.030071	0.040924	0.067528	0.79438	0.48385	0.034178	0.3943	0.29707	0.067465	0.11251	0.80362	0.048756	0.16489	0.031078	0.045653	0.070868	0.050283	0.092205	0.070262	0.05742	0.087107	0.050735
Meth__cg14833385__HLA-DMA	0.055157	0.032845	0.75122	0.44865	0.74249	0.091769	0.51621	0.54357	0.089969	0.13254	0.23746	0.17671	0.095985	0.040729	0.086136	0.50161	0.76054	0.20608	0.14073	0.060226	0.07306	0.41362	0.18531	0.048464	0.38829	0.16749	0.099474	0.87489	0.072768	0.1697	0.10644	0.43999	0.12477	0.22328	0.15158	0.087402	0.052176	0.061522	0.086124	0.10205
Meth__cg10335112__ODF3	0.39787	0.043881	0.4419	0.18936	0.21188	0.17154	0.11476	0.55463	0.052566	0.23228	0.4224	0.48979	0.36181	0.23199	0.047791	0.18969	0.19705	0.070907	0.036943	0.25793	0.38332	0.56689	0.080958	0.73102	0.22212	0.25002	0.062055	0.17964	0.46258	0.24012	0.12792	0.18691	0.04646	0.2658	0.11851	0.071511	0.48996	0.12246	0.30572	0.098633
Meth__cg13810225__MYH9	0.054444	0.037924	0.038088	0.032224	0.06383	0.03246	0.056031	0.029982	0.058996	0.055221	0.036708	0.095816	0.078821	0.031976	0.050696	0.033006	0.033458	0.088023	0.025774	0.033383	0.036174	0.036518	0.46749	0.030521	0.04542	0.041333	0.040306	0.035392	0.05321	0.048102	0.086158	0.032799	0.036655	0.024496	0.028072	0.11615	0.041938	0.053376	0.080198	0.035627
Meth__cg02225847__FAM65A	0.046601	0.15466	0.10503	0.083226	0.036687	0.22333	0.024895	0.22974	0.055938	0.56396	0.050341	0.097486	0.4402	0.076362	0.061863	0.913	0.035031	0.06341	0.03847	0.15386	0.13665	0.36426	0.39439	0.15299	0.083839	0.18556	0.12974	0.039711	0.52505	0.19789	0.50503	0.31247	0.044743	0.622	0.037543	0.088364	0.12063	0.059851	0.24751	0.068017
Meth__cg23749760__ZNF467	0.017928	0.38802	0.20327	0.06328	0.37799	0.1255	0.90941	0.098107	0.026666	0.47783	0.36961	0.7039	0.66378	0.61169	0.028353	0.55685	0.30662	0.16759	0.20636	0.045305	0.10726	0.0312	0.78676	0.024795	0.6145	0.026112	0.029567	0.80426	0.03571	0.29334	0.57419	0.12303	0.13955	0.55579	0.25421	0.031124	0.023288	0.057223	0.033485	0.46245
Meth__cg01603095__SLC2A13	0.16005	0.026137	0.61139	0.057297	0.34234	0.053094	0.60596	0.95996	0.045578	0.033978	0.41319	0.090379	0.84551	0.037123	0.04904	0.94088	0.057641	0.12462	0.044791	0.033416	0.04875	0.57676	0.80873	0.11825	0.13293	0.32089	0.069216	0.39126	0.79863	0.53476	0.048015	0.40957	0.021087	0.60173	0.1064	0.056769	0.040329	0.26527	0.21182	0.067807
Meth__cg19391527__PNOC	0.14887	0.048461	0.73781	0.35488	0.035851	0.19948	0.21746	0.89399	0.39724	0.443	0.1034	0.45685	0.56831	0.06161	0.26554	0.22403	0.11284	0.19048	0.033827	0.26792	0.19855	0.60304	0.31237	0.88826	0.11577	0.16356	0.076018	0.11652	0.11121	0.11367	0.082147	0.045763	0.045843	0.2461	0.10822	0.1407	0.16497	0.07463	0.4555	0.065023
Meth__cg25421647__UBE2L3	0.95923	0.75787	0.81081	0.85038	0.35562	0.94125	0.30727	0.52885	0.044004	0.94167	0.77196	0.37077	0.46985	0.74088	0.052819	0.087789	0.054707	0.092235	0.49996	0.9557	0.9061	0.58185	0.038977	0.73624	0.56619	0.12315	0.22728	0.079079	0.1843	0.60317	0.53989	0.031005	0.058922	0.14737	0.04905	0.078067	0.11481	0.54005	0.15117	0.46352
Meth__cg09260441__DOK5	0.25098	0.036079	0.54163	0.045636	0.58218	0.53284	0.13463	0.89869	0.40471	0.060763	0.90805	0.82305	0.62418	0.041916	0.31303	0.80621	0.64448	0.42351	0.17883	0.57478	0.44484	0.081425	0.10913	0.2402	0.51073	0.076496	0.1679	0.90874	0.33512	0.85202	0.056841	0.041397	0.13281	0.47761	0.91802	0.088283	0.45463	0.073591	0.57032	0.066274
Meth__cg00351011__LASS4	0.040496	0.04971	0.050211	0.051995	0.48613	0.055957	0.037786	0.049472	0.23104	0.058807	0.039901	0.037597	0.081024	0.027347	0.24111	0.037445	0.043697	0.068708	0.13852	0.051858	0.048947	0.032635	0.046563	0.035575	0.069596	0.043052	0.090482	0.032435	0.10399	0.043735	0.065003	0.032737	0.030974	0.032461	0.037511	0.066781	0.047535	0.051959	0.15404	0.046566
Meth__cg06500079__VPS53	0.031442	0.057703	0.48168	0.47038	0.088527	0.091878	0.21466	0.046929	0.60124	0.07364	0.039629	0.068432	0.17182	0.36293	0.57875	0.27578	0.046264	0.22415	0.91212	0.061822	0.040534	0.1075	0.034641	0.74118	0.90154	0.049038	0.10541	0.028787	0.082471	0.66185	0.087553	0.029114	0.067381	0.74259	0.027237	0.073146	0.073525	0.050328	0.69803	0.039414
Meth__cg15401952__KCNIP4	0.43554	0.062348	0.6507	0.058579	0.11317	0.45848	0.075178	0.6966	0.16433	0.080218	0.54311	0.23019	0.10363	0.051237	0.16752	0.11433	0.084012	0.19555	0.059561	0.071149	0.081711	0.14014	0.10254	0.097438	0.24786	0.068244	0.14573	0.15247	0.19902	0.073826	0.11406	0.070244	0.06354	0.27693	0.18124	0.10123	0.077857	0.18401	0.17549	0.11699
Meth__cg07640473__SEMA3F	0.026867	0.025677	0.040579	0.039975	0.8	0.048008	0.92513	0.85396	0.03167	0.049449	0.97912	0.12626	0.08538	0.040121	0.037801	0.53039	0.030363	0.048484	0.25015	0.045507	0.058389	0.057597	0.75673	0.025232	0.9603	0.037097	0.10301	0.85513	0.060152	0.046053	0.08906	0.60151	0.765	0.034869	0.048554	0.18153	0.028054	0.032835	0.043657	0.050105
Meth__cg01441777__CSNK1E	0.049018	0.034017	0.040462	0.059435	0.80193	0.041911	0.061205	0.031632	0.15303	0.044027	0.028713	0.059196	0.077288	0.22846	0.11847	0.034307	0.041043	0.050495	0.026065	0.042086	0.054562	0.035325	0.049804	0.028794	0.096965	0.033951	0.046476	0.025021	0.042671	0.050984	0.040262	0.029514	0.04816	0.020514	0.025538	0.079731	0.053349	0.057198	0.063415	0.033482
Meth__cg10084993__SLC9A3R2	0.086291	0.063291	0.11748	0.11035	0.9141	0.10997	0.78993	0.62646	0.18127	0.23786	0.49253	0.89558	0.68785	0.061791	0.18129	0.53254	0.2242	0.69926	0.11511	0.1275	0.097779	0.9361	0.82418	0.17633	0.13651	0.065763	0.094846	0.68629	0.090305	0.2277	0.076187	0.38633	0.34674	0.093598	0.13306	0.083039	0.10192	0.071443	0.14199	0.10927
Meth__cg03972838__FLJ20232	0.028581	0.017815	0.021194	0.028841	0.6982	0.020481	0.69678	0.68681	0.021515	0.022309	0.44842	0.05059	0.041092	0.0073203	0.019283	0.22533	0.95374	0.020229	0.083936	0.062454	0.17862	0.48301	0.68524	0.22966	0.53528	0.083977	0.062417	0.80922	0.024011	0.02503	0.022876	0.019499	0.025816	0.4774	0.014743	0.037481	0.04039	0.023372	0.094082	0.023045
Meth__cg16893574__CALB2	0.27511	0.12019	0.44848	0.21682	0.15398	0.45284	0.86493	0.70705	0.12533	0.13337	0.20214	0.59998	0.82127	0.45691	0.11697	0.56122	0.19315	0.27889	0.089218	0.19931	0.38721	0.14682	0.37119	0.20773	0.47393	0.22849	0.17984	0.78202	0.27688	0.10265	0.19128	0.10434	0.086557	0.40773	0.78191	0.10995	0.11532	0.11064	0.77048	0.16625
Meth__cg03000846__RAC3	0.03887	0.052198	0.79613	0.167	0.8844	0.25557	0.97373	0.38286	0.2407	0.49661	0.028168	0.95977	0.59755	0.33858	0.21708	0.45242	0.63124	0.56206	0.9526	0.68227	0.61985	0.03108	0.96952	0.55245	0.94933	0.93265	0.32386	0.96502	0.057362	0.96197	0.18263	0.52379	0.97042	0.50434	0.01872	0.1515	0.5172	0.023817	0.32739	0.023589
Meth__cg13905388__CDCA4	0.10255	0.077292	0.11657	0.061063	0.10533	0.12832	0.17183	0.74455	0.10269	0.099053	0.12982	0.19693	0.12244	0.071729	0.11129	0.13941	0.08441	0.13153	0.12389	0.075459	0.1006	0.11992	0.090976	0.086317	0.15595	0.1056	0.13553	0.11293	0.1117	0.10176	0.095718	0.11265	0.0714	0.048931	0.06315	0.17311	0.11334	0.093197	0.14704	0.11071
Meth__cg07313155__THRA	0.031868	0.021378	0.66823	0.2082	0.13839	0.15605	0.071169	0.13667	0.09902	0.28055	0.034768	0.37335	0.091709	0.027111	0.08354	0.051279	0.041088	0.082776	0.019064	0.065456	0.15359	0.38235	0.16122	0.21282	0.040796	0.04694	0.038474	0.085473	0.10147	0.045412	0.032317	0.024198	0.037253	0.59932	0.034985	0.024934	0.48547	0.068983	0.41191	0.034746
Meth__cg21616088__FBXL4	0.12102	0.066762	0.16508	0.071176	0.23133	0.082192	0.20709	0.34213	0.10577	0.081806	0.069694	0.045282	0.13833	0.094065	0.10761	0.071314	0.069254	0.10865	0.074791	0.071178	0.073897	0.13093	0.065968	0.060842	0.12756	0.11166	0.12733	0.055282	0.24574	0.09092	0.10535	0.074806	0.15603	0.0439	0.050855	0.24382	0.074514	0.36298	0.20705	0.095815
Meth__cg17640322__CD44	0.17372	0.0592	0.74846	0.66786	0.02842	0.92873	0.070006	0.025702	0.81822	0.030614	0.054167	0.054109	0.07409	0.087889	0.76461	0.034487	0.033653	0.15704	0.026495	0.78726	0.072382	0.069678	0.026218	0.52383	0.060674	0.068662	0.044966	0.022321	0.90068	0.02573	0.073894	0.023398	0.040841	0.97624	0.93003	0.044884	0.050706	0.21196	0.22204	0.97801
Meth__cg25375711__TRMT12	0.050735	0.013583	0.01987	0.015664	0.019407	0.024068	0.086637	0.014295	0.087798	0.021072	0.024008	0.016842	0.40377	0.038119	0.033113	0.019808	0.01623	0.055771	0.024158	0.02029	0.018442	0.022306	0.015858	0.021465	0.12326	0.030126	0.049834	0.020595	0.26623	0.021128	0.028956	0.025347	0.03534	0.022905	0.024649	0.0256	0.021388	0.025825	0.051158	0.026458
Meth__cg23074747__C9orf72	0.031415	0.030705	0.044836	0.024095	0.021424	0.028085	0.022371	0.025672	0.022711	0.026074	0.027518	0.019293	0.94579	0.022854	0.029174	0.023897	0.54896	0.033092	0.025046	0.030176	0.028988	0.02776	0.02997	0.020494	0.049376	0.032217	0.0338	0.031973	0.051639	0.036158	0.061564	0.024574	0.58831	0.024203	0.025284	0.063302	0.031434	0.030606	0.064125	0.033517
Meth__cg04967538__CXorf42	0.48812	0.039703	0.05402	0.035018	0.38563	0.05507	0.055103	0.49988	0.4299	0.03621	0.033622	0.058288	0.034483	0.052419	0.38697	0.27452	0.47479	0.064237	0.045986	0.047678	0.03314	0.50586	0.041016	0.44988	0.082932	0.044671	0.10233	0.031432	0.33749	0.031943	0.087356	0.4896	0.1115	0.063054	0.18861	0.12267	0.57904	0.27442	0.48196	0.031448
Meth__cg27546237__COL4A1	0.35818	0.0527	0.15725	0.19443	0.25777	0.77147	0.039243	0.68436	0.11391	0.066684	0.052902	0.36587	0.8176	0.27139	0.28051	0.053038	0.049646	0.10342	0.049382	0.92143	0.93456	0.13127	0.073447	0.91778	0.096087	0.89816	0.065865	0.087307	0.83748	0.12152	0.078463	0.41738	0.50287	0.15428	0.87511	0.45212	0.90005	0.26178	0.86082	0.4231
Meth__cg21681756__NDUFS3	0.016083	0.021694	0.034081	0.023798	0.023013	0.025551	0.031485	0.038838	0.022771	0.018764	0.020997	0.13012	0.046731	0.025682	0.021069	0.042711	0.014149	0.03987	0.01954	0.035886	0.022108	0.027688	0.031852	0.02153	0.23893	0.027769	0.024249	0.046245	0.026615	0.047213	0.03527	0.022426	0.017601	0.013951	0.012959	0.021655	0.020534	0.02401	0.034977	0.023996
Meth__cg22395019__GALNT14	0.09093	0.20756	0.77978	0.78238	0.82551	0.54473	0.22458	0.16611	0.053108	0.081696	0.5513	0.62261	0.66342	0.24323	0.08387	0.35418	0.089934	0.11604	0.16004	0.76682	0.63932	0.16028	0.28946	0.40675	0.42908	0.10975	0.13021	0.10207	0.078129	0.53065	0.13996	0.062829	0.069707	0.51551	0.87919	0.13125	0.23173	0.079745	0.18351	0.090861
Meth__cg11380624__DNAJC14	0.098162	0.052234	0.42815	0.30693	0.068389	0.31929	0.082642	0.13846	0.12149	0.099656	0.079035	0.50041	0.099365	0.42603	0.11747	0.084962	0.31482	0.090976	0.26409	0.059962	0.075592	0.067754	0.063889	0.39429	0.11741	0.52541	0.11296	0.06906	0.14951	0.35941	0.1754	0.050527	0.058283	0.75481	0.055364	0.071645	0.075956	0.061591	0.53591	0.12461
Meth__cg18978324__RABGGTA	0.024182	0.016391	0.01449	0.020228	0.019278	0.020643	0.045687	0.027959	0.031219	0.024238	0.030239	0.046708	0.034483	0.012027	0.021624	0.024255	0.031378	0.050969	0.014779	0.014874	0.019365	0.017013	0.023064	0.014661	0.01993	0.028085	0.032924	0.027015	0.050574	0.023394	0.058684	0.017491	0.021366	0.012912	0.018405	0.17813	0.039076	0.037232	0.039962	0.023222
Meth__cg15746620__EMR3	0.11815	0.083875	0.6386	0.4658	0.064548	0.6275	0.13984	0.20718	0.057713	0.48686	0.18606	0.11956	0.26412	0.20214	0.064658	0.19728	0.35845	0.10536	0.082281	0.41653	0.62254	0.5752	0.14376	0.27357	0.093798	0.11849	0.16606	0.15911	0.33088	0.15524	0.14035	0.049468	0.10622	0.52257	0.31525	0.1335	0.81972	0.17602	0.12013	0.37103
Meth__cg26152597__ZBTB20	0.062711	0.063606	0.060173	0.055872	0.055495	0.068042	0.092047	0.048612	0.064074	0.048747	0.046143	0.056465	0.52575	0.041054	0.071562	0.047762	0.061955	0.064403	0.051041	0.056353	0.078266	0.056685	0.064754	0.043598	0.084863	0.064015	0.078996	0.04989	0.11545	0.92826	0.10211	0.0541	0.076291	0.079377	0.063269	0.10371	0.057074	0.056477	0.14008	0.060205
Meth__cg07294774__DIO2	0.58509	0.090031	0.82858	0.24897	0.59457	0.49651	0.70884	0.88608	0.1274	0.11569	0.23188	0.13783	0.54785	0.25119	0.18708	0.66559	0.15159	0.23542	0.73469	0.081017	0.11146	0.67538	0.11748	0.10275	0.59706	0.32909	0.27024	0.16262	0.20826	0.47732	0.15198	0.10465	0.16426	0.52469	0.35914	0.1513	0.14469	0.16461	0.29275	0.16831
Meth__cg08097755__VGF	0.3521	0.045818	0.19393	0.054893	0.047634	0.62383	0.44976	0.75837	0.099285	0.26886	0.097217	0.19269	0.56584	0.34494	0.18332	0.11433	0.78402	0.27827	0.30145	0.046483	0.051988	0.058131	0.37559	0.20465	0.85333	0.66002	0.17376	0.13715	0.49088	0.65656	0.043653	0.039292	0.13878	0.12112	0.048334	0.097105	0.071214	0.18501	0.85507	0.047869
Meth__cg14847483__TMEM85	0.55246	0.48423	0.92024	0.68006	0.54995	0.29556	0.19794	0.064206	0.24548	0.078561	0.060741	0.070919	0.27065	0.59514	0.27373	0.43791	0.069597	0.076693	0.13725	0.66683	0.68071	0.92484	0.044623	0.040904	0.66465	0.61646	0.08405	0.042752	0.85166	0.084493	0.16773	0.042303	0.86694	0.05207	0.055711	0.76999	0.073631	0.52732	0.50398	0.55572
Meth__cg14314889__OR1E2	0.57682	0.033208	0.64087	0.03974	0.11834	0.15843	0.027847	0.23179	0.079042	0.063533	0.41599	0.55985	0.16041	0.054154	0.12291	0.23011	0.37169	0.14849	0.02276	0.10887	0.28114	0.85211	0.13736	0.39538	0.16138	0.035748	0.13947	0.050919	0.15532	0.054176	0.057372	0.032783	0.055291	0.29395	0.50192	0.045338	0.75214	0.21919	0.41288	0.047609
Meth__cg16772207__MYT1	0.083169	0.063827	0.072753	0.082072	0.91204	0.084928	0.8744	0.78872	0.89657	0.10856	0.91417	0.90116	0.20018	0.077371	0.59751	0.39567	0.55897	0.21709	0.19375	0.14546	0.18205	0.083659	0.6681	0.6034	0.67216	0.067885	0.18433	0.67685	0.12749	0.28674	0.094582	0.090199	0.14954	0.1208	0.058513	0.19256	0.1276	0.056742	0.21601	0.071455
