Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg17324128__RASSF4	0.058824	0.041195	0.68753	0.83153	0.18874	0.24247	0.094842	0.41893	0.091774	0.11678	0.074943	0.1326	0.36555	0.050313	0.10235	0.073467	0.061776	0.20258	0.04878	0.16327	0.21693	0.16124	0.13517	0.20605	0.23049	0.33057	0.1169	0.14991	0.12733	0.049703	0.056594	0.094332	0.098763	0.047425	0.033572	0.089959	0.18399	0.079766
Meth__cg14817542__HIF1AN	0.028021	0.023617	0.038158	0.02068	0.017799	0.020981	0.032418	0.037469	0.022934	0.023118	0.024025	0.04606	0.041475	0.024956	0.029077	0.026935	0.027827	0.042894	0.027689	0.025728	0.028737	0.031754	0.54978	0.020746	0.068348	0.0349	0.033602	0.072153	0.060223	0.018322	0.02127	0.022435	0.024995	0.021167	0.029942	0.02517	0.024644	0.032316
Meth__cg17832674__CALM3	0.055748	0.040473	0.21115	0.055468	0.031053	0.26401	0.077624	0.033642	0.044525	0.036762	0.21775	0.074704	0.094085	0.18556	0.029203	0.12525	0.037496	0.0463	0.03281	0.25488	0.043935	0.17286	0.059209	0.064321	0.12481	0.053413	0.37251	0.3542	0.096482	0.041012	0.047424	0.060703	0.030488	0.059982	0.067953	0.073125	0.034385	0.056075
Meth__cg04155026__TSNAXIP1	0.10388	0.067447	0.16913	0.56318	0.047959	0.054611	0.076837	0.065631	0.077263	0.052243	0.078391	0.29028	0.1948	0.038116	0.063748	0.080033	0.049404	0.072653	0.078313	0.05776	0.059104	0.089919	0.14358	0.061784	0.28555	0.060639	0.098941	0.18216	0.11615	0.050159	0.04679	0.082874	0.032358	0.072901	0.14567	0.088805	0.048977	0.058922
Meth__cg14706178__FLJ32786	0.022871	0.019448	0.035812	0.020453	0.017615	0.025449	0.025676	0.080067	0.017523	0.027897	0.022555	0.040624	0.051871	0.015388	0.025797	0.021635	0.019174	0.068842	0.022082	0.018961	0.025545	0.026267	0.023402	0.021602	0.17915	0.024174	0.039362	0.56906	0.054155	0.018883	0.01604	0.026084	0.02046	0.027136	0.024194	0.029086	0.024956	0.022372
Meth__cg00069261__CDR2	0.050849	0.22711	0.34486	0.13907	0.044995	0.055741	0.075415	0.3886	0.067259	0.063998	0.060854	0.19386	0.18563	0.041773	0.086104	0.067225	0.046906	0.093495	0.048008	0.11925	0.05826	0.15687	0.10621	0.058936	0.21433	0.081788	0.093351	0.091289	0.27156	0.049422	0.037135	0.071993	0.086817	0.26736	0.12856	0.32942	0.10754	0.088577
Meth__cg27361716__PPM1B	0.070709	0.064365	0.08274	0.070269	0.075639	0.066658	0.081871	0.76245	0.058269	0.070585	0.084714	0.03102	0.087226	0.065217	0.069662	0.082729	0.074268	0.12255	0.072872	0.075253	0.070918	0.082177	0.080449	0.07163	0.093981	0.078772	0.11955	0.10062	0.095438	0.065681	0.079924	0.073958	0.071651	0.070774	0.1062	0.072919	0.075337	0.075261
Meth__cg23172864__GOPC	0.031663	0.023667	0.21862	0.081868	0.025043	0.033666	0.03816	0.070747	0.025105	0.034777	0.056672	0.030335	0.041889	0.027207	0.028865	0.023429	0.027372	0.036726	0.027842	0.026161	0.040843	0.034465	0.04329	0.038737	0.069036	0.035695	0.13118	0.049662	0.062675	0.021189	0.018284	0.02507	0.03266	0.04806	0.049132	0.060423	0.034123	0.030312
Meth__cg20325517__FLJ23518	0.10961	0.055531	0.33738	0.13216	0.072454	0.050633	0.66061	0.041855	0.075865	0.090787	0.050573	0.10409	0.16828	0.045659	0.077091	0.07209	0.051171	0.077314	0.047338	0.11596	0.3721	0.1328	0.091062	0.083043	0.13577	0.43221	0.16526	0.18357	0.14046	0.062249	0.065618	0.31139	0.047678	0.11316	0.29301	0.073725	0.080889	0.13352
Meth__cg10335112__ODF3	0.39787	0.043881	0.28784	0.4419	0.18936	0.21188	0.17154	0.55463	0.052566	0.23228	0.4224	0.48979	0.36181	0.23199	0.047791	0.18969	0.19705	0.070907	0.036943	0.25793	0.38332	0.56689	0.080958	0.73102	0.22212	0.25002	0.062055	0.46258	0.12792	0.18691	0.057469	0.04646	0.032254	0.11851	0.071511	0.48996	0.12246	0.098633
Meth__cg04154812__CALCOCO2	0.10316	0.080807	0.099497	0.1052	0.077931	0.10371	0.12899	0.80262	0.097256	0.12315	0.1061	0.091949	0.10021	0.09866	0.092931	0.09581	0.099247	0.10044	0.091004	0.095021	0.12751	0.13449	0.11014	0.11725	0.12413	0.10941	0.10382	0.1404	0.11866	0.12429	0.096002	0.085817	0.098353	0.097895	0.10081	0.12909	0.076412	0.089138
Meth__cg17593391__RRAGC	0.034475	0.0398	0.055815	0.05579	0.04094	0.028608	0.047351	0.072871	0.033309	0.036836	0.046634	0.030525	0.12	0.030134	0.031747	0.042604	0.022991	0.050017	0.038786	0.029998	0.046676	0.040451	0.041193	0.041737	0.33569	0.04453	0.063878	0.22063	0.058813	0.031052	0.04425	0.1523	0.029616	0.037207	0.089024	0.05203	0.043445	0.049309
Meth__cg04238548__FLJ20298	0.46691	0.041859	0.038423	0.073058	0.03791	0.044679	0.048971	0.44428	0.051016	0.108	0.042706	0.046683	0.086725	0.033165	0.060996	0.51606	0.38035	0.19084	0.045942	0.040428	0.035625	0.50728	0.09217	0.46407	0.065366	0.047838	0.40835	0.36473	0.060579	0.041252	0.02623	0.12255	0.040551	0.25187	0.09586	0.60525	0.41324	0.039222
Meth__cg09581098__SEPT6	0.48864	0.050756	0.050489	0.054866	0.032877	0.026488	0.058522	0.4255	0.081448	0.029147	0.044708	0.026175	0.046104	0.061622	0.085992	0.084861	0.025353	0.046714	0.035525	0.027964	0.039797	0.47774	0.037638	0.44048	0.10616	0.047637	0.26189	0.36843	0.04678	0.059428	0.041819	0.44458	0.028687	0.070574	0.079485	0.58401	0.42692	0.033424
Meth__cg12439899__TFAP2A	0.045694	0.02733	0.038393	0.047692	0.036245	0.038457	0.053945	0.11453	0.039513	0.047021	0.10195	0.031644	0.091145	0.038547	0.033186	0.024588	0.029503	0.059166	0.041173	0.053793	0.04767	0.042526	0.07563	0.036885	0.88258	0.061104	0.11349	0.059297	0.076604	0.039045	0.035143	0.056426	0.027604	0.030034	0.083597	0.045631	0.061053	0.064607
Meth__cg21401794__LRRC8C	0.038306	0.034558	0.24358	0.038955	0.030113	0.028001	0.046544	0.029968	0.021209	0.030017	0.04434	0.049085	0.46461	0.024587	0.03436	0.036421	0.032759	0.092096	0.024753	0.047053	0.036432	0.065296	0.053753	0.038339	0.10663	0.049568	0.044556	0.1049	0.054231	0.028579	0.02433	0.039425	0.024795	0.66538	0.083216	0.035522	0.044119	0.046181
Meth__cg19572242__IRAK1	0.36002	0.053612	0.061108	0.060417	0.28595	0.038619	0.053545	0.24307	0.039273	0.39925	0.042687	0.068364	0.086222	0.0345	0.045933	0.27507	0.24364	0.10986	0.052148	0.026831	0.055154	0.36414	0.39837	0.31459	0.061197	0.063227	0.22512	0.24196	0.087979	0.31368	0.032502	0.17774	0.033292	0.13147	0.13971	0.43743	0.21774	0.041471
Meth__cg09879099__ONECUT2	0.047346	0.056047	0.059725	0.040808	0.040585	0.043551	0.19145	0.17484	0.039513	0.04429	0.05067	0.055696	0.11764	0.035629	0.045531	0.053679	0.046819	0.081474	0.18959	0.036017	0.05508	0.48012	0.052991	0.2437	0.082553	0.050957	0.078906	0.077869	0.059126	0.044723	0.042967	0.049087	0.0396	0.045624	0.056159	0.047155	0.044893	0.048525
Meth__cg16208271__ENTPD6	0.02773	0.019701	0.1281	0.027965	0.021847	0.022367	0.028125	0.02513	0.021116	0.028976	0.027847	0.018419	0.80809	0.021005	0.019468	0.023867	0.020743	0.029417	0.014103	0.014581	0.026726	0.035728	0.036327	0.023727	0.049764	0.026286	0.045391	0.036224	0.028136	0.02209	0.015836	0.019491	0.014427	0.020914	0.024058	0.031577	0.043332	0.029108
Meth__cg09418283__PAWR	0.038702	0.048667	0.050713	0.042307	0.027568	0.032838	0.041404	0.038151	0.033572	0.03152	0.036655	0.033835	0.047139	0.025302	0.037203	0.029989	0.033652	0.071369	0.020717	0.025123	0.039083	0.034683	0.044347	0.45873	0.052188	0.039511	0.056814	0.073849	0.076222	0.027206	0.023438	0.027845	0.028711	0.029586	0.071398	0.039175	0.033568	0.042363
Meth__cg16796590__MFSD2	0.062007	0.054488	0.08685	0.064838	0.059126	0.054045	0.061235	0.04755	0.070323	0.065488	0.075139	0.13243	0.53645	0.051148	0.077828	0.064838	0.032781	0.10341	0.04	0.70457	0.53027	0.15345	0.065979	0.1073	0.086163	0.0763	0.12776	0.093759	0.14876	0.027378	0.02846	0.065264	0.036541	0.051599	0.18732	0.08298	0.13361	0.10865
Meth__cg11450001__GABARAPL1	0.046969	0.026353	0.05976	0.041753	0.035997	0.63342	0.046343	0.083958	0.020828	0.030765	0.07378	0.020741	0.10493	0.028	0.034232	0.02941	0.026015	0.067666	0.04047	0.043709	0.037469	0.039521	0.046911	0.029727	0.051775	0.052791	0.044115	0.076976	0.048459	0.033646	0.044848	0.03456	0.043887	0.047528	0.062182	0.04439	0.032136	0.028402
Meth__cg10894102__CLIC4	0.11286	0.059014	0.078343	0.075717	0.064654	0.041588	0.052587	0.39332	0.077289	0.066533	0.077414	0.049661	0.068091	0.055319	0.087054	0.1059	0.086009	0.089392	0.050486	0.06338	0.07874	0.28565	0.085993	0.077782	0.12036	0.066268	0.098665	0.1342	0.078883	0.037871	0.039844	0.044118	0.023051	0.068329	0.11868	0.097999	0.057361	0.050245
Meth__cg25093045__FLJ46481	0.10205	0.032211	0.88853	0.35298	0.5327	0.067861	0.38321	0.83974	0.031731	0.76777	0.52014	0.26509	0.50292	0.028019	0.030169	0.22574	0.33483	0.17331	0.030835	0.59805	0.44765	0.9276	0.053784	0.75588	0.074183	0.59426	0.050382	0.36629	0.071114	0.027496	0.033277	0.036804	0.030412	0.30744	0.15661	0.46086	0.26481	0.23253
Meth__cg08235271__LPHN2	0.084158	0.070324	0.62464	0.11164	0.0949	0.062809	0.1933	0.14011	0.059251	0.13054	0.22265	0.098191	0.24565	0.080242	0.075073	0.51209	0.079113	0.13868	0.085353	0.44535	0.11313	0.23878	0.089303	0.33877	0.098719	0.095844	0.29123	0.86893	0.13381	0.056307	0.071439	0.069373	0.055012	0.94779	0.1398	0.10098	0.1	0.11198
Meth__cg18289259__TIMM8A	0.24011	0.046987	0.051643	0.054558	0.24724	0.032102	0.053628	0.20105	0.054585	0.26128	0.048875	0.047866	0.098918	0.053193	0.056844	0.34101	0.31497	0.091813	0.045246	0.024924	0.048809	0.35387	0.37794	0.36112	0.11138	0.057617	0.060751	0.27065	0.095721	0.051813	0.047748	0.096047	0.03697	0.12064	0.096117	0.46424	0.15191	0.042415
Meth__cg12324831__VBP1	0.36615	0.057001	0.077633	0.062081	0.11317	0.04739	0.065106	0.23292	0.059686	0.050363	0.053443	0.046101	0.12274	0.033543	0.059083	0.1665	0.10656	0.077978	0.051267	0.044468	0.04946	0.094021	0.051949	0.3877	0.072195	0.051916	0.079665	0.24371	0.085023	0.056637	0.049891	0.063119	0.047901	0.16347	0.088107	0.48214	0.14632	0.049304
Meth__cg01513611__NDUFA11	0.06995	0.060533	0.08597	0.046875	0.089028	0.034663	0.046546	0.47941	0.041175	0.058757	0.060074	0.12799	0.071693	0.036756	0.049792	0.044991	0.041339	0.10621	0.041233	0.06907	0.098566	0.05902	0.053452	0.035958	0.07882	0.085319	0.11358	0.11182	0.096278	0.029345	0.041704	0.050497	0.050818	0.039033	0.065495	0.098654	0.096386	0.068182
Meth__cg16367232__UTP14A	0.099847	0.10033	0.066685	0.15374	0.061349	0.053056	0.13772	0.11181	0.073593	0.059166	0.10822	0.071584	0.1622	0.079649	0.072659	0.077269	0.18487	0.13799	0.089839	0.10324	0.070725	0.083504	0.053373	0.36961	0.1254	0.14982	0.16446	0.21605	0.22214	0.085171	0.056689	0.086541	0.055917	0.051773	0.18529	0.51322	0.067409	0.091759
Meth__cg02416716__ZNF215	0.91816	0.023036	0.83675	0.64033	0.28786	0.57204	0.79937	0.85627	0.027152	0.032081	0.032959	0.083002	0.52098	0.04719	0.1046	0.030464	0.027014	0.10126	0.024947	0.31384	0.28419	0.12859	0.035571	0.44298	0.10415	0.39083	0.050856	0.59773	0.08998	0.024963	0.022017	0.028077	0.02818	0.67671	0.04453	0.047229	0.18663	0.31316
Meth__cg02631622__SIAH1	0.040756	0.029217	0.03748	0.031266	0.020284	0.034136	0.042879	0.40024	0.029057	0.037454	0.033057	0.026588	0.047057	0.048794	0.037459	0.032425	0.029177	0.07197	0.025845	0.035659	0.03778	0.046665	0.042501	0.025976	0.081599	0.037856	0.10006	0.050432	0.053495	0.029978	0.024034	0.030351	0.029257	0.032093	0.076912	0.035752	0.042243	0.035199
Meth__cg06942445__TRO	0.77156	0.020993	0.93832	0.79459	0.46917	0.024242	0.61942	0.97017	0.65652	0.022255	0.90812	0.46907	0.49731	0.40665	0.61062	0.045223	0.016652	0.033725	0.021661	0.34638	0.27617	0.80398	0.17253	0.95049	0.10563	0.48717	0.025773	0.59232	0.024253	0.038526	0.030809	0.040236	0.029373	0.35709	0.028722	0.80816	0.39825	0.19701
Meth__cg05587474__MOV10	0.02592	0.026135	0.020121	0.024905	0.030152	0.026683	0.02544	0.06847	0.029221	0.049511	0.021836	0.030309	0.039859	0.018629	0.031407	0.024234	0.01857	0.050793	0.017382	0.026019	0.032305	0.030862	0.029966	0.061901	0.014328	0.048199	0.10263	0.044479	0.05229	0.020084	0.032664	0.10463	0.024705	0.02149	0.037336	0.028219	0.14918	0.06921
Meth__cg12724357__SYT12	0.051897	0.020334	0.032075	0.11786	0.031266	0.10159	0.028288	0.046949	0.025756	0.033242	0.025756	0.024478	0.043355	0.025834	0.025882	0.052396	0.083216	0.064492	0.027994	0.040568	0.090862	0.034124	0.045684	0.092318	0.043346	0.25419	0.11765	0.064161	0.044775	0.042282	0.020429	0.059622	0.021314	0.10757	0.02854	0.032463	0.030682	0.02656
Meth__cg06700462__PHKA2	0.53936	0.025774	0.032892	0.02037	0.29101	0.020366	0.032276	0.035646	0.032594	0.55434	0.032115	0.52365	0.47651	0.59157	0.034386	0.021725	0.03405	0.41247	0.023275	0.03034	0.02764	0.02792	0.31782	0.4917	0.047007	0.45939	0.44944	0.39253	0.4991	0.54043	0.02103	0.53323	0.020182	0.025242	0.057615	0.46917	0.45206	0.023999
Meth__cg14837165__D4ST1	0.046811	0.034605	0.045092	0.10545	0.029003	0.89848	0.045129	0.056931	0.028856	0.031731	0.046194	0.018372	0.66405	0.031886	0.033493	0.031849	0.039971	0.05676	0.037822	0.025912	0.053486	0.035799	0.63199	0.38643	0.056525	0.055127	0.061432	0.076863	0.052836	0.044535	0.034811	0.39724	0.035652	0.024355	0.066697	0.036593	0.035074	0.54578
Meth__cg21658946__PDF	0.05047	0.039203	0.061279	0.057287	0.027296	0.033295	0.044191	0.52143	0.030697	0.03877	0.04413	0.033804	0.066404	0.022747	0.043621	0.032852	0.052155	0.056093	0.030453	0.030129	0.050236	0.042512	0.045459	0.025571	0.080056	0.055366	0.075068	0.079302	0.097899	0.037142	0.023999	0.038347	0.024923	0.029406	0.055785	0.048394	0.05358	0.040134
Meth__cg21080294__PRPS1	0.49741	0.033071	0.027974	0.040104	0.13472	0.029573	0.047222	0.52505	0.042275	0.028221	0.044969	0.068153	0.0629	0.038502	0.0546	0.21842	0.33679	0.044216	0.039783	0.03179	0.023707	0.42685	0.041149	0.40125	0.03827	0.050907	0.18265	0.41296	0.045031	0.050721	0.050278	0.33182	0.032131	0.131	0.11456	0.54799	0.12677	0.031517
Meth__cg08586737__GCC1	0.22497	0.097887	0.47806	0.17627	0.09746	0.51512	0.54257	0.72456	0.064887	0.088071	0.38198	0.30756	0.19653	0.056241	0.083382	0.17716	0.15802	0.11888	0.26003	0.43161	0.095822	0.50358	0.39883	0.085537	0.70391	0.63229	0.14851	0.49682	0.13532	0.098214	0.26986	0.57096	0.10376	0.19159	0.13078	0.15561	0.19024	0.27377
Meth__cg04195127__WFDC1	0.081364	0.060436	0.70986	0.62937	0.75313	0.039273	0.36285	0.95425	0.032723	0.34888	0.91084	0.26098	0.78577	0.056954	0.031148	0.76046	0.046368	0.037198	0.026183	0.40485	0.58624	0.94535	0.56949	0.11871	0.080925	0.18602	0.04999	0.062592	0.14335	0.027295	0.028976	0.03284	0.032372	0.08684	0.074656	0.92969	0.08101	0.06488
Meth__cg04229238__RB1CC1	0.077908	0.048519	0.095792	0.061788	0.056692	0.040582	0.056086	0.49538	0.057836	0.051238	0.048518	0.13031	0.093533	0.028988	0.067745	0.09097	0.057787	0.13868	0.035117	0.071731	0.055706	0.063084	0.062423	0.040876	0.098771	0.069859	0.1626	0.23193	0.098822	0.038462	0.058061	0.080859	0.15476	0.082012	0.16048	0.06408	0.077022	0.050153
Meth__cg11873854__LCN6	0.25851	0.045477	0.48493	0.44663	0.44412	0.28508	0.19971	0.88228	0.12726	0.27059	0.15943	0.39264	0.37348	0.027486	0.11656	0.23777	0.54284	0.028564	0.041178	0.40934	0.48731	0.77661	0.49739	0.83384	0.067661	0.18624	0.077682	0.25092	0.10685	0.34403	0.072653	0.040514	0.0534	0.1542	0.079699	0.66613	0.10942	0.084962
Meth__cg26024531__CHAF1B	0.065669	0.043904	0.12365	0.35682	0.17255	0.05109	0.058591	0.089276	0.080285	0.081214	0.053254	0.16624	0.16794	0.064509	0.0841	0.087896	0.050793	0.060915	0.082639	0.303	0.069755	0.13659	0.12357	0.6612	0.23529	0.15015	0.08986	0.12426	0.060253	0.057989	0.046172	0.066658	0.11416	0.045381	0.075472	0.10056	0.32696	0.077093
Meth__cg15008991__ZNF673	0.23916	0.021404	0.039186	0.030512	0.047094	0.02578	0.045644	0.044907	0.047263	0.033224	0.035145	0.27354	0.31184	0.080758	0.047241	0.1827	0.047647	0.071429	0.035531	0.034823	0.034146	0.21757	0.04182	0.23966	0.14167	0.1074	0.05646	0.083153	0.057963	0.063302	0.032839	0.093971	0.035755	0.05218	0.11833	0.079091	0.039677	0.035289
Meth__cg02090283__CNTNAP3	0.65753	0.01852	0.26084	0.20305	0.02606	0.55681	0.96963	0.11376	0.019847	0.036881	0.028401	0.46535	0.45348	0.036285	0.036248	0.025037	0.02032	0.054054	0.02191	0.45864	0.50857	0.25249	0.027448	0.50364	0.079448	0.33247	0.10751	0.45102	0.05119	0.02894	0.018743	0.034604	0.028244	0.45055	0.040733	0.1652	0.14757	0.11291
Meth__cg08093211__CSTF2	0.34739	0.033576	0.053863	0.055907	0.13548	0.036923	0.050624	0.23941	0.037116	0.17392	0.047886	0.046845	0.075512	0.044175	0.048739	0.25905	0.29114	0.057271	0.047582	0.051204	0.037361	0.19042	0.035326	0.28182	0.18644	0.047909	0.10274	0.28787	0.09958	0.045534	0.038933	0.06138	0.026581	0.26189	0.07643	0.45627	0.056524	0.039508
Meth__cg13613532__MGC33948	0.06776	0.040194	0.054374	0.076229	0.043335	0.055901	0.076623	0.05885	0.045584	0.038203	0.045081	0.019873	0.19235	0.038265	0.053685	0.041645	0.045364	0.096731	0.042331	0.054503	0.077496	0.13501	0.058046	0.06943	0.078737	0.063913	0.084093	0.21448	0.071337	0.047061	0.048676	0.052187	0.044121	0.067656	0.09884	0.061718	0.11713	0.071358
Meth__cg17571782__CXorf40A	0.51797	0.041807	0.044969	0.043676	0.41014	0.030691	0.035158	0.42445	0.031615	0.54377	0.04774	0.078215	0.088367	0.46245	0.03405	0.32308	0.51996	0.13688	0.027556	0.032173	0.03647	0.53292	0.40108	0.51038	0.07318	0.038793	0.45155	0.52973	0.052705	0.5178	0.038366	0.49141	0.031686	0.028455	0.074338	0.56341	0.40404	0.035636
Meth__cg26095194__DUSP1	0.043358	0.059945	0.056636	0.042937	0.03439	0.037807	0.05374	0.047449	0.037376	0.054187	0.03669	0.040258	0.074918	0.029864	0.048465	0.052023	0.040122	0.075249	0.035563	0.57985	0.053149	0.039777	0.070241	0.040244	0.074951	0.041773	0.086101	0.062915	0.09569	0.042364	0.031885	0.040379	0.032361	0.038651	0.074052	0.03998	0.032906	0.039474
Meth__cg09863066__PVALB	0.55139	0.026047	0.88053	0.90552	0.77407	0.028381	0.80022	0.45807	0.01866	0.58916	0.14277	0.61833	0.67873	0.022923	0.03794	0.18091	0.42688	0.029048	0.01573	0.72796	0.50286	0.93065	0.21487	0.94277	0.071677	0.7965	0.029702	0.42108	0.041721	0.027048	0.032773	0.020938	0.098799	0.20548	0.082698	0.90555	0.494	0.50283
Meth__cg15918284__GABRA2	0.45595	0.15203	0.8554	0.19495	0.12283	0.85051	0.14431	0.8068	0.16448	0.16949	0.80545	0.76004	0.80759	0.13131	0.12571	0.20732	0.39633	0.20341	0.075253	0.56961	0.16018	0.71029	0.43451	0.25594	0.77339	0.12687	0.23835	0.57914	0.22204	0.08749	0.096931	0.32074	0.09483	0.59516	0.15628	0.12506	0.1464	0.29992
Meth__cg04721098__CACNG3	0.31984	0.05241	0.60112	0.090597	0.055241	0.17352	0.073183	0.10313	0.051514	0.064454	0.12175	0.8532	0.78384	0.090646	0.042834	0.06599	0.080867	0.080342	0.092283	0.040435	0.058925	0.060922	0.1212	0.50635	0.17276	0.063939	0.10658	0.10568	0.18605	0.076538	0.072665	0.28551	0.040301	0.0838	0.11235	0.1	0.068169	0.05497
Meth__cg24505527__NKIRAS2	0.030337	0.025381	0.055235	0.048708	0.042636	0.039397	0.048117	0.18172	0.033622	0.041552	0.029264	0.033564	0.10464	0.051311	0.042967	0.041044	0.031074	0.061361	0.04697	0.034013	0.04308	0.048506	0.048699	0.042021	0.073865	0.052674	0.071666	0.088761	0.063488	0.037826	0.04788	0.033632	0.031359	0.038987	0.11767	0.048591	0.043541	0.033247
Meth__cg25933726__RPGR	0.67075	0.26274	0.051781	0.02364	0.34912	0.033652	0.033927	0.041244	0.60908	0.029148	0.027725	0.60578	0.47933	0.66987	0.47221	0.055181	0.037832	0.088424	0.035577	0.029357	0.03863	0.59506	0.27783	0.41454	0.11615	0.63294	0.25972	0.55218	0.1461	0.64841	0.039185	0.69109	0.047754	0.058441	0.048625	0.51087	0.16358	0.038994
Meth__cg10541755__EIF5A2	0.65877	0.68829	0.8008	0.82091	0.57554	0.045486	0.94564	0.74079	0.099487	0.055826	0.37656	0.26218	0.92862	0.78157	0.42621	0.27817	0.045576	0.1688	0.046512	0.90882	0.45554	0.9583	0.067737	0.55376	0.11467	0.88709	0.10956	0.8227	0.46127	0.059665	0.0528	0.055668	0.4254	0.93955	0.70477	0.70474	0.55335	0.60877
Meth__cg12262564__IQGAP3	0.039297	0.031822	0.042641	0.035069	0.020531	0.02845	0.030639	0.02576	0.02634	0.028667	0.036559	0.027204	0.43793	0.019321	0.035881	0.029051	0.027035	0.063561	0.019165	0.030905	0.034934	0.031564	0.037412	0.020509	0.044603	0.0379	0.071394	0.076321	0.037331	0.029897	0.021738	0.028393	0.021559	0.019648	0.073817	0.033016	0.028141	0.029917
Meth__cg13084909__RNF26	0.046075	0.027956	0.042291	0.039502	0.029345	0.022755	0.043126	0.044028	0.021866	0.032372	0.031851	0.02958	0.91667	0.026176	0.034172	0.023916	0.041291	0.084166	0.029088	0.034087	0.034105	0.036482	0.032337	0.028167	0.053348	0.038213	0.060262	0.072889	0.094974	0.045153	0.024577	0.03373	0.025706	0.034626	0.063661	0.037979	0.033128	0.038421
Meth__cg13149307__PLXDC2	0.056774	0.047032	0.47126	0.20208	0.10362	0.45542	0.08752	0.074035	0.049205	0.053144	0.6517	0.052914	0.42218	0.042743	0.062097	0.048946	0.048025	0.12177	0.047585	0.21063	0.084143	0.10818	0.086622	0.065821	0.10896	0.073292	0.099852	0.40383	0.080125	0.042771	0.04402	0.093803	0.050624	0.10692	0.096201	0.3311	0.044786	0.075178
Meth__cg18962105__RBM4B	0.040059	0.05688	0.21186	0.087876	0.057862	0.45771	0.052519	0.085752	0.075505	0.18826	0.041789	0.1715	0.10805	0.036467	0.10913	0.047504	0.047396	0.066678	0.050444	0.13109	0.052338	0.095127	0.067693	0.21472	0.33993	0.31635	0.24484	0.059786	0.13626	0.044838	0.043461	0.44871	0.051449	0.045213	0.11001	0.052872	0.094049	0.066605
Meth__cg17849956__ZNF304	0.045046	0.039789	0.042791	0.042904	0.021452	0.041315	0.038655	0.29504	0.035502	0.034445	0.040712	0.029371	0.094123	0.017474	0.041919	0.038502	0.03161	0.080075	0.031946	0.055776	0.038882	0.028678	0.043651	0.030166	0.075003	0.037822	0.072782	0.050518	0.053801	0.037661	0.031643	0.037841	0.027274	0.029974	0.10935	0.051298	0.041051	0.030415
Meth__cg17747005__DEPDC2	0.38529	0.12528	0.69541	0.10824	0.081305	0.71762	0.82762	0.72632	0.07899	0.21269	0.39627	0.74431	0.4	0.091517	0.086831	0.22363	0.28071	0.12905	0.086471	0.76049	0.27915	0.25853	0.088723	0.71229	0.54644	0.51237	0.32743	0.67422	0.12487	0.096388	0.092493	0.42636	0.10877	0.78277	0.14201	0.72532	0.17815	0.22449
Meth__cg19017177__SYT3	0.83935	0.033642	0.87437	0.25781	0.091556	0.55079	0.20007	0.67034	0.048137	0.15347	0.81423	0.86628	0.53745	0.05853	0.1774	0.55355	0.09759	0.14816	0.030049	0.38035	0.33931	0.20177	0.7257	0.50537	0.35861	0.24349	0.18087	0.58244	0.08615	0.067149	0.36296	0.039983	0.029075	0.34628	0.078195	0.55519	0.13451	0.12803
Meth__cg23653008__CHFR	0.02497	0.017278	0.029296	0.020917	0.017646	0.020099	0.027033	0.027712	0.021274	0.02458	0.022342	0.022531	0.021877	0.015376	0.02179	0.02084	0.022148	0.024709	0.019663	0.021437	0.027209	0.019954	0.030892	0.024896	0.22087	0.02659	0.022059	0.036335	0.033488	0.019576	0.022568	0.022837	0.024668	0.015873	0.046862	0.028754	0.023069	0.023587
Meth__cg20572838__EME1	0.033734	0.025198	0.036268	0.042519	0.032254	0.026254	0.042131	0.041901	0.08121	0.052537	0.035385	0.032115	0.10052	0.038845	0.070004	0.031172	0.038438	0.064643	0.025522	0.044415	0.065839	0.071905	0.037395	0.086847	0.074084	0.062419	0.057041	0.095205	0.062638	0.026066	0.030632	0.026525	0.024364	0.031911	0.053343	0.053709	0.034801	0.038946
