Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg02279071__MLH1	0.23059	0.033061	0.042543	0.054192	0.039032	0.92456	0.10434	0.03091	0.042537	0.044632	0.92663	0.060848	0.10055	0.12888	0.03715	0.027708	0.081568	0.17864	0.026858	0.035955	0.055969	0.0412	0.094683	0.083231	0.042878	0.13923	0.044702	0.068067	0.030176	0.041033	0.035953	0.03073	0.032611	0.38746	0.029581	0.37387	0.039678	0.039916
Meth__cg00236832__RARA	0.081732	0.50951	0.89824	0.51977	0.076068	0.83349	0.1464	0.57302	0.14225	0.1403	0.8733	0.11603	0.52255	0.1326	0.078936	0.83607	0.14994	0.61628	0.30545	0.29614	0.09471	0.76923	0.098862	0.69256	0.13552	0.42424	0.84963	0.16798	0.10046	0.11497	0.49823	0.42845	0.10782	0.085626	0.35289	0.34315	0.10724	0.13892
Meth__cg04925864__FAM65A	0.018517	0.025853	0.82429	0.22859	0.018856	0.58082	0.16837	0.79408	0.90217	0.26551	0.36228	0.96547	0.93747	0.67479	0.98704	0.3132	0.4199	0.041338	0.52541	0.27541	0.33604	0.344	0.033123	0.26477	0.077762	0.024482	0.93092	0.08283	0.011331	0.087687	0.75272	0.59302	0.21376	0.010581	0.062417	0.058798	0.021011	0.019706
Meth__cg21246783__CLGN	0.066634	0.06826	0.063049	0.072374	0.026763	0.68347	0.097415	0.080992	0.040672	0.049215	0.072343	0.0552	0.078537	0.049859	0.048164	0.15459	0.096854	0.043036	0.032529	0.054884	0.05228	0.060776	0.040409	0.068776	0.083714	0.073776	0.11713	0.070461	0.036822	0.045312	0.062191	0.18887	0.041053	0.034049	0.1493	0.046158	0.052029	0.086142
Meth__cg10237469__CEACAM4	0.36462	0.088282	0.31759	0.57184	0.525	0.2659	0.1422	0.13258	0.09033	0.36354	0.21838	0.60871	0.41285	0.099877	0.20894	0.129	0.15923	0.099013	0.39168	0.48406	0.57524	0.089245	0.62754	0.13645	0.35484	0.0925	0.12066	0.083489	0.082742	0.13316	0.096881	0.16497	0.094344	0.44496	0.1232	0.69524	0.28932	0.3988
Meth__cg13278334__FLJ20643	0.042319	0.029291	0.037272	0.038162	0.033803	0.042743	0.039241	0.047197	0.04105	0.054147	0.036645	0.023591	0.040321	0.045521	0.039488	0.95585	0.050949	0.030606	0.040469	0.037934	0.038425	0.04541	0.044488	0.054631	0.042805	0.053602	0.051205	0.066702	0.045402	0.039032	0.036706	0.044641	0.041045	0.029695	0.036828	0.039164	0.039685	0.033905
Meth__cg09954385__ARHGAP8	0.03109	0.039965	0.055902	0.051209	0.043854	0.9561	0.038548	0.023385	0.035268	0.054908	0.035858	0.02178	0.11495	0.039014	0.03697	0.085249	0.052367	0.36927	0.045303	0.065968	0.034366	0.49609	0.036857	0.85666	0.049664	0.064871	0.097719	0.037356	0.34896	0.035681	0.4105	0.13529	0.025487	0.032121	0.18021	0.03763	0.051959	0.041044
Meth__cg14737977__ITGA3	0.065457	0.11248	0.080396	0.19356	0.24761	0.071128	0.1975	0.038292	0.37274	0.061105	0.77974	0.1445	0.11204	0.375	0.07349	0.056862	0.12216	0.095521	0.083244	0.062694	0.080382	0.06955	0.087869	0.17699	0.10404	0.15631	0.12191	0.14787	0.08362	0.083322	0.072556	0.28878	0.097536	0.10495	0.11757	0.25204	0.12578	0.24152
Meth__cg08319404__THRB	0.087583	0.93083	0.12217	0.094969	0.33025	0.93178	0.11568	0.06693	0.1021	0.14985	0.88923	0.16129	0.51522	0.10747	0.8376	0.28203	0.15423	0.85571	0.78312	0.10325	0.63993	0.80259	0.099616	0.72456	0.099191	0.14592	0.2286	0.52073	0.13963	0.14101	0.89209	0.34153	0.10175	0.11408	0.11762	0.099733	0.10234	0.13661
Meth__cg20876010__CACHD1	0.084818	0.13883	0.20248	0.081795	0.1414	0.71565	0.079577	0.90715	0.1221	0.094518	0.70718	0.78667	0.32853	0.15839	0.70968	0.24072	0.21864	0.11676	0.055412	0.07805	0.09923	0.65817	0.076453	0.19294	0.080567	0.11655	0.08649	0.12713	0.59703	0.069117	0.10954	0.56297	0.075446	0.063041	0.05982	0.10072	0.072739	0.10868
Meth__cg11572744__DPYSL3	0.076104	0.04979	0.85109	0.054041	0.03674	0.56279	0.58536	0.78021	0.054803	0.093091	0.47803	0.069643	0.33791	0.068239	0.077069	0.051029	0.13045	0.056396	0.51721	0.06028	0.40212	0.056966	0.040958	0.36544	0.064399	0.068374	0.83261	0.11739	0.03875	0.036984	0.27018	0.030704	0.034773	0.39119	0.069014	0.072305	0.050466	0.046314
Meth__cg00354572__FLJ21963	0.58596	0.061514	0.15786	0.51561	0.36231	0.10646	0.23105	0.29713	0.15894	0.066401	0.34508	0.24007	0.28701	0.15253	0.33116	0.067748	0.1323	0.29823	0.047645	0.047946	0.63955	0.0876	0.12553	0.20871	0.55185	0.10789	0.64264	0.12985	0.079729	0.47938	0.15216	0.71641	0.14911	0.39376	0.18975	0.066892	0.6703	0.42056
Meth__cg26135716__GLUL	0.057922	0.049507	0.62868	0.057467	0.03152	0.82471	0.036177	0.034995	0.030217	0.034009	0.02825	0.018709	0.13931	0.029476	0.87979	0.033795	0.055737	0.025681	0.028971	0.051175	0.034413	0.054559	0.022775	0.62426	0.030656	0.1079	0.052838	0.08595	0.55547	0.017611	0.049922	0.022008	0.014306	0.036552	0.054583	0.02825	0.042323	0.035561
Meth__cg04244987__NCKIPSD	0.082972	0.086977	0.87412	0.083409	0.050168	0.3553	0.071116	0.14431	0.042849	0.080518	0.12609	0.68747	0.21628	0.06446	0.11072	0.076025	0.48313	0.05758	0.076643	0.11057	0.076626	0.075656	0.053509	0.56297	0.06867	0.19636	0.085229	0.10688	0.13261	0.045982	0.090002	0.13318	0.18009	0.073784	0.12917	0.052503	0.13114	0.2076
Meth__cg07707227__FLJ37927	0.021799	0.021539	0.043975	0.029371	0.01872	0.017737	0.019725	0.08034	0.025674	0.022414	0.062362	0.038448	0.092507	0.02589	0.03443	0.019816	0.029188	0.021011	0.024481	0.023155	0.2344	0.02746	0.032017	0.029862	0.042036	0.022283	0.021975	0.059615	0.020959	0.018314	0.014481	0.068073	0.023563	0.25172	0.032039	0.026847	0.032512	0.04659
Meth__cg24453353__HIST1H4C	0.051082	0.040824	0.10364	0.04909	0.060003	0.43313	0.058815	0.054567	0.032664	0.072172	0.070417	0.029209	0.11698	0.042908	0.051943	0.041933	0.11577	0.039746	0.05807	0.047736	0.053236	0.044956	0.043187	0.058577	0.059994	0.05832	0.085081	0.050218	0.039843	0.050667	0.054195	0.053766	0.043583	0.035771	0.089011	0.048801	0.048502	0.047356
Meth__cg07558455__ANKRD38	0.15664	0.055732	0.95922	0.18515	0.06569	0.91346	0.83406	0.97891	0.047595	0.47034	0.045722	0.032759	0.29193	0.042149	0.58766	0.061025	0.089104	0.25065	0.85432	0.85269	0.042228	0.54229	0.26311	0.85373	0.070127	0.11501	0.89199	0.069522	0.044892	0.025405	0.21701	0.039612	0.026117	0.48337	0.17379	0.051345	0.36084	0.59838
Meth__cg07975063__ZNF512	0.063357	0.04935	0.097651	0.29782	0.091242	0.059766	0.05837	0.6641	0.1646	0.058889	0.86689	0.062416	0.79699	0.081508	0.057943	0.058797	0.088022	0.05544	0.53784	0.54689	0.069356	0.82166	0.060467	0.11115	0.62536	0.098675	0.10393	0.090362	0.066246	0.56395	0.10006	0.7955	0.055211	0.86486	0.10387	0.46355	0.6295	0.7805
Meth__cg04434339__ST6GAL2	0.044605	0.040234	0.52409	0.039688	0.031403	0.50659	0.91644	0.064277	0.031511	0.032268	0.032518	0.0812	0.12829	0.040486	0.034193	0.048638	0.07903	0.024842	0.84333	0.84377	0.42825	0.034907	0.039083	0.79837	0.47594	0.37413	0.88712	0.12819	0.039866	0.022915	0.093304	0.58709	0.025265	0.64032	0.40919	0.032998	0.066663	0.047857
Meth__cg27194921__PXMP4	0.058903	0.046454	0.054984	0.90776	0.63413	0.32088	0.11314	0.047972	0.61599	0.056904	0.54333	0.59542	0.58408	0.67132	0.046681	0.038978	0.86789	0.078276	0.044553	0.052314	0.043643	0.05982	0.044134	0.067022	0.45421	0.08068	0.16615	0.054342	0.047332	0.050372	0.042582	0.044985	0.056678	0.065128	0.056308	0.89211	0.041486	0.54423
Meth__cg24304714__LCE1C	0.30349	0.070051	0.092139	0.66995	0.69032	0.064941	0.16955	0.15861	0.14576	0.089894	0.074781	0.23022	0.11286	0.11929	0.10291	0.087989	0.092884	0.074652	0.10825	0.14276	0.083822	0.077387	0.54417	0.12353	0.23012	0.12288	0.10335	0.071967	0.074365	0.077664	0.07915	0.61912	0.088029	0.42484	0.24026	0.37316	0.25486	0.34519
Meth__cg20771670__PHLDA3	0.044337	0.93084	0.036048	0.050681	0.030225	0.5876	0.41087	0.36055	0.031457	0.048339	0.42236	0.05938	0.11749	0.035534	0.55193	0.044104	0.090876	0.027076	0.036523	0.036698	0.039502	0.17574	0.034067	0.74409	0.039271	0.10308	0.57261	0.21359	0.06791	0.035196	0.047089	0.03513	0.03077	0.97411	0.080906	0.042856	0.037821	0.03615
Meth__cg14009688__CALD1	0.39371	0.053199	0.072507	0.64896	0.12356	0.063161	0.62244	0.076398	0.057855	0.077276	0.079697	0.12522	0.69184	0.058352	0.053295	0.029725	0.090646	0.069061	0.064074	0.38757	0.88458	0.080692	0.045051	0.12864	0.10778	0.1349	0.67742	0.16135	0.066341	0.059869	0.10962	0.13216	0.08753	0.18979	0.30398	0.11815	0.79401	0.72938
Meth__cg12379775__LOC284739	0.038318	0.17606	0.69252	0.030781	0.026256	0.91262	0.029098	0.025901	0.016339	0.034562	0.76141	0.16723	0.37711	0.016394	0.82612	0.12017	0.040558	0.040036	0.11433	0.13197	0.026806	0.96605	0.024887	0.89495	0.019316	0.04239	0.089805	0.0345	0.02222	0.099072	0.52765	0.1637	0.021481	0.037212	0.065443	0.026538	0.022424	0.029065
Meth__cg23413307__LCE1F	0.93902	0.032613	0.21569	0.94734	0.94516	0.051213	0.85413	0.32907	0.38308	0.34012	0.083517	0.29025	0.67017	0.34461	0.07154	0.13799	0.10165	0.057349	0.072638	0.15147	0.83141	0.062328	0.96688	0.096042	0.88003	0.21483	0.64557	0.12876	0.033431	0.083577	0.064938	0.92143	0.05381	0.47586	0.20476	0.9169	0.70791	0.8137
Meth__cg16330965__SNAPC5	0.24942	0.080318	0.22225	0.23486	0.39785	0.07524	0.092328	0.55567	0.24476	0.1189	0.79012	0.6688	0.36718	0.4802	0.18202	0.20372	0.19814	0.53266	0.41749	0.40002	0.87764	0.17742	0.8453	0.14978	0.18121	0.13447	0.28856	0.1714	0.25539	0.076956	0.069992	0.1405	0.2679	0.049528	0.14331	0.17374	0.43671	0.12769
Meth__cg24968336__KCNK6	0.055029	0.29251	0.82335	0.34206	0.26666	0.89598	0.066996	0.90938	0.39732	0.4462	0.10864	0.80086	0.53039	0.38988	0.56271	0.46583	0.093795	0.20591	0.27657	0.079055	0.06784	0.79717	0.4058	0.79421	0.44313	0.1064	0.46202	0.21682	0.48296	0.082581	0.14321	0.82451	0.11075	0.55102	0.16124	0.065219	0.066534	0.10117
Meth__cg25947945__LAD1	0.22739	0.030286	0.073749	0.038028	0.23366	0.96948	0.31025	0.40688	0.030853	0.11937	0.032152	0.031983	0.14437	0.025891	0.54283	0.64768	0.085125	0.40016	0.16021	0.37178	0.45621	0.95712	0.13508	0.93954	0.10957	0.073698	0.44856	0.07709	0.86517	0.028813	0.95615	0.036808	0.059542	0.035017	0.09522	0.062686	0.21136	0.03996
Meth__cg08314660__PKP3	0.046644	0.028778	0.037573	0.044512	0.033102	0.97405	0.040461	0.0397	0.033567	0.052808	0.030695	0.03027	0.032239	0.027954	0.040536	0.058007	0.086497	0.035639	0.043956	0.057505	0.030062	0.67464	0.029927	0.067237	0.05354	0.036046	0.15997	0.036625	0.6669	0.029844	0.03991	0.039097	0.031995	0.025863	0.060417	0.041506	0.057496	0.061924
Meth__cg24838010__SLC26A11	0.045369	0.043678	0.38366	0.080653	0.027524	0.050659	0.061192	0.84472	0.036511	0.32794	0.049852	0.74233	0.31811	0.043237	0.07811	0.097455	0.72459	0.17316	0.033988	0.05	0.033958	0.14231	0.046223	0.81635	0.041175	0.062295	0.070986	0.038888	0.036295	0.75871	0.83486	0.059154	0.032342	0.034056	0.079325	0.045784	0.033385	0.031746
Meth__cg01072821__UNQ9391	0.45114	0.037627	0.085406	0.057255	0.036846	0.028713	0.049521	0.74107	0.84816	0.05224	0.5627	0.19736	0.1317	0.69451	0.078212	0.10382	0.10046	0.02522	0.21995	0.44339	0.039353	0.050599	0.667	0.21163	0.055201	0.048427	0.069619	0.052971	0.033697	0.033735	0.026408	0.036548	0.069136	0.048738	0.10531	0.61233	0.19734	0.2312
Meth__cg24208206__FYCO1	0.061666	0.18438	0.25957	0.12518	0.10837	0.064566	0.17532	0.10019	0.43725	0.13222	0.75715	0.15651	0.27696	0.31189	0.072293	0.077526	0.11594	0.68682	0.17673	0.19283	0.81222	0.77686	0.099056	0.13602	0.15244	0.19957	0.11295	0.18001	0.055019	0.14617	0.093279	0.10823	0.098804	0.085546	0.1323	0.086194	0.13933	0.12004
Meth__cg19286986__GPR162	0.056475	0.057396	0.92633	0.091873	0.057115	0.051808	0.50819	0.04932	0.16888	0.068919	0.36149	0.277	0.72576	0.16705	0.14076	0.043684	0.075516	0.088385	0.047344	0.06108	0.077586	0.56306	0.073332	0.1478	0.46064	0.11467	0.19731	0.13187	0.060806	0.056608	0.076034	0.045396	0.075504	0.81369	0.2721	0.087804	0.30712	0.061149
Meth__cg19192120__SSH3	0.048683	0.062458	0.18936	0.048111	0.074087	0.075394	0.1233	0.098997	0.061192	0.24248	0.035708	0.11479	0.16138	0.068172	0.068966	0.094403	0.10366	0.10809	0.060504	0.086186	0.046792	0.61055	0.037703	0.27247	0.10321	0.059848	0.23138	0.079347	0.087507	0.035671	0.67632	0.056614	0.043383	0.089899	0.15419	0.078554	0.049419	0.041771
Meth__cg19764555__AHNAK	0.015786	0.013627	0.95489	0.013621	0.012317	0.92115	0.25822	0.86872	0.82266	0.022453	0.89386	0.9196	0.17739	0.61081	0.66885	0.52653	0.69919	0.089433	0.55467	0.68601	0.11748	0.46231	0.086698	0.04377	0.062636	0.033308	0.53152	0.015092	0.52003	0.019059	0.099917	0.060696	0.3626	0.64981	0.021225	0.019231	0.033927	0.049729
Meth__cg22689690__ADCY6	0.05585	0.10609	0.064279	0.06373	0.096844	0.10627	0.072749	0.070374	0.075864	0.065784	0.053691	0.14167	0.13915	0.087842	0.12588	0.11604	0.11921	0.11432	0.076814	0.084342	0.081936	0.33008	0.052069	0.10041	0.055187	0.077779	0.070962	0.087245	0.097392	0.065114	0.10458	0.45008	0.045364	0.058371	0.084588	0.062858	0.057405	0.086176
Meth__cg24509668__SSPN	0.1216	0.10771	0.10854	0.11121	0.084922	0.33314	0.11853	0.13954	0.10732	0.086784	0.11144	0.061308	0.92679	0.10448	0.91511	0.09659	0.13789	0.076708	0.068771	0.10103	0.72859	0.1067	0.075031	0.11251	0.12497	0.087393	0.18417	0.10502	0.25802	0.082628	0.11639	0.4478	0.080851	0.93069	0.072071	0.087832	0.090163	0.099503
Meth__cg08027001__SLC30A4	0.041063	0.041073	0.085718	0.041969	0.032932	0.36877	0.039274	0.044181	0.058732	0.04367	0.05514	0.057783	0.3071	0.045813	0.072158	0.042857	0.069637	0.043578	0.051299	0.042033	0.037666	0.041043	0.0269	0.12165	0.059248	0.061362	0.07685	0.053593	0.042723	0.040818	0.05437	0.045322	0.033324	0.032946	0.077592	0.050315	0.035355	0.043679
Meth__cg20966551__MAST1	0.0205	0.012731	0.036948	0.055402	0.024377	0.022154	0.017946	0.019712	0.015193	0.020213	0.33144	0.050468	0.046877	0.019891	0.020493	0.025624	0.058667	0.04087	0.020325	0.020188	0.018818	0.027696	0.01671	0.081034	0.029252	0.057973	0.036219	0.066887	0.015544	0.023503	0.015859	0.020437	0.022722	0.02093	0.12964	0.028362	0.040179	0.023598
Meth__cg05022306__HOXC8	0.080873	0.10748	0.95851	0.9701	0.96394	0.039802	0.96873	0.058583	0.24335	0.060792	0.068055	0.97736	0.87854	0.53586	0.80417	0.032301	0.92731	0.048669	0.072978	0.050442	0.74001	0.95157	0.9676	0.9013	0.9684	0.075931	0.95018	0.14832	0.047079	0.042054	0.054054	0.97813	0.9577	0.97901	0.95769	0.96612	0.95307	0.94903
Meth__cg00651216__HSP90AB1	0.05165	0.063254	0.9036	0.37792	0.25791	0.8788	0.45155	0.58833	0.34771	0.25853	0.23263	0.90971	0.32777	0.31024	0.26017	0.41064	0.42914	0.49139	0.34909	0.25878	0.25451	0.42919	0.16437	0.68549	0.14942	0.29603	0.15459	0.12561	0.26386	0.072957	0.10591	0.71347	0.35643	0.19423	0.089229	0.049258	0.16207	0.11802
Meth__cg09604203__MYBL2	0.36249	0.16586	0.03018	0.047668	0.029236	0.028068	0.030574	0.020886	0.029326	0.043426	0.033331	0.069469	0.051346	0.035387	0.047702	0.023956	0.065823	0.095947	0.030376	0.033037	0.49585	0.05936	0.18835	0.063989	0.50458	0.087984	0.053438	0.089494	0.021539	0.023867	0.025142	0.051732	0.022719	0.21897	0.038663	0.036726	0.040445	0.033666
Meth__cg01116966__TCF7	0.29582	0.021816	0.30711	0.056336	0.023155	0.62987	0.28248	0.038427	0.020988	0.034332	0.1675	0.017862	0.12615	0.021659	0.034669	0.018378	0.035643	0.029488	0.25765	0.02535	0.054086	0.046766	0.29196	0.070231	0.028737	0.023714	0.83891	0.016935	0.032791	0.02527	0.22247	0.015531	0.01139	0.014548	0.028966	0.018027	0.025386	0.022346
Meth__cg24890043__DKFZP566N034	0.092431	0.058868	0.97055	0.048925	0.039271	0.96179	0.16296	0.33527	0.032647	0.082522	0.9206	0.15115	0.91025	0.10576	0.046373	0.15009	0.16936	0.22278	0.40879	0.13191	0.046191	0.10323	0.1955	0.58034	0.092111	0.1529	0.93699	0.052757	0.038223	0.028481	0.85991	0.045447	0.037182	0.71141	0.06438	0.042894	0.044156	0.05735
Meth__cg05824432__DCI	0.019346	0.016696	0.020649	0.3849	0.012316	0.01226	0.015821	0.013191	0.021814	0.013955	0.015063	0.012296	0.028283	0.015266	0.022785	0.015018	0.023184	0.015114	0.014229	0.018289	0.016869	0.018468	0.027712	0.037641	0.33763	0.02521	0.037819	0.018713	0.015807	0.016297	0.013691	0.013744	0.023528	0.014737	0.038246	0.015	0.31724	0.021634
Meth__cg18320188__MLH1	0.74745	0.069301	0.067278	0.22005	0.072827	0.87761	0.58085	0.052815	0.16205	0.093805	0.89482	0.14097	0.11236	0.369	0.14726	0.066506	0.36907	0.15831	0.064145	0.068564	0.097017	0.076853	0.26968	0.1336	0.065074	0.10876	0.10395	0.11581	0.064579	0.43517	0.065661	0.10167	0.10898	0.75894	0.15195	0.78216	0.059879	0.1
Meth__cg19005368__PRRG4	0.040734	0.037949	0.052116	0.042112	0.043024	0.89331	0.047416	0.31785	0.051001	0.034751	0.78426	0.039302	0.062116	0.062309	0.08515	0.058876	0.1221	0.85418	0.036115	0.048532	0.031113	0.47659	0.033379	0.87922	0.048893	0.061274	0.2197	0.072273	0.44462	0.03347	0.468	0.11974	0.028329	0.022767	0.081963	0.038464	0.034041	0.041743
Meth__cg13415207__PMAIP1	0.030772	0.048222	0.031832	0.040019	0.021455	0.53597	0.041047	0.029951	0.030229	0.043387	0.031273	0.039911	0.040897	0.029503	0.029053	0.029684	0.045868	0.022511	0.035706	0.033825	0.025781	0.035322	0.025028	0.05821	0.038779	0.060899	0.066629	0.080235	0.035035	0.024756	0.030366	0.028912	0.0272	0.02771	0.061742	0.038019	0.026299	0.028704
Meth__cg00081975__ABCC3	0.040376	0.85539	0.041419	0.053824	0.43892	0.63537	0.52602	0.5996	0.053521	0.60202	0.65285	0.046137	0.96999	0.072	0.94391	0.044372	0.061036	0.025758	0.027814	0.041954	0.61016	0.054969	0.022149	0.054757	0.069654	0.10746	0.67929	0.23343	0.22063	0.031761	0.025022	0.86291	0.031852	0.022262	0.051771	0.038145	0.21451	0.6276
Meth__cg20070077__GADD45G	0.050047	0.058704	0.04248	0.043245	0.033135	0.94254	0.051551	0.074353	0.054223	0.033434	0.049035	0.037748	0.072132	0.025447	0.62843	0.066822	0.11897	0.28323	0.021862	0.050543	0.025474	0.10586	0.026108	0.51212	0.038018	0.043409	0.07106	0.058737	0.42171	0.21749	0.10498	0.046127	0.023758	0.01816	0.15608	0.027308	0.02236	0.028388
Meth__cg15442702__FGFR4	0.099484	0.13221	0.49577	0.11549	0.078532	0.42419	0.10599	0.1172	0.10256	0.086366	0.14881	0.070357	0.28815	0.088628	0.12104	0.09284	0.16941	0.19802	0.10227	0.10414	0.084459	0.10296	0.1367	0.20811	0.10105	0.10541	0.12563	0.24963	0.11878	0.077474	0.19407	0.073079	0.094491	0.088466	0.076747	0.079274	0.079253	0.094141
Meth__cg18060199__BCAR3	0.027711	0.023994	0.030265	0.032972	0.11306	0.028094	0.03002	0.56195	0.034355	0.02986	0.96633	0.02463	0.052663	0.035041	0.024211	0.021606	0.03485	0.023005	0.031675	0.044043	0.55218	0.035523	0.033702	0.055445	0.038701	0.03787	0.04015	0.041922	0.027746	0.024894	0.030575	0.031547	0.024635	0.034202	0.089952	0.029122	0.03613	0.035464
Meth__cg13745870__SPATA12	0.11185	0.12979	0.13041	0.30764	0.80006	0.44681	0.42341	0.073248	0.33468	0.43019	0.47328	0.27233	0.19797	0.30226	0.089232	0.09338	0.22647	0.1601	0.2851	0.24682	0.82787	0.13023	0.19693	0.11399	0.53236	0.15565	0.57084	0.29567	0.11626	0.12008	0.13499	0.14751	0.15502	0.41859	0.45451	0.15131	0.59259	0.29884
Meth__cg17738194__GK2	0.2854	0.0403	0.15391	0.67279	0.65898	0.051928	0.30027	0.67077	0.2708	0.088837	0.31965	0.14481	0.10723	0.18938	0.054696	0.049814	0.12751	0.057124	0.051458	0.25561	0.59408	0.067202	0.82423	0.24394	0.30908	0.083183	0.37201	0.10443	0.089106	0.26769	0.084203	0.35298	0.038852	0.3278	0.10937	0.17244	0.13877	0.10243
Meth__cg03161839__ARHGEF1	0.029776	0.029312	0.21654	0.042661	0.30068	0.092332	0.067432	0.44848	0.031873	0.043526	0.033575	0.05344	0.041053	0.032322	0.13803	0.04688	0.10158	0.0308	0.031652	0.034415	0.090845	0.038344	0.049949	0.045608	0.1031	0.04455	0.061168	0.042493	0.0426	0.035414	0.031133	0.43437	0.039162	0.041321	0.071793	0.03696	0.030918	0.059095
Meth__cg24424381__PEX11A	0.089511	0.056338	0.060959	0.44298	0.081081	0.055615	0.056644	0.061267	0.12479	0.077559	0.035714	0.077298	0.099895	0.087299	0.050523	0.065277	0.078566	0.066484	0.05665	0.066631	0.061401	0.066579	0.03801	0.091021	0.074637	0.084975	0.11212	0.11181	0.040479	0.064661	0.074451	0.084826	0.064026	0.10573	0.14634	0.071278	0.057838	0.069481
Meth__cg00646140__ARSD	0.62539	0.05324	0.057456	0.096634	0.053466	0.95356	0.053955	0.95166	0.053343	0.037474	0.034351	0.63343	0.091377	0.067581	0.53184	0.047985	0.11301	0.092926	0.057008	0.05651	0.054377	0.172	0.034971	0.15423	0.26544	0.10189	0.90848	0.091992	0.28598	0.044	0.5429	0.53595	0.052578	0.057926	0.037598	0.043237	0.11653	0.060269
Meth__cg19451391__ZNF512	0.058964	0.060094	0.084219	0.31065	0.10534	0.050335	0.050578	0.51921	0.19779	0.090356	0.85048	0.074897	0.8197	0.11549	0.055238	0.050017	0.1124	0.051068	0.53566	0.48579	0.060922	0.83132	0.055704	0.10916	0.58947	0.14724	0.098621	0.099559	0.058145	0.47789	0.13553	0.83128	0.061076	0.86721	0.081864	0.36263	0.72944	0.80303
Meth__cg01274660__TRIP6	0.020845	0.42067	0.01758	0.60262	0.2062	0.015557	0.048205	0.01091	0.29283	0.94369	0.011152	0.16108	0.4168	0.27397	0.01856	0.017059	0.053011	0.013055	0.21576	0.29764	0.74741	0.41867	0.028381	0.026563	0.9284	0.068703	0.02975	0.090724	0.020761	0.013289	0.016625	0.94891	0.94995	0.43482	0.70043	0.95314	0.083514	0.022202
Meth__cg23001457__MRGPRX1	0.56745	0.025138	0.20091	0.49503	0.22909	0.093443	0.12523	0.57016	0.74211	0.040234	0.3621	0.72664	0.56755	0.48841	0.087781	0.32956	0.10127	0.041804	0.072944	0.12366	0.36173	0.057339	0.40613	0.0726	0.077363	0.042915	0.18964	0.076821	0.058205	0.54903	0.051217	0.65457	0.040831	0.24099	0.13333	0.54483	0.15924	0.341
Meth__cg01095590__KIAA0040	0.028452	0.026931	0.033287	0.02563	0.022823	0.92582	0.030997	0.031168	0.037681	0.030684	0.030579	0.022806	0.045503	0.038548	0.039101	0.22651	0.090518	0.502	0.030534	0.034044	0.036538	0.10943	0.02312	0.11642	0.032536	0.059381	0.04714	0.056353	0.066512	0.02897	0.037021	0.032978	0.021514	0.023304	0.070516	0.037211	0.027863	0.029322
Meth__cg19221369__TAF13	0.075181	0.073178	0.062676	0.14654	0.17849	0.057484	0.081468	0.060651	0.14006	0.097638	0.10217	0.1052	0.54701	0.12959	0.061962	0.075483	0.14947	0.070723	0.10002	0.07253	0.10285	0.078682	0.12911	0.083946	0.10579	0.10711	0.10637	0.13386	0.056734	0.074543	0.098467	0.47672	0.060993	0.066621	0.42264	0.11171	0.11628	0.11521
Meth__cg04367351__PLA2R1	0.049206	0.20564	0.91504	0.036583	0.081795	0.37418	0.81595	0.053166	0.054804	0.090824	0.052491	0.19053	0.87864	0.073097	0.091784	0.059576	0.15245	0.044494	0.64949	0.64951	0.048393	0.49266	0.051487	0.69314	0.073245	0.12852	0.85257	0.1055	0.03373	0.034767	0.056205	0.70293	0.046881	0.84211	0.11971	0.079111	0.073182	0.065057
Meth__cg17240454__SPDEF	0.071921	0.080569	0.84438	0.16096	0.42174	0.85402	0.15374	0.85936	0.8863	0.68586	0.87125	0.79173	0.60177	0.76141	0.80445	0.85362	0.74246	0.25603	0.40124	0.61252	0.10161	0.90162	0.15248	0.4453	0.12263	0.14173	0.21596	0.14137	0.86674	0.67935	0.17641	0.29944	0.093849	0.058771	0.15884	0.098917	0.068695	0.068567
