Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg04806409__TFF3	0.035557	0.032561	0.93661	0.037521	0.040256	0.20564	0.04612	0.95338	0.89698	0.035348	0.92937	0.9571	0.89681	0.01691	0.7252	0.93439	0.90995	0.57602	0.024878	0.058667	0.065771	0.034808	0.89202	0.020017	0.068755	0.04151	0.039454	0.067252	0.050082	0.16536	0.10699	0.044257	0.032217	0.097849	0.11072	0.031009	0.061523	0.041831
Meth__cg26045220__KIAA1324	0.01838	0.048011	0.38449	0.043041	0.02213	0.62301	0.022168	0.039881	0.017797	0.024647	0.76343	0.068187	0.36104	0.017252	0.032498	0.90944	0.032073	0.065292	0.15937	0.056171	0.02456	0.017101	0.93756	0.035551	0.84107	0.083248	0.025828	0.064403	0.048916	0.4408	0.037741	0.040892	0.022616	0.10038	0.022815	0.0285	0.052422	0.064748
Meth__cg18542098__FLJ36445	0.032852	0.036745	0.044937	0.031334	0.02757	0.96469	0.05598	0.97776	0.88694	0.41796	0.033953	0.87443	0.10039	0.037541	0.7374	0.43826	0.96699	0.31788	0.87242	0.053616	0.038608	0.035427	0.95631	0.03313	0.93541	0.035019	0.492	0.053737	0.043999	0.74378	0.029828	0.83903	0.039215	0.021016	0.038899	0.02832	0.038541	0.033928
Meth__cg16534233__FAM80A	0.052849	0.057807	0.59088	0.048013	0.033276	0.077058	0.054087	0.076459	0.037381	0.053194	0.22323	0.03834	0.48308	0.028922	0.046003	0.035899	0.048911	0.090006	0.29266	0.031473	0.045569	0.036507	0.052943	0.042283	0.59876	0.044994	0.11406	0.059681	0.072399	0.039255	0.058894	0.40565	0.049526	0.062574	0.099038	0.042913	0.050687	0.064749
Meth__cg11303670__TSPAN33	0.050539	0.049032	0.052088	0.050288	0.046068	0.085028	0.055987	0.057143	0.05277	0.051465	0.23471	0.070379	0.094818	0.03499	0.06113	0.049736	0.07974	0.097284	0.39189	0.045186	0.054052	0.045737	0.072367	0.049681	0.10577	0.059682	0.068192	0.06554	0.088585	0.054314	0.12842	0.064593	0.040149	0.047988	0.097496	0.056914	0.04872	0.049807
Meth__cg11158729__CNNM4	0.021793	0.014997	0.018909	0.017454	0.017747	0.11579	0.019464	0.017962	0.021162	0.022858	0.021948	0.028816	0.034094	0.016432	0.021918	0.034918	0.032897	0.030851	0.014827	0.013823	0.020762	0.016495	0.043911	0.015106	0.52496	0.019097	0.026069	0.043265	0.020955	0.028079	0.021849	0.028166	0.018651	0.018147	0.033283	0.019372	0.022615	0.027622
Meth__cg13397379__OR2C3	0.66172	0.017001	0.21709	0.38944	0.048304	0.62305	0.58342	0.67434	0.01717	0.030705	0.56886	0.79678	0.1192	0.025338	0.08287	0.48027	0.49497	0.048011	0.018126	0.027299	0.031291	0.87857	0.12127	0.52188	0.40912	0.056057	0.046202	0.428	0.035371	0.066727	0.75452	0.049427	0.045074	0.074362	0.029918	0.05713	0.24402	0.26688
Meth__cg10319505__RASEF	0.032554	0.050956	0.033968	0.030579	0.024923	0.3371	0.037964	0.040259	0.033299	0.03729	0.53325	0.052946	0.044266	0.033803	0.038316	0.79861	0.060373	0.071304	0.86788	0.021098	0.040247	0.031526	0.13888	0.028043	0.30772	0.046326	0.066157	0.10272	0.042103	0.036387	0.02885	0.57453	0.030744	0.026773	0.051753	0.046076	0.030581	0.066791
Meth__cg09264112__GCHFR	0.026848	0.017341	0.45866	0.02911	0.023186	0.029893	0.02691	0.20277	0.77288	0.040599	0.90311	0.89147	0.33502	0.024384	0.56673	0.89826	0.96592	0.053579	0.12262	0.035768	0.031224	0.031132	0.69901	0.017467	0.94071	0.03592	0.032637	0.042022	0.038985	0.024046	0.046633	0.014271	0.60827	0.33646	0.094851	0.031284	0.02296	0.032635
Meth__cg23739862__PRMT8	0.90807	0.021894	0.62787	0.033604	0.024637	0.82095	0.84136	0.40691	0.33093	0.034873	0.54599	0.60433	0.80031	0.049407	0.28739	0.082418	0.057212	0.11044	0.2832	0.21807	0.59425	0.041337	0.42753	0.11567	0.87733	0.3588	0.062279	0.94708	0.05745	0.028829	0.54959	0.050963	0.0216	0.058169	0.047042	0.049334	0.43048	0.042168
Meth__cg05767404__C1orf150	0.84966	0.098382	0.20917	0.35406	0.07207	0.74786	0.79089	0.80124	0.067061	0.128	0.68034	0.28351	0.17456	0.058365	0.07492	0.57807	0.82755	0.098798	0.11981	0.19499	0.1906	0.81099	0.17515	0.18796	0.69308	0.18261	0.18226	0.2347	0.21511	0.37755	0.46587	0.22906	0.13131	0.20768	0.11888	0.14307	0.62321	0.71207
Meth__cg26759551__FBP1	0.037542	0.96929	0.96367	0.026255	0.032015	0.96607	0.67537	0.98908	0.28755	0.019055	0.97314	0.0682	0.94933	0.82589	0.44114	0.98024	0.70311	0.19441	0.058393	0.026246	0.027501	0.019998	0.97171	0.021489	0.93345	0.037327	0.051897	0.43419	0.66861	0.024259	0.021974	0.02459	0.027083	0.023664	0.05178	0.042132	0.022171	0.47083
Meth__cg11304734__PRAF1	0.048177	0.033978	0.11513	0.10452	0.16911	0.36964	0.16523	0.085358	0.1879	0.046489	0.37084	0.28883	0.28881	0.1141	0.14818	0.083903	0.060047	0.092716	0.041706	0.050743	0.03982	0.093146	0.078867	0.030235	0.73204	0.046507	0.079358	0.069297	0.032988	0.036119	0.74227	0.096386	0.043827	0.077996	0.094563	0.040183	0.056261	0.12514
Meth__cg12717203__FLJ90036	0.052034	0.064389	0.063599	0.058223	0.042992	0.054485	0.085962	0.072632	0.045731	0.081594	0.068526	0.094778	0.4145	0.048693	0.063246	0.11811	0.063833	0.14165	0.06494	0.044504	0.046156	0.051309	0.059661	0.085313	0.12003	0.05779	0.11022	0.12707	0.10629	0.047037	0.067493	0.40166	0.037029	0.056737	0.13993	0.054907	0.063011	0.50748
Meth__cg14036856__MGC52423	0.041796	0.099371	0.4508	0.25588	0.15886	0.85207	0.090624	0.22867	0.45059	0.089608	0.76927	0.48998	0.39321	0.038781	0.42769	0.26606	0.88288	0.13712	0.047299	0.15984	0.068735	0.061751	0.87226	0.043146	0.53431	0.068404	0.092157	0.098195	0.16975	0.07458	0.10167	0.35108	0.067516	0.049247	0.20811	0.066629	0.077005	0.071
Meth__cg26985289__CLSTN1	0.035142	0.028741	0.32397	0.035519	0.098733	0.97535	0.043485	0.10551	0.030727	0.035559	0.34654	0.25842	0.52603	0.02695	0.036271	0.74285	0.047591	0.086114	0.03261	0.033952	0.043687	0.87805	0.31471	0.032277	0.077019	0.15974	0.060066	0.075375	0.053586	0.077656	0.027194	0.033474	0.029197	0.026708	0.12349	0.036397	0.039186	0.39645
Meth__cg10364513__RXRG	0.19848	0.042288	0.96685	0.21699	0.056336	0.95135	0.73901	0.98419	0.11845	0.051935	0.70508	0.19318	0.96354	0.060505	0.088997	0.61707	0.24076	0.27146	0.3159	0.4393	0.14545	0.96522	0.11603	0.034834	0.93203	0.54192	0.12531	0.54939	0.079117	0.22745	0.45531	0.42144	0.041838	0.94798	0.071121	0.062047	0.19249	0.55244
Meth__cg10818284__SYP	0.50985	0.20024	0.069814	0.050857	0.46588	0.04046	0.053348	0.055122	0.71837	0.042888	0.03558	0.3574	0.2994	0.65783	0.65696	0.59306	0.04362	0.48787	0.047255	0.035651	0.053096	0.48198	0.089649	0.41783	0.13697	0.49511	0.50231	0.48436	0.5947	0.13308	0.04527	0.3084	0.054174	0.066675	0.074025	0.48601	0.46837	0.051512
Meth__cg13243219__MDS1	0.094203	0.053205	0.068851	0.076076	0.055473	0.17864	0.077174	0.10513	0.098281	0.062923	0.42189	0.49524	0.18054	0.053629	0.10416	0.082871	0.14946	0.18653	0.060935	0.043271	0.06323	0.073335	0.082634	0.064443	0.10987	0.07223	0.20837	0.1034	0.082081	0.061713	0.081497	0.089356	0.058967	0.068433	0.074576	0.077595	0.078299	0.067709
Meth__cg22967284__SLIT1	0.19749	0.055819	0.95351	0.10933	0.098877	0.54283	0.55898	0.2084	0.039789	0.065748	0.36014	0.27951	0.44644	0.035534	0.049982	0.057465	0.081686	0.066428	0.052589	0.057629	0.11737	0.055595	0.06582	0.077483	0.49176	0.046451	0.093023	0.81423	0.1297	0.051135	0.045509	0.050044	0.044229	0.2583	0.058222	0.079069	0.12198	0.1796
Meth__cg17387870__CHFR	0.065444	0.060594	0.66855	0.12198	0.38011	0.2052	0.067933	0.3524	0.11855	0.10856	0.35159	0.73465	0.33922	0.073339	0.10819	0.20545	0.086244	0.23614	0.475	0.33792	0.050667	0.16568	0.087859	0.080194	0.82164	0.20646	0.39295	0.17496	0.13169	0.057787	0.12255	0.34958	0.22536	0.23636	0.22336	0.10377	0.40855	0.87303
Meth__cg04237663__KCNV1	0.59131	0.67979	0.41407	0.38549	0.041758	0.67394	0.90249	0.92558	0.033694	0.72678	0.8313	0.68749	0.38854	0.80444	0.22154	0.53246	0.12251	0.072309	0.22971	0.059006	0.039588	0.076855	0.067861	0.05812	0.81845	0.040701	0.1356	0.73534	0.4905	0.40479	0.51562	0.50436	0.041082	0.74084	0.24696	0.58094	0.60091	0.60665
Meth__cg27176536__RAB26	0.11284	0.11915	0.092903	0.12238	0.10294	0.90562	0.1407	0.26985	0.12046	0.14724	0.15988	0.25495	0.16927	0.18324	0.16023	0.14323	0.14863	0.15337	0.59396	0.12593	0.13916	0.1242	0.41436	0.13126	0.1546	0.13457	0.14145	0.16842	0.15513	0.12061	0.13026	0.13456	0.12631	0.090216	0.24708	0.12026	0.12099	0.13014
Meth__cg12087643__GFRA1	0.20784	0.034729	0.87684	0.040385	0.024357	0.066206	0.49287	0.44012	0.032198	0.039237	0.79914	0.84149	0.68784	0.063144	0.040693	0.63465	0.043338	0.097445	0.48424	0.028801	0.03114	0.12166	0.065343	0.10278	0.7715	0.031025	0.08874	0.76701	0.13606	0.040793	0.058805	0.47195	0.03368	0.37639	0.0704	0.55096	0.04325	0.045719
Meth__cg06369854__VDR	0.029446	0.021127	0.036154	0.018947	0.018749	0.71806	0.025756	0.07521	0.029784	0.038634	0.056331	0.035591	0.093949	0.015155	0.029955	0.022465	0.028632	0.04964	0.02092	0.020115	0.02831	0.020435	0.085285	0.016034	0.31025	0.023854	0.023014	0.032362	0.029367	0.03793	0.022905	0.019063	0.01511	0.026721	0.078208	0.022662	0.026495	0.023301
Meth__cg13975625__NPY5R	0.058912	0.036004	0.91393	0.66024	0.047996	0.32218	0.74921	0.95291	0.54464	0.92799	0.61199	0.13101	0.56115	0.12882	0.46513	0.79759	0.065813	0.16731	0.46816	0.18483	0.78711	0.38129	0.66785	0.35775	0.6835	0.90969	0.051885	0.6772	0.066851	0.052005	0.30489	0.074658	0.06968	0.25839	0.11307	0.44161	0.71868	0.67001
Meth__cg13274254__GULP1	0.042654	0.047132	0.042535	0.050588	0.042819	0.037852	0.052203	0.032534	0.040829	0.045574	0.052464	0.041642	0.065144	0.51185	0.051453	0.037619	0.037126	0.078901	0.036589	0.27848	0.32825	0.65971	0.04873	0.043365	0.11221	0.041709	0.066564	0.089323	0.088851	0.049039	0.037098	0.91368	0.028866	0.83167	0.12383	0.059178	0.045351	0.051686
Meth__cg09775312__PPP1R3C	0.34143	0.82096	0.94538	0.031241	0.15308	0.41718	0.05432	0.95889	0.063634	0.035324	0.94472	0.032018	0.82697	0.026501	0.065676	0.93313	0.027463	0.055997	0.52085	0.031919	0.030973	0.55108	0.51581	0.029518	0.46437	0.041419	0.067626	0.30524	0.068457	0.038344	0.26313	0.037223	0.19931	0.68832	0.094364	0.044361	0.62876	0.91163
Meth__cg15207619__CAB39L	0.11648	0.11553	0.086556	0.19164	0.097733	0.89454	0.10434	0.212	0.12068	0.22343	0.14286	0.23209	0.13687	0.087506	0.13798	0.26829	0.4984	0.11305	0.37511	0.086453	0.13871	0.20695	0.67146	0.0971	0.61713	0.14076	0.22302	0.15153	0.14164	0.22754	0.78827	0.50824	0.14209	0.17593	0.30349	0.052664	0.1211	0.12036
Meth__cg12062995__RFC1	0.11277	0.10691	0.15695	0.17103	0.11969	0.57799	0.093826	0.097867	0.12082	0.13069	0.24467	0.21759	0.1266	0.18621	0.12686	0.26087	0.04428	0.097506	0.38922	0.059227	0.08907	0.16977	0.18233	0.044405	0.60256	0.1511	0.11505	0.18473	0.18963	0.062912	0.072698	0.065442	0.053297	0.1398	0.10221	0.067801	0.23217	0.64134
Meth__cg06630567__AMBP	0.060551	0.045937	0.95165	0.62034	0.12004	0.91838	0.046955	0.96103	0.55236	0.91101	0.73781	0.9312	0.89558	0.045827	0.45718	0.74209	0.77212	0.095961	0.09228	0.95057	0.94774	0.84749	0.72632	0.78194	0.84774	0.042518	0.58833	0.37785	0.14407	0.80315	0.5388	0.067775	0.042245	0.086604	0.4545	0.058747	0.48146	0.079583
Meth__cg14587868__TGM1	0.088428	0.072753	0.18882	0.47331	0.13028	0.74384	0.10767	0.39387	0.059181	0.082194	0.75387	0.36723	0.26703	0.15344	0.10436	0.45122	0.68745	0.18133	0.10752	0.16422	0.22176	0.40781	0.79092	0.37685	0.282	0.52407	0.19238	0.32182	0.098021	0.12654	0.71042	0.31176	0.087768	0.058632	0.22009	0.099312	0.19899	0.2383
Meth__cg20253551__ESR1	0.038194	0.045622	0.045402	0.052452	0.048181	0.81527	0.050579	0.43592	0.0409	0.036031	0.48233	0.091914	0.10971	0.034985	0.03445	0.061861	0.079066	0.096859	0.053457	0.5357	0.037001	0.038462	0.076225	0.039366	0.7376	0.042256	0.044232	0.093572	0.059387	0.031262	0.031851	0.04878	0.039885	0.041446	0.092548	0.029432	0.044032	0.17453
Meth__cg03776060__C9orf58	0.045382	0.046378	0.081998	0.036514	0.030119	0.92404	0.039937	0.058698	0.027848	0.039395	0.045256	0.053511	0.11436	0.026078	0.033543	0.046413	0.35297	0.096361	0.047987	0.032177	0.040356	0.045312	0.93071	0.083584	0.66825	0.034721	0.063578	0.073022	0.07968	0.43677	0.31268	0.78437	0.031347	0.033722	0.044254	0.040982	0.041817	0.036871
Meth__cg25736482__TMC4	0.077592	0.051087	0.73361	0.73013	0.076099	0.91311	0.099056	0.71058	0.42703	0.49772	0.417	0.81624	0.33098	0.088	0.27978	0.32839	0.82001	0.073094	0.43358	0.21499	0.12149	0.14838	0.8953	0.20641	0.79882	0.41641	0.062643	0.67339	0.074896	0.79501	0.24056	0.34143	0.071561	0.33862	0.095652	0.073974	0.092807	0.093068
Meth__cg12806521__NOL1	0.060307	0.056634	0.07075	0.1138	0.16273	0.057596	0.054416	0.029199	0.042962	0.12873	0.040126	0.071139	0.11042	0.21259	0.051551	0.081995	0.043453	0.090572	0.032191	0.28415	0.14483	0.10007	0.049801	0.29781	0.07427	0.22026	0.10521	0.17379	0.11053	0.038996	0.031496	0.044016	0.087669	0.032114	0.17215	0.1168	0.089207	0.048874
Meth__cg04297329__NAP1L2	0.076532	0.047949	0.816	0.099703	0.092889	0.33258	0.87286	0.91096	0.22498	0.079231	0.90102	0.55696	0.23559	0.12264	0.22388	0.26339	0.61411	0.093661	0.13708	0.15965	0.11463	0.77634	0.13306	0.2423	0.61687	0.21111	0.12194	0.19537	0.10928	0.11022	0.40924	0.42146	0.05939	0.61871	0.30531	0.082182	0.13464	0.094865
Meth__cg19427610__WIF1	0.42098	0.042019	0.96737	0.49931	0.04754	0.93744	0.73269	0.39167	0.037131	0.046224	0.64442	0.33511	0.76213	0.035453	0.051003	0.95207	0.061769	0.095274	0.21467	0.58467	0.6568	0.9402	0.53495	0.12035	0.95829	0.33212	0.19251	0.94201	0.10636	0.042244	0.51929	0.18851	0.033272	0.96181	0.34743	0.044572	0.5056	0.56446
Meth__cg09818732__FLJ20489	0.02806	0.017138	0.076923	0.037056	0.037984	0.58179	0.031083	0.13142	0.063002	0.037696	0.063854	0.22171	0.25541	0.020774	0.046568	0.051205	0.095746	0.068301	0.020227	0.022965	0.032293	0.62861	0.20839	0.045145	0.11189	0.038082	0.036495	0.051163	0.041563	0.02249	0.27622	0.071662	0.027778	0.030331	0.035091	0.025479	0.034151	0.035593
Meth__cg23410627__CH25H	0.16686	0.050078	0.90113	0.33952	0.3956	0.62966	0.47918	0.3827	0.053508	0.058414	0.55094	0.84985	0.79756	0.04502	0.092927	0.88582	0.055145	0.25632	0.86562	0.22197	0.17741	0.42226	0.5326	0.17147	0.40902	0.21704	0.092065	0.50919	0.16451	0.19503	0.045523	0.50972	0.037071	0.77874	0.27431	0.37751	0.27841	0.76518
Meth__cg00158308__OXGR1	0.33312	0.11737	0.90458	0.55966	0.048988	0.71999	0.1551	0.88676	0.35014	0.05165	0.43885	0.2134	0.81235	0.18683	0.3556	0.88044	0.17999	0.17633	0.055057	0.044263	0.057046	0.79558	0.18052	0.030435	0.74465	0.11782	0.28434	0.10607	0.11299	0.2942	0.44055	0.048886	0.059453	0.63847	0.047491	0.076068	0.051324	0.62907
Meth__cg04916911__NTS	0.78433	0.02687	0.58697	0.2207	0.042651	0.035313	0.097286	0.79202	0.39597	0.036703	0.084586	0.28571	0.38313	0.032815	0.23373	0.13463	0.40953	0.087776	0.058509	0.033673	0.047392	0.035737	0.091887	0.037549	0.26513	0.055363	0.048565	0.093511	0.057407	0.040052	0.39705	0.065934	0.036812	0.044842	0.058726	0.038118	0.15502	0.053984
Meth__cg03085312__RARA	0.12641	0.44514	0.88711	0.65041	0.041118	0.88194	0.29562	0.73935	0.057168	0.08177	0.88043	0.43142	0.54927	0.074047	0.22996	0.070342	0.87011	0.16215	0.67973	0.49981	0.60369	0.045764	0.83616	0.2563	0.79649	0.08611	0.64066	0.84428	0.28449	0.068824	0.079587	0.4895	0.16463	0.11208	0.049005	0.47687	0.12377	0.11122
Meth__cg15879316__CELSR1	0.10539	0.089754	0.10047	0.10928	0.083101	0.69252	0.092694	0.18526	0.087917	0.11713	0.27262	0.23424	0.14988	0.18246	0.11255	0.32446	0.069384	0.10766	0.084913	0.071889	0.12348	0.1051	0.44505	0.057407	0.62214	0.1087	0.1246	0.22825	0.1801	0.072114	0.26598	0.098268	0.064738	0.86101	0.080887	0.10604	0.1242	0.10446
Meth__cg00818872__CHRNB2	0.051507	0.028276	0.93408	0.25527	0.039837	0.38427	0.087665	0.24211	0.055415	0.088072	0.89605	0.4065	0.77826	0.072031	0.050835	0.20844	0.057858	0.14727	0.044694	0.047542	0.068342	0.056825	0.11782	0.18865	0.83985	0.13329	0.1012	0.88813	0.081612	0.03901	0.07172	0.070942	0.052591	0.55772	0.14013	0.054649	0.075885	0.068072
Meth__cg02032561__ZNF449	0.52069	0.053407	0.044785	0.090909	0.072682	0.037161	0.077236	0.10053	0.076724	0.04372	0.072386	0.043692	0.12411	0.18541	0.072675	0.13307	0.51776	0.177	0.049704	0.055863	0.079984	0.46507	0.04856	0.41204	0.14572	0.10885	0.087619	0.3309	0.0904	0.50746	0.036175	0.19848	0.04246	0.07611	0.081259	0.53986	0.066596	0.058151
Meth__cg13372488__KCNT2	0.64	0.086957	0.23632	0.81984	0.067419	0.55278	0.87844	0.87794	0.38349	0.12963	0.12673	0.60019	0.66377	0.18288	0.32178	0.78534	0.36218	0.15088	0.27068	0.12903	0.12957	0.72267	0.25716	0.064361	0.73559	0.21779	0.091609	0.60088	0.16388	0.096765	0.49365	0.091781	0.11215	0.17551	0.29249	0.10792	0.24321	0.54977
Meth__cg05333568__C1orf65	0.46178	0.059808	0.548	0.093281	0.050435	0.68964	0.34994	0.36153	0.035908	0.044402	0.34228	0.63338	0.60161	0.042115	0.051369	0.40152	0.045705	0.097986	0.080051	0.26048	0.41609	0.55022	0.57927	0.072655	0.48591	0.063703	0.052701	0.20953	0.063744	0.067459	0.075225	0.093097	0.047484	0.34182	0.096569	0.040163	0.09701	0.13602
Meth__cg01191395__SAT2	0.024687	0.017078	0.033373	0.028118	0.030104	0.019488	0.032719	0.034298	0.020105	0.019609	0.021439	0.014418	0.025318	0.022174	0.023074	0.018948	0.019451	0.051143	0.015343	0.79187	0.2735	0.026543	0.0306	0.020169	0.029498	0.045598	0.045415	0.047547	0.053158	0.02453	0.018427	0.035611	0.044846	0.02351	0.034861	0.026557	0.028423	0.01887
Meth__cg02165720__NDUFB11	0.39151	0.26261	0.050968	0.044049	0.34672	0.034743	0.041349	0.036749	0.52001	0.042038	0.053566	0.26005	0.28231	0.76783	0.43852	0.52601	0.044635	0.58827	0.035086	0.037091	0.044969	0.39333	0.48584	0.34764	0.099196	0.39577	0.38414	0.29792	0.50657	0.4426	0.038569	0.38323	0.033119	0.058315	0.16323	0.39761	0.34714	0.037892
Meth__cg04259560__FLJ35773	0.019422	0.015594	0.11503	0.43085	0.16531	0.41257	0.14593	0.035714	0.020236	0.023928	0.48153	0.053571	0.4511	0.017253	0.019148	0.17102	0.50039	0.027589	0.015167	0.4311	0.2601	0.048959	0.59766	0.019237	0.11271	0.15298	0.017776	0.10211	0.037788	0.024729	0.032926	0.025482	0.015444	0.019573	0.028118	0.018084	0.16656	0.37314
Meth__cg19669036__SNAP29	0.017918	0.019556	0.055653	0.021344	0.025859	0.037526	0.027585	0.10607	0.023765	0.025381	0.060621	0.11428	0.035795	0.017285	0.026732	0.042409	0.023086	0.039591	0.01627	0.01769	0.02	0.032797	0.030767	0.03905	0.17417	0.024745	0.031785	0.037789	0.029828	0.032908	0.029614	0.035527	0.04365	0.01912	0.019147	0.019043	0.041272	0.028602
Meth__cg08715837__TUBA8	0.048861	0.089512	0.21162	0.082713	0.031109	0.59902	0.061183	0.10271	0.046418	0.040038	0.089245	0.092833	0.83269	0.033928	0.042198	0.95048	0.040639	0.073643	0.042937	0.042898	0.048996	0.057626	0.96169	0.047614	0.92066	0.058218	0.13405	0.61682	0.092429	0.51687	0.098516	0.067678	0.040812	0.97015	0.048402	0.048092	0.28667	0.29871
Meth__cg09038676__GSTP1	0.043922	0.92905	0.91913	0.93821	0.13064	0.033425	0.93675	0.027828	0.035013	0.38267	0.031564	0.8879	0.85315	0.95869	0.26543	0.067148	0.03407	0.67467	0.03345	0.95573	0.93295	0.61976	0.052318	0.9525	0.67868	0.93284	0.10845	0.88543	0.83557	0.032769	0.021812	0.025145	0.73975	0.94835	0.5424	0.91433	0.17162	0.11993
Meth__cg08586737__GCC1	0.22497	0.097887	0.47806	0.17627	0.09746	0.51512	0.54257	0.72456	0.064887	0.088071	0.38198	0.30756	0.19653	0.056241	0.083382	0.17716	0.15802	0.11888	0.26003	0.43161	0.095822	0.50358	0.39883	0.085537	0.70391	0.63229	0.14851	0.49682	0.13532	0.098214	0.26986	0.57096	0.10376	0.19159	0.13078	0.15561	0.19024	0.27377
Meth__cg06745740__HGF	0.29978	0.044027	0.20516	0.59438	0.072332	0.77124	0.43395	0.76494	0.76497	0.14101	0.67729	0.17938	0.66156	0.16301	0.69123	0.46762	0.40309	0.14987	0.74311	0.04926	0.10446	0.77996	0.39733	0.16352	0.69808	0.25872	0.14927	0.48233	0.058748	0.098878	0.84888	0.33275	0.048051	0.13428	0.084993	0.22309	0.21883	0.14132
Meth__cg20576597__C21orf29	0.067139	0.045441	0.055547	0.053281	0.043983	0.35809	0.049082	0.31696	0.05339	0.039779	0.28866	0.095109	0.17717	0.035606	0.037832	0.66102	0.12817	0.076881	0.053008	0.038113	0.045291	0.2142	0.83588	0.032569	0.40722	0.045869	0.063426	0.16555	0.080703	0.060166	0.26799	0.32285	0.03951	0.44812	0.1437	0.045718	0.057155	0.053037
Meth__cg05627103__KIAA1984	0.047472	0.1654	0.6284	0.044339	0.038547	0.96261	0.057034	0.1107	0.087317	0.042011	0.24665	0.6406	0.44824	0.036527	0.12031	0.24799	0.11654	0.076936	0.47367	0.044525	0.065835	0.040181	0.60136	0.042921	0.67416	0.049384	0.066557	0.20082	0.13686	0.083784	0.04565	0.89997	0.034596	0.051008	0.13584	0.049454	0.048894	0.048718
Meth__cg20173259__LHB	0.058063	0.049879	0.25011	0.19784	0.083023	0.54063	0.05912	0.10294	0.037469	0.24715	0.073212	0.57186	0.22078	0.41299	0.043381	0.34747	0.66375	0.15645	0.06335	0.08926	0.11266	0.20116	0.81716	0.045548	0.10084	0.34766	0.13362	0.14195	0.13485	0.054517	0.22624	0.099222	0.042611	0.05098	0.56895	0.12448	0.18056	0.10879
Meth__cg13283751__GPX5	0.12995	0.074523	0.61348	0.1328	0.048683	0.059169	0.062791	0.62298	0.080724	0.083962	0.21459	0.097074	0.10346	0.040134	0.05962	0.29864	0.27312	0.081818	0.09078	0.080036	0.13345	0.071497	0.12722	0.1617	0.11189	0.11761	0.10529	0.19563	0.074883	0.046573	0.074776	0.071628	0.046536	0.088776	0.087511	0.092757	0.12187	0.16982
Meth__cg05436231__CD164L2	0.036745	0.033462	0.085137	0.97276	0.031019	0.97605	0.032285	0.3342	0.02452	0.035896	0.032724	0.25671	0.058847	0.02565	0.028591	0.034449	0.97612	0.68014	0.59779	0.041168	0.028935	0.030263	0.92365	0.026628	0.92422	0.72805	0.047919	0.90624	0.11738	0.26959	0.47549	0.49218	0.041022	0.025292	0.059684	0.040048	0.9676	0.97134
Meth__cg07705908__SPDEF	0.038412	0.026103	0.19436	0.0312	0.052439	0.89569	0.031021	0.88867	0.88828	0.048732	0.80229	0.26778	0.14216	0.023079	0.71279	0.52814	0.91218	0.28636	0.21838	0.040342	0.04015	0.030499	0.91363	0.040735	0.062942	0.040761	0.0414	0.038451	0.049296	0.73765	0.87982	0.42201	0.026123	0.019628	0.033375	0.042119	0.031081	0.029462
Meth__cg12053284__SYT4	0.051167	0.060019	0.5124	0.058073	0.032443	0.11462	0.097939	0.71267	0.037112	0.063823	0.2484	0.14407	0.12651	0.18272	0.044625	0.081182	0.034296	0.15525	0.057099	0.048751	0.068794	0.96172	0.11149	0.051686	0.44192	0.054869	0.088641	0.66718	0.094055	0.038935	0.64182	0.054295	0.062309	0.17639	0.11746	0.048161	0.32393	0.13353
Meth__cg09924998__VPS33A	0.13306	0.13434	0.82772	0.11013	0.29413	0.13208	0.29595	0.40334	0.063947	0.21301	0.068249	0.46621	0.19373	0.066273	0.07406	0.27513	0.25781	0.13986	0.054873	0.084281	0.10481	0.059564	0.15243	0.081746	0.71893	0.099295	0.047434	0.068332	0.14127	0.059191	0.057018	0.082767	0.042899	0.099031	0.083221	0.098057	0.11288	0.29409
Meth__cg09405612__GLI3	0.044715	0.0161	0.32935	0.025546	0.030979	0.026733	0.043004	0.056904	0.034946	0.037476	0.051442	0.069297	0.056563	0.016283	0.025315	0.078192	0.027012	0.0441	0.036503	0.035829	0.060066	0.038588	0.030945	0.026135	0.049297	0.048784	0.074487	0.055344	0.039741	0.026781	0.040152	0.037397	0.020394	0.025962	0.096175	0.021201	0.030932	0.036272
