Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg00806490__CDH13	0.95805	0.075245	0.84667	0.87733	0.342	0.93061	0.54065	0.83611	0.55122	0.40449	0.95531	0.73347	0.72278	0.41805	0.5875	0.792	0.10568	0.088401	0.67143	0.53704	0.24675	0.093747	0.36749	0.95535	0.85437	0.081681	0.94824	0.11818	0.10165	0.072716	0.0682	0.70939	0.078639	0.16312	0.21029	0.079313	0.33494	0.075484
Meth__cg01580888__RHPN2	0.038298	0.052911	0.51259	0.18257	0.512	0.27321	0.065916	0.035344	0.016787	0.20367	0.042638	0.10347	0.16626	0.021102	0.1861	0.064693	0.053237	0.046259	0.042554	0.046313	0.31816	0.041484	0.048467	0.097969	0.11027	0.028426	0.064548	0.14715	0.020696	0.021141	0.037982	0.10216	0.025045	0.31543	0.030203	0.032309	0.26606	0.19783
Meth__cg12454725__SYT17	0.025223	0.016689	0.025061	0.019795	0.018457	0.20225	0.022182	0.021901	0.019641	0.017985	0.020086	0.049015	0.031847	0.020275	0.017295	0.014972	0.026551	0.050754	0.019584	0.022497	0.019904	0.02209	0.013167	0.052646	0.019183	0.034088	0.043658	0.049012	0.016865	0.01719	0.015111	0.024142	0.016748	0.01875	0.17317	0.019286	0.020451	0.022009
Meth__cg11521325__FLJ32926	0.28701	0.051987	0.70159	0.5736	0.37893	0.16098	0.18985	0.79586	0.15842	0.24987	0.31047	0.60519	0.20071	0.12292	0.18714	0.57895	0.10666	0.082371	0.40238	0.40775	0.66196	0.49883	0.80626	0.11307	0.145	0.079541	0.14745	0.12227	0.062955	0.1	0.072416	0.17326	0.044765	0.080756	0.44286	0.75243	0.18562	0.11095
Meth__cg05440218__C8orf36	0.044003	0.032319	0.045767	0.044857	0.033718	0.13868	0.030247	0.049788	0.056848	0.04069	0.036076	0.083779	0.065837	0.036068	0.032331	0.033343	0.065226	0.037226	0.034175	0.037983	0.042504	0.036887	0.078842	0.27905	0.036222	0.067856	0.053775	0.05761	0.035698	0.032123	0.040295	0.032573	0.030226	0.032615	0.068483	0.039783	0.038006	0.032535
Meth__cg19238398__DNAJC18	0.08155	0.076605	0.97471	0.10704	0.066846	0.069243	0.083383	0.059469	0.078662	0.067267	0.073422	0.075958	0.12942	0.079654	0.059782	0.073895	0.090179	0.082761	0.077685	0.076004	0.091129	0.079402	0.091921	0.11267	0.07822	0.1237	0.11537	0.06888	0.082935	0.085275	0.075193	0.049356	0.088135	0.056012	0.16029	0.071917	0.59022	0.93524
Meth__cg03764161__FAM111A	0.03342	0.023488	0.040449	0.57836	0.05784	0.024353	0.15412	0.058123	0.90197	0.030604	0.63463	0.032234	0.071645	0.87918	0.66654	0.03236	0.084154	0.027831	0.052011	0.06774	0.02938	0.067441	0.055832	0.11047	0.043981	0.032231	0.050906	0.051433	0.045358	0.030887	0.050562	0.040831	0.02923	0.046458	0.08825	0.048206	0.060556	0.058173
Meth__cg24471268__SPSB2	0.052839	0.043086	0.057356	0.083406	0.067282	0.049022	0.058925	0.031995	0.048568	0.064919	0.12213	0.33271	0.41664	0.05759	0.060537	0.046545	0.067485	0.050809	0.04817	0.050108	0.063951	0.066233	0.046928	0.061694	0.07645	0.068799	0.1682	0.091437	0.0508	0.057696	0.081809	0.073082	0.057802	0.045944	0.1316	0.055249	0.054639	0.051738
Meth__cg08527127__C1orf94	0.55969	0.085176	0.13528	0.90077	0.54252	0.15005	0.11772	0.78273	0.048963	0.84332	0.25755	0.89986	0.74375	0.052638	0.13585	0.076334	0.09418	0.047802	0.073877	0.37123	0.91434	0.11506	0.91956	0.26383	0.41057	0.23115	0.86052	0.18044	0.043352	0.13291	0.088038	0.68565	0.13379	0.82339	0.11187	0.88869	0.5842	0.11892
Meth__cg25587233__PPP2R4	0.087756	0.053871	0.31109	0.078611	0.49451	0.89057	0.093173	0.70143	0.11635	0.46324	0.72419	0.88853	0.45113	0.21706	0.62916	0.7418	0.073884	0.87954	0.65737	0.59838	0.92441	0.8944	0.69998	0.75458	0.24133	0.21616	0.049626	0.11718	0.40441	0.15105	0.83843	0.33253	0.14607	0.47071	0.24486	0.22651	0.12103	0.074319
Meth__cg13775495__IL12A	0.029316	0.025652	0.36646	0.027251	0.036728	0.024837	0.038624	0.026179	0.033389	0.028683	0.034895	0.021667	0.055665	0.030718	0.037369	0.023216	0.054683	0.02034	0.041324	0.020785	0.034407	0.036932	0.023619	0.096677	0.04298	0.0578	0.052354	0.039366	0.019175	0.02179	0.028802	0.027921	0.022807	0.01762	0.06179	0.033259	0.027778	0.033728
Meth__cg00605270__SMPDL3B	0.033395	0.018038	0.34514	0.030471	0.046383	0.043337	0.04376	0.019998	0.027614	0.028082	0.031292	0.12532	0.03827	0.029063	0.020765	0.029281	0.03944	0.068518	0.031234	0.041399	0.037382	0.046525	0.02102	0.11633	0.023867	0.05919	0.049136	0.051819	0.031786	0.02643	0.027495	0.064644	0.021301	0.022481	0.022918	0.086948	0.026108	0.087415
Meth__cg23141333__DENND2C	0.035608	0.03865	0.029398	0.061224	0.042632	0.024963	0.050301	0.025312	0.064011	0.055556	0.056453	0.035398	0.12327	0.063176	0.027659	0.019367	0.060847	0.023742	0.012651	0.022795	0.040041	0.041388	0.052236	0.075529	0.066707	0.084807	0.56044	0.033277	0.038335	0.031722	0.049114	0.038996	0.025144	0.041348	0.18813	0.060961	0.06834	0.052651
Meth__cg22991148__C21orf29	0.045399	0.027071	0.8777	0.044419	0.12027	0.42334	0.047781	0.35434	0.060796	0.036676	0.28565	0.65782	0.84747	0.049157	0.66623	0.48416	0.078905	0.030234	0.027654	0.053877	0.92177	0.90206	0.077627	0.2033	0.21647	0.11994	0.079675	0.063774	0.029261	0.045797	0.031569	0.2473	0.055985	0.88729	0.074194	0.5826	0.1001	0.056929
Meth__cg02331561__ABCA3	0.08659	0.043239	0.78174	0.095942	0.091452	0.76128	0.080002	0.10182	0.21067	0.090845	0.58553	0.13794	0.16031	0.18413	0.10472	0.67654	0.1309	0.47006	0.046678	0.11624	0.25598	0.31505	0.043595	0.41147	0.24948	0.05029	0.14259	0.08501	0.036771	0.39234	0.33117	0.079582	0.025169	0.15413	0.13879	0.13099	0.11228	0.11115
Meth__cg06366981__HPGD	0.04251	0.63145	0.19723	0.046679	0.030321	0.9231	0.07358	0.38507	0.032723	0.048223	0.033474	0.46031	0.35223	0.042409	0.17563	0.044308	0.072003	0.39247	0.05638	0.041045	0.86767	0.18808	0.043911	0.27517	0.033486	0.11529	0.09516	0.12637	0.3139	0.023813	0.27005	0.056777	0.037511	0.93937	0.074282	0.049049	0.053	0.034397
Meth__cg09563216__C1orf51	0.051762	0.84003	0.91297	0.90749	0.44628	0.26696	0.87614	0.10091	0.04606	0.41537	0.32355	0.7672	0.81483	0.046076	0.88922	0.20854	0.23304	0.51336	0.39009	0.13015	0.087154	0.86756	0.070247	0.81986	0.84827	0.15467	0.49697	0.65167	0.89177	0.80256	0.78478	0.078771	0.19875	0.29295	0.30253	0.8524	0.23105	0.36535
Meth__cg16202564__MATN2	0.097922	0.18089	0.2265	0.3926	0.18228	0.096613	0.62912	0.12214	0.076923	0.089173	0.13942	0.098187	0.24966	0.20469	0.11538	0.095388	0.10831	0.11528	0.4994	0.51188	0.16258	0.16516	0.28624	0.27292	0.10721	0.15115	0.70831	0.12174	0.10342	0.12216	0.96307	0.25542	0.13501	0.72043	0.29335	0.33209	0.10065	0.12884
Meth__cg05807991__TRAM1L1	0.091365	0.071106	0.93793	0.074235	0.055697	0.057801	0.069861	0.9667	0.083368	0.064571	0.073809	0.23297	0.80482	0.077108	0.072104	0.071092	0.20005	0.12453	0.05565	0.090059	0.066534	0.075332	0.066717	0.21957	0.072314	0.17362	0.11403	0.11016	0.071446	0.074992	0.11236	0.10372	0.063054	0.94223	0.1476	0.092248	0.085312	0.059982
Meth__cg01837574__TRAPPC1	0.080761	0.18882	0.072186	0.6365	0.097139	0.086736	0.12488	0.29758	0.81831	0.13013	0.46717	0.89892	0.1465	0.66627	0.28955	0.082558	0.18424	0.043939	0.086368	0.064281	0.089265	0.17008	0.14929	0.087433	0.063197	0.12449	0.14047	0.26284	0.06167	0.35351	0.11089	0.044962	0.10346	0.06718	0.10099	0.11205	0.0655	0.072278
Meth__cg14600040__GPC4	0.11666	0.047305	0.51449	0.064543	0.051785	0.59784	0.052623	0.47069	0.051248	0.32377	0.060686	0.040227	0.19926	0.048068	0.30623	0.57243	0.11645	0.051061	0.049945	0.052292	0.13695	0.086311	0.56297	0.39778	0.066984	0.093779	0.14946	0.085248	0.44925	0.043049	0.13619	0.12221	0.056569	0.35127	0.1082	0.34369	0.087044	0.053141
Meth__cg20361540__VPS37B	0.050793	0.060457	0.065529	0.042259	0.04095	0.040718	0.09368	0.041698	0.051598	0.043007	0.066911	0.058296	0.095259	0.065417	0.043443	0.043895	0.14582	0.038734	0.36702	0.052505	0.037276	0.055233	0.052022	0.085126	0.04883	0.11388	0.12509	0.10213	0.03474	0.053523	0.055382	0.033956	0.038419	0.0311	0.051564	0.054791	0.056085	0.052468
Meth__cg04893119__PI15	0.77355	0.075998	0.14405	0.56548	0.096756	0.49656	0.14649	0.63203	0.33988	0.40414	0.093759	0.26595	0.216	0.2891	0.44961	0.72807	0.20727	0.25308	0.088683	0.2787	0.82845	0.45765	0.26577	0.58963	0.12713	0.24729	0.10439	0.078378	0.50927	0.64908	0.14451	0.73663	0.091483	0.058219	0.10187	0.087666	0.18581	0.10349
Meth__cg00420568__SHC3	0.10673	0.47203	0.10158	0.43892	0.28675	0.45864	0.19343	0.90354	0.095376	0.11658	0.12953	0.067094	0.38605	0.11972	0.37506	0.27029	0.094508	0.11173	0.3065	0.099568	0.11723	0.15565	0.090951	0.14809	0.10557	0.26211	0.12422	0.11791	0.81263	0.053855	0.13352	0.065874	0.096082	0.080057	0.30247	0.19214	0.2006	0.78001
Meth__cg19220586__CREG1	0.050464	0.04129	0.065038	0.050458	0.036963	0.52486	0.051353	0.089608	0.040086	0.055195	0.069853	0.069912	0.065387	0.044057	0.052157	0.06568	0.13188	0.46558	0.034264	0.065688	0.06118	0.1325	0.035552	0.58325	0.05841	0.086374	0.14101	0.071048	0.056792	0.047212	0.041216	0.062185	0.040141	0.042547	0.18355	0.050488	0.058124	0.046195
Meth__cg02721374__OR1D2	0.88902	0.12577	0.28874	0.75777	0.12962	0.17312	0.54779	0.81727	0.10118	0.15674	0.65628	0.5308	0.61189	0.10312	0.65469	0.88802	0.10727	0.075506	0.27554	0.34278	0.5593	0.077614	0.48739	0.091254	0.11402	0.1422	0.33333	0.42159	0.13611	0.069619	0.14214	0.86522	0.094155	0.66685	0.10571	0.33026	0.36556	0.39387
Meth__cg00705255__LILRA3	0.079573	0.020935	0.15606	0.16186	0.084411	0.13796	0.065866	0.31857	0.15839	0.23221	0.19382	0.24518	0.18484	0.10327	0.040847	0.22533	0.045391	0.016294	0.13969	0.10351	0.11384	0.21793	0.57036	0.13642	0.080941	0.031848	0.19013	0.039407	0.044758	0.07772	0.059568	0.12565	0.0262	0.082497	0.12773	0.24853	0.071079	0.064809
Meth__cg25786436__PRKAG2	0.023289	0.016364	0.03196	0.022052	0.017216	0.021942	0.017564	0.030317	0.031121	0.024575	0.019487	0.029153	0.055538	0.023473	0.020246	0.021904	0.050542	0.10428	0.014575	0.020296	0.026072	0.02098	0.017463	0.016351	0.032012	0.041133	0.020187	0.031532	0.016766	0.015073	0.023889	0.023091	0.020863	0.04014	0.11769	0.029814	0.02866	0.023396
Meth__cg15271616__RUSC2	0.13098	0.49391	0.059176	0.9521	0.29554	0.04772	0.72587	0.024892	0.28476	0.087952	0.064239	0.17224	0.91622	0.8458	0.054902	0.063948	0.075962	0.041457	0.94693	0.91038	0.046825	0.075623	0.53619	0.067387	0.96119	0.10173	0.9484	0.10792	0.054537	0.065008	0.5604	0.97325	0.47193	0.25968	0.14849	0.67134	0.60355	0.94667
Meth__cg02932689__MAP1LC3B	0.078632	0.072285	0.22101	0.11092	0.040359	0.4567	0.061183	0.18403	0.11555	0.088311	0.076246	0.30158	0.10306	0.11325	0.097151	0.090058	0.15259	0.47787	0.042837	0.061417	0.081791	0.17061	0.058834	0.34406	0.12479	0.079357	0.13505	0.082098	0.045574	0.04582	0.079906	0.074795	0.051326	0.057201	0.095143	0.067881	0.051517	0.054965
Meth__cg00504595__TNFRSF19	0.84773	0.10349	0.88679	0.36793	0.099263	0.66939	0.17391	0.71858	0.081712	0.13642	0.54895	0.11405	0.45973	0.070509	0.29817	0.8452	0.084654	0.63305	0.076776	0.12411	0.84043	0.35073	0.18776	0.35368	0.62945	0.1437	0.2797	0.070363	0.17726	0.84055	0.10573	0.45816	0.065212	0.40501	0.17208	0.11147	0.19208	0.34924
Meth__cg24949488__DNTT	0.42372	0.096279	0.2155	0.84817	0.75592	0.08372	0.35639	0.83895	0.67981	0.66379	0.2809	0.17602	0.35968	0.39049	0.096892	0.71303	0.16543	0.053589	0.30137	0.4392	0.92606	0.060641	0.91575	0.085451	0.32687	0.074141	0.20078	0.20579	0.033616	0.10259	0.032597	0.34705	0.1453	0.2166	0.048182	0.83443	0.3763	0.22312
Meth__cg03080985__SH3BGRL2	0.057327	0.057038	0.076841	0.078248	0.066243	0.10615	0.11034	0.038386	0.073289	0.083559	0.14852	0.062398	0.15343	0.046712	0.053772	0.080077	0.096702	0.25134	0.054652	0.060842	0.24061	0.077536	0.051666	0.15421	0.057264	0.065877	0.13991	0.087833	0.059169	0.048247	0.045056	0.089708	0.054814	0.55393	0.15317	0.058757	0.075812	0.091967
Meth__cg05769161__B4GALNT3	0.084152	0.063291	0.91161	0.086316	0.048758	0.94607	0.10674	0.38667	0.052327	0.049691	0.071288	0.10787	0.13257	0.06	0.051946	0.11121	0.11055	0.2229	0.088777	0.097242	0.093193	0.11074	0.068613	0.92315	0.061646	0.20119	0.12965	0.094615	0.035299	0.0571	0.10526	0.049098	0.047312	0.20694	0.057005	0.0855	0.069481	0.21815
Meth__cg24924779__KCNG1	0.45081	0.059255	0.53987	0.13994	0.076837	0.80165	0.4482	0.067664	0.055079	0.10756	0.076121	0.067438	0.28217	0.053203	0.047206	0.39338	0.081816	0.10243	0.5414	0.64972	0.43225	0.10991	0.18484	0.89723	0.071283	0.11522	0.89282	0.087164	0.044417	0.08453	0.36938	0.085147	0.047252	0.57945	0.11175	0.1233	0.048887	0.039899
Meth__cg01366419__WBSCR17	0.90713	0.071024	0.92285	0.70332	0.13147	0.86784	0.91447	0.31599	0.16588	0.18844	0.90784	0.91588	0.76383	0.15135	0.09319	0.2676	0.10506	0.23683	0.60662	0.63264	0.64387	0.087669	0.88982	0.82392	0.30958	0.19256	0.84544	0.17254	0.06493	0.11895	0.19991	0.036089	0.34728	0.60128	0.092315	0.85456	0.31035	0.25617
Meth__cg19464016__PRDM1	0.36448	0.060765	0.46159	0.32931	0.044206	0.13514	0.12541	0.034416	0.068026	0.053212	0.048875	0.10397	0.45115	0.045351	0.062726	0.046544	0.082879	0.050927	0.19687	0.28155	0.87735	0.045439	0.049851	0.12668	0.042677	0.23358	0.34463	0.056011	0.042178	0.031229	0.051258	0.43567	0.034112	0.54211	0.11647	0.046378	0.062541	0.073556
Meth__cg01405761__MGC34646	0.54594	0.014283	0.69218	0.025292	0.013815	0.23357	0.59516	0.26925	0.015937	0.017103	0.3788	0.6043	0.42727	0.016096	0.019143	0.57962	0.032729	0.014688	0.033805	0.11494	0.65877	0.031548	0.030573	0.23219	0.021092	0.025386	0.67182	0.02259	0.017007	0.023751	0.015093	0.010507	0.016527	0.2592	0.057914	0.055625	0.051028	0.020346
Meth__cg05249393__LDLR	0.10354	0.1007	0.10162	0.066476	0.10656	0.062105	0.089097	0.069321	0.077802	0.30614	0.082495	0.082943	0.1066	0.055914	0.072772	0.067479	0.18537	0.60566	0.068943	0.078363	0.42594	0.061934	0.053156	0.12105	0.081962	0.15555	0.10223	0.15194	0.047716	0.046391	0.095588	0.16691	0.072787	0.065956	0.14876	0.10633	0.10114	0.093299
Meth__cg13904968__PCK1	0.22638	0.029321	0.84031	0.77681	0.30093	0.22964	0.11873	0.91737	0.17542	0.27324	0.7301	0.79833	0.73655	0.12029	0.6354	0.83553	0.080703	0.053446	0.71984	0.52464	0.4173	0.65725	0.46327	0.24246	0.069437	0.1143	0.10702	0.052067	0.40072	0.046142	0.077045	0.39179	0.045305	0.59085	0.18162	0.84146	0.37982	0.33507
Meth__cg20546002__COL23A1	0.4165	0.060723	0.31175	0.055924	0.023072	0.40581	0.367	0.36102	0.029339	0.11232	0.048376	0.033957	0.069061	0.026355	0.03099	0.038085	0.089779	0.082558	0.074449	0.16835	0.30885	0.30114	0.026796	0.63993	0.039544	0.062548	0.79768	0.097485	0.024693	0.10778	0.16722	0.037001	0.021872	0.77336	0.043984	0.02977	0.027064	0.042419
Meth__cg17080277__PTPRB	0.10249	0.031277	0.47583	0.11492	0.026225	0.44647	0.044787	0.14131	0.02641	0.030766	0.46887	0.047823	0.070542	0.030753	0.055593	0.040463	0.05854	0.035853	0.34776	0.23839	0.064868	0.061347	0.037649	0.54851	0.05946	0.05865	0.066351	0.08161	0.028439	0.053238	0.038477	0.92168	0.034213	0.23938	0.044264	0.038924	0.040085	0.034253
Meth__cg22189618__NAP1L3	0.043869	0.0385	0.22935	0.060962	0.030598	0.91594	0.92006	0.23629	0.078915	0.048913	0.065083	0.20446	0.15648	0.065873	0.0672	0.09413	0.057252	0.039552	0.050038	0.051565	0.12179	0.03885	0.32104	0.39817	0.055556	0.077293	0.59374	0.091681	0.057647	0.033034	0.082349	0.041306	0.025271	0.28494	0.099752	0.45386	0.12679	0.041592
Meth__cg03038003__C1orf165	0.053777	0.03396	0.67043	0.049291	0.039825	0.68272	0.3627	0.41885	0.029577	0.053962	0.16112	0.90285	0.5918	0.072294	0.3324	0.061953	0.068182	0.12557	0.052471	0.039383	0.038825	0.08679	0.17159	0.91686	0.036735	0.084344	0.67321	0.051274	0.039963	0.037794	0.12076	0.80133	0.037122	0.97947	0.097834	0.3715	0.52918	0.23681
Meth__cg09593402__LNPEP	0.035829	0.054136	0.03859	0.052231	0.036029	0.040516	0.045553	0.042431	0.23121	0.045487	0.045273	0.038413	0.072788	0.18044	0.042581	0.033496	0.062423	0.035764	0.0329	0.048586	0.046442	0.051932	0.04796	0.091213	0.055431	0.1067	0.074042	0.12129	0.046781	0.65009	0.05351	0.036209	0.048143	0.046276	0.045559	0.050183	0.061206	0.053536
Meth__cg03716999__FLJ46380	0.035866	0.61084	0.049015	0.97466	0.8172	0.97004	0.07918	0.022973	0.061911	0.14658	0.047098	0.057341	0.21238	0.37137	0.93575	0.037791	0.073376	0.027228	0.044534	0.047934	0.8651	0.6209	0.049123	0.077409	0.9667	0.16281	0.9372	0.47641	0.44422	0.021854	0.027137	0.70358	0.78921	0.03172	0.1142	0.04126	0.52876	0.69441
Meth__cg09305770__HIST1H3A	0.18852	0.11023	0.2193	0.17083	0.22846	0.39798	0.16479	0.89407	0.79766	0.84894	0.81344	0.1993	0.74108	0.73351	0.067899	0.093152	0.15499	0.3804	0.1089	0.15246	0.17452	0.11993	0.13095	0.17294	0.65563	0.21408	0.16197	0.094535	0.057774	0.10553	0.20881	0.15939	0.11038	0.63694	0.13738	0.22477	0.23882	0.2146
Meth__cg13959523__CHST8	0.85996	0.039573	0.51275	0.049191	0.036595	0.18927	0.46472	0.70799	0.06745	0.037418	0.81051	0.18785	0.10946	0.079053	0.14281	0.098226	0.10588	0.03743	0.04191	0.12565	0.87329	0.13663	0.059168	0.44803	0.039927	0.075756	0.71441	0.034727	0.033522	0.038504	0.056647	0.040469	0.030749	0.29026	0.094459	0.54091	0.51636	0.36706
Meth__cg05782975__NGFRAP1	0.17427	0.047098	0.086435	0.061269	0.14912	0.94983	0.062792	0.45757	0.34518	0.56801	0.066991	0.079759	0.055673	0.33557	0.57458	0.62082	0.20303	0.054869	0.053694	0.063186	0.62439	0.17838	0.58584	0.12755	0.099023	0.21233	0.52372	0.10767	0.069983	0.062721	0.48869	0.075544	0.044495	0.35217	0.10826	0.60268	0.058762	0.053247
Meth__cg15729869__BARHL1	0.30313	0.015262	0.95474	0.1169	0.0080385	0.23277	0.29095	0.29218	0.011313	0.010038	0.54646	0.021235	0.18952	0.010886	0.0084604	0.034746	0.024116	0.13378	0.013885	0.1249	0.15597	0.39896	0.029218	0.93537	0.016265	0.015209	0.44814	0.016587	0.0094148	0.010205	0.01275	0.010199	0.010671	0.087779	0.036905	0.017953	0.063543	0.012873
Meth__cg24794531__TRPC1	0.91451	0.026039	0.62834	0.60619	0.033954	0.08384	0.088848	0.065344	0.85426	0.03467	0.077373	0.827	0.82437	0.6374	0.049414	0.027571	0.1291	0.33876	0.022909	0.040459	0.33376	0.034067	0.19403	0.47624	0.11888	0.084001	0.92091	0.12252	0.032831	0.026956	0.031672	0.87685	0.0925	0.93868	0.38044	0.038188	0.34234	0.32497
Meth__cg08996521__CISH	0.040589	0.051954	0.40845	0.71234	0.58164	0.45941	0.24995	0.73488	0.50696	0.78159	0.18028	0.60195	0.61243	0.54968	0.14442	0.44986	0.12449	0.031246	0.43149	0.19336	0.51348	0.3336	0.71986	0.13053	0.77503	0.15511	0.13452	0.14414	0.036562	0.28475	0.03652	0.86932	0.24325	0.83155	0.070989	0.90924	0.87915	0.45756
Meth__cg19635712__EPB41L4B	0.059356	0.048819	0.12225	0.06249	0.045337	0.096516	0.068403	0.058176	0.053847	0.057818	0.062426	0.16066	0.11746	0.054539	0.11627	0.059728	0.068697	0.045083	0.069877	0.059686	0.05051	0.2002	0.16465	0.075181	0.065545	0.094631	0.11561	0.12829	0.36592	0.19952	0.10395	0.065063	0.048286	0.05972	0.10166	0.063665	0.056796	0.066364
Meth__cg22083639__SLCO5A1	0.047556	0.021471	0.11509	0.37563	0.071332	0.20444	0.43957	0.24264	0.44284	0.2836	0.29645	0.41112	0.10708	0.27084	0.079856	0.19246	0.04763	0.036001	0.030976	0.071905	0.059748	0.039364	0.16363	0.10346	0.19783	0.069071	0.32705	0.073602	0.044233	0.033391	0.036909	0.21824	0.038952	0.09258	0.038043	0.41949	0.089694	0.091198
Meth__cg20006825__PTMS	0.049958	0.17076	0.64834	0.51109	0.2769	0.052906	0.093631	0.04141	0.51662	0.11289	0.39822	0.16432	0.61181	0.44153	0.591	0.037886	0.15899	0.043832	0.076216	0.088082	0.32826	0.15244	0.1193	0.074093	0.424	0.077062	0.095686	0.2401	0.056796	0.033999	0.18178	0.23142	0.079013	0.057742	0.18438	0.052613	0.12579	0.35427
Meth__cg15916061__SLC17A4	0.93751	0.040364	0.94685	0.79654	0.61731	0.046051	0.65625	0.9271	0.61079	0.063713	0.32011	0.96488	0.59154	0.54641	0.38316	0.86038	0.047103	0.028122	0.15792	0.29984	0.91708	0.076727	0.9574	0.105	0.14114	0.048554	0.079029	0.15706	0.038541	0.80307	0.040784	0.66554	0.028986	0.34599	0.12568	0.81219	0.55076	0.37641
Meth__cg18652941__CD44	0.042852	0.023814	0.034297	0.045643	0.020994	0.024227	0.19243	0.054085	0.023441	0.030333	0.05896	0.015854	0.047765	0.041342	0.030591	0.026599	0.06252	0.019217	0.074211	0.031779	0.028047	0.037259	0.041652	0.056568	0.043569	0.036713	0.80789	0.048337	0.029091	0.029787	0.028107	0.41287	0.030579	0.18408	0.051927	0.028694	0.026179	0.76409
Meth__cg02104644__SYT7	0.091047	0.053017	0.16944	0.042296	0.04431	0.90859	0.099982	0.5855	0.030261	0.26317	0.035846	0.74153	0.61506	0.041405	0.36514	0.2077	0.075754	0.058131	0.078958	0.25716	0.031047	0.56458	0.050995	0.80424	0.068984	0.049462	0.14466	0.17046	0.038845	0.041624	0.91618	0.048662	0.026293	0.055244	0.097149	0.24633	0.056814	0.055619
Meth__cg02062650__HCFC1R1	0.03147	0.019576	0.17598	0.052872	0.027453	0.059975	0.034744	0.036045	0.054834	0.029808	0.038475	0.27621	0.070997	0.056681	0.061224	0.36703	0.1192	0.16399	0.020782	0.041731	0.038627	0.082806	0.059956	0.065952	0.032613	0.047589	0.045775	0.048166	0.02155	0.023478	0.031679	0.039766	0.026401	0.041188	0.046469	0.039632	0.027698	0.026588
Meth__cg20537992__CDCA5	0.062385	0.050677	0.073813	0.33885	0.072364	0.58397	0.16003	0.25841	0.085333	0.3537	0.060498	0.34609	0.089779	0.085311	0.056829	0.070341	0.11528	0.047778	0.045327	0.060095	0.068146	0.084135	0.074244	0.41263	0.25063	0.11289	0.071369	0.077549	0.043338	0.049475	0.04786	0.21021	0.046313	0.055665	0.056749	0.56255	0.053769	0.062167
Meth__cg02071305__VPS18	0.084486	0.065683	0.59119	0.32971	0.18407	0.68737	0.080694	0.23347	0.26751	0.15766	0.35339	0.74601	0.36763	0.21324	0.16549	0.093996	0.19113	0.10364	0.11258	0.19554	0.38589	0.5693	0.42278	0.27112	0.083451	0.088785	0.10745	0.14799	0.056451	0.12891	0.14015	0.29321	0.074974	0.069015	0.085536	0.22074	0.057622	0.051182
Meth__cg16176600__FRK	0.044181	0.036175	0.027142	0.040952	0.060506	0.1546	0.07307	0.025321	0.03764	0.050741	0.056023	0.099583	0.052599	0.017041	0.028197	0.042439	0.057048	0.386	0.020193	0.063301	0.92401	0.059038	0.029029	0.096493	0.036933	0.045193	0.8219	0.071197	0.21121	0.036135	0.039322	0.03698	0.0301	0.70239	0.17272	0.040274	0.096561	0.037256
Meth__cg27446185__VTCN1	0.064035	0.07575	0.66634	0.13691	0.36496	0.066585	0.063648	0.46929	0.61385	0.083383	0.37938	0.71116	0.29433	0.51467	0.18607	0.90075	0.40015	0.19673	0.4618	0.57115	0.90578	0.22643	0.080378	0.4642	0.16364	0.19023	0.18521	0.076313	0.048234	0.15368	0.34144	0.08575	0.15229	0.34561	0.080628	0.53039	0.050603	0.06785
Meth__cg26331247__FLJ33706	0.10352	0.086562	0.64206	0.74696	0.14738	0.20401	0.27547	0.84098	0.39963	0.32629	0.34593	0.79751	0.79654	0.36597	0.088922	0.68163	0.082079	0.049836	0.36754	0.70358	0.67582	0.70526	0.79829	0.14659	0.17503	0.1137	0.23479	0.14484	0.1027	0.040658	0.054461	0.26121	0.069746	0.15934	0.09046	0.7009	0.13571	0.10289
Meth__cg01151699__CACNG2	0.10254	0.052545	0.10389	0.072727	0.084303	0.06527	0.46665	0.69083	0.14651	0.08121	0.11266	0.29098	0.37544	0.14156	0.058039	0.05928	0.12227	0.28694	0.061132	0.097848	0.43443	0.072393	0.045748	0.83529	0.062753	0.10342	0.74103	0.092317	0.062981	0.060345	0.074886	0.046089	0.044536	0.097116	0.095286	0.069349	0.086593	0.059938
