Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	ZR751	ZR75B
Meth__cg05368341__SYT6	0.79814	0.022642	0.9656	0.20845	0.72944	0.86968	0.67266	0.19903	0.6689	0.028894	0.042782	0.95141	0.90911	0.70965	0.15055	0.2834	0.059179	0.067418	0.058789	0.030863	0.58044	0.58842	0.29454	0.064623	0.94632	0.66216	0.74312	0.056169	0.9145	0.092273	0.028532	0.032918	0.062222	0.95964	0.029653	0.54873	0.4523	0.23627	0.14639
Meth__cg07817783__DAP	0.042721	0.85068	0.67708	0.61474	0.34636	0.53483	0.090227	0.10961	0.034766	0.03751	0.046022	0.046408	0.036362	0.57215	0.78442	0.039138	0.03379	0.026487	0.071089	0.035331	0.043772	0.042435	0.16732	0.035406	0.033886	0.27743	0.031603	0.099942	0.1208	0.23368	0.064932	0.050625	0.076712	0.13236	0.15005	0.049752	0.32798	0.072113	0.13702
Meth__cg17738194__GK2	0.2854	0.0403	0.15391	0.67279	0.65898	0.051928	0.30027	0.17727	0.67077	0.2708	0.088837	0.31965	0.14481	0.10723	0.36774	0.18938	0.054696	0.049814	0.12751	0.057124	0.051458	0.25561	0.59408	0.067202	0.82423	0.24394	0.30908	0.083183	0.37201	0.10443	0.089106	0.26769	0.084203	0.35298	0.038852	0.3278	0.10937	0.13877	0.10243
Meth__cg08530414__CD44	0.08398	0.092674	0.21782	0.63921	0.59074	0.069155	0.75671	0.028324	0.067031	0.70585	0.074531	0.063184	0.1747	0.20259	0.10077	0.65696	0.094868	0.035907	0.14856	0.041443	0.60211	0.13575	0.23322	0.053199	0.37673	0.065328	0.16896	0.055638	0.87743	0.089157	0.033684	0.056602	0.046966	0.87963	0.25769	0.56651	0.083097	0.29765	0.86577
Meth__cg17733100__C1orf106	0.054622	0.037504	0.084968	0.13757	0.1056	0.036547	0.069474	0.27882	0.46116	0.040626	0.046508	0.053183	0.060216	0.19902	0.028967	0.35939	0.053671	0.049572	0.1192	0.049393	0.32444	0.35178	0.27186	0.6084	0.030031	0.059762	0.062733	0.089893	0.086826	0.079254	0.28283	0.034321	0.04925	0.23903	0.064211	0.035786	0.05262	0.052421	0.04601
Meth__cg12806521__NOL1	0.060307	0.056634	0.07075	0.1138	0.16273	0.057596	0.054416	0.061953	0.029199	0.042962	0.12873	0.040126	0.071139	0.11042	0.21259	0.051551	0.081995	0.043453	0.090572	0.032191	0.28415	0.14483	0.10007	0.049801	0.29781	0.07427	0.22026	0.10521	0.17379	0.11053	0.038996	0.031496	0.044016	0.11548	0.087669	0.032114	0.17215	0.089207	0.048874
Meth__cg02659086__GSTP1	0.052051	0.95436	0.80753	0.97224	0.13778	0.036788	0.96629	0.023431	0.047196	0.037653	0.90226	0.052811	0.9677	0.94578	0.83981	0.51563	0.042404	0.039288	0.63693	0.029406	0.97373	0.85325	0.5216	0.057216	0.75706	0.33856	0.96443	0.093507	0.94974	0.85545	0.029615	0.031028	0.036318	0.042977	0.41521	0.97222	0.11642	0.4076	0.31387
Meth__cg15696781__MSTO1	0.028756	0.013874	0.4037	0.089612	0.038603	0.016819	0.053156	0.069377	0.020981	0.43484	0.14531	0.05876	0.39777	0.096177	0.022001	0.39788	0.013564	0.30197	0.21203	0.0092396	0.2166	0.082147	0.018717	0.019712	0.48154	0.35542	0.40944	0.081386	0.055942	0.011924	0.012379	0.0104	0.024034	0.017466	0.18689	0.017584	0.084755	0.034557	0.047637
Meth__cg13160888__NIPSNAP3B	0.043839	0.035642	0.14838	0.033269	0.024731	0.28827	0.050132	0.16316	0.047241	0.028674	0.029972	0.030382	0.034372	0.10685	0.020996	0.034097	0.053026	0.029358	0.034329	0.028141	0.032268	0.037276	0.057118	0.035057	0.029939	0.27507	0.033171	0.039169	0.068336	0.063191	0.028881	0.024222	0.025196	0.036392	0.024174	0.4243	0.074685	0.069033	0.063176
Meth__cg19511844__ORMDL3	0.0263	0.02883	0.93714	0.82419	0.6125	0.18871	0.03638	0.11258	0.034751	0.50429	0.13289	0.055745	0.052792	0.48829	0.032826	0.42103	0.025669	0.073937	0.4559	0.030466	0.17747	0.31716	0.030721	0.048531	0.3058	0.18701	0.71615	0.094236	0.55925	0.10034	0.026971	0.041576	0.55691	0.28517	0.65722	0.026665	0.033513	0.033229	0.032844
Meth__cg02376703__EPHA1	0.05208	0.058166	0.049079	0.054508	0.038427	0.5081	0.043358	0.27921	0.057901	0.054558	0.058448	0.040735	0.05529	0.11305	0.022049	0.061279	0.046489	0.048034	0.047358	0.043597	0.032219	0.054098	0.058939	0.055269	0.024481	0.33556	0.076585	0.084487	0.098926	0.099753	0.050258	0.077344	0.049411	0.056678	0.057754	0.073457	0.12939	0.064134	0.052697
Meth__cg08935301__LMCD1	0.045213	0.076532	0.83862	0.057518	0.059077	0.88231	0.10236	0.74498	0.058442	0.84883	0.064235	0.14061	0.47486	0.67258	0.096254	0.63355	0.88169	0.04709	0.15846	0.077885	0.25008	0.099237	0.079589	0.50345	0.060116	0.56357	0.18338	0.13701	0.052632	0.067126	0.29411	0.095348	0.52334	0.27869	0.041284	0.053999	0.088465	0.055767	0.18009
Meth__cg08569678__LY6K	0.79822	0.22158	0.069342	0.8864	0.86349	0.039585	0.86276	0.070053	0.071613	0.056811	0.90052	0.79834	0.035944	0.12366	0.81614	0.46143	0.056896	0.072963	0.23339	0.043153	0.84752	0.88424	0.82278	0.041467	0.86085	0.071037	0.88314	0.37056	0.84173	0.33484	0.060388	0.047138	0.056778	0.90518	0.037799	0.92339	0.50023	0.90284	0.87038
Meth__cg11784785__SLC6A5	0.12135	0.042445	0.075417	0.55237	0.16432	0.082744	0.27229	0.16997	0.74339	0.073328	0.063939	0.27194	0.23303	0.17547	0.042355	0.096323	0.24838	0.072869	0.11032	0.054137	0.13782	0.12033	0.49009	0.068613	0.60206	0.11908	0.070268	0.091982	0.23579	0.10913	0.053044	0.059605	0.044543	0.10332	0.061963	0.18932	0.13626	0.13866	0.094408
Meth__cg27522780__ACADS	0.27181	0.93236	0.91594	0.61378	0.03838	0.90669	0.057469	0.082546	0.070684	0.059688	0.051587	0.067793	0.045218	0.90492	0.9594	0.21392	0.042916	0.060234	0.074826	0.039682	0.037993	0.054974	0.084471	0.051346	0.065356	0.27217	0.9326	0.16179	0.8247	0.87292	0.052332	0.087211	0.078226	0.043056	0.57874	0.041032	0.55731	0.93336	0.92335
Meth__cg17655614__CDH1	0.10943	0.62005	0.18606	0.12414	0.13203	0.89728	0.11865	0.96584	0.087042	0.14816	0.35216	0.09251	0.13068	0.097724	0.1342	0.12425	0.099458	0.82604	0.13805	0.86774	0.11541	0.12383	0.12375	0.75011	0.23468	0.93171	0.15081	0.18289	0.099815	0.42994	0.23953	0.1482	0.94121	0.12605	0.17161	0.079585	0.17695	0.116	0.12397
Meth__cg10608333__HIST1H4K	0.034496	0.040181	0.38089	0.032381	0.42862	0.043277	0.031591	0.020241	0.036706	0.029518	0.0322	0.54446	0.021635	0.47285	0.025576	0.24831	0.032263	0.025836	0.060147	0.57536	0.027396	0.036798	0.036587	0.03568	0.90972	0.46886	0.03343	0.060498	0.079296	0.064304	0.027195	0.026559	0.026519	0.91585	0.57556	0.69846	0.035206	0.030023	0.033239
Meth__cg03132911__IQGAP2	0.069092	0.037696	0.34557	0.045455	0.044131	0.3109	0.035875	0.13551	0.099487	0.077983	0.13965	0.050804	0.05122	0.066249	0.060292	0.071979	0.049258	0.054128	0.052456	0.024945	0.029703	0.057143	0.052179	0.058832	0.041667	0.48213	0.053641	0.05594	0.10152	0.12164	0.036098	0.032276	0.04389	0.030036	0.030425	0.085986	0.13995	0.054821	0.039853
Meth__cg07639720__BNC1	0.70259	0.15118	0.86614	0.18854	0.50791	0.33556	0.86212	0.098266	0.84776	0.44675	0.8318	0.60121	0.17163	0.45326	0.084565	0.35651	0.14814	0.035921	0.075965	0.22299	0.49725	0.78595	0.42252	0.06153	0.57083	0.83083	0.60236	0.11994	0.29475	0.14946	0.19236	0.047625	0.039314	0.050582	0.13105	0.17807	0.39291	0.24006	0.20858
Meth__cg06783668__FLJ12056	0.09228	0.079117	0.086091	0.13706	0.065861	0.11032	0.10726	0.10828	0.89625	0.12506	0.099346	0.11801	0.14178	0.27606	0.0655	0.11137	0.091386	0.11732	0.11064	0.10199	0.077692	0.11543	0.11185	0.071954	0.15101	0.11398	0.078763	0.13593	0.15891	0.12896	0.095957	0.094902	0.073639	0.13822	0.13586	0.31671	0.10143	0.09758	0.088387
Meth__cg14594876__SNTA1	0.066325	0.063574	0.084937	0.33753	0.029989	0.056623	0.069167	0.33998	0.033383	0.096744	0.07417	0.068984	0.058042	0.15218	0.047221	0.081256	0.073119	0.48011	0.099815	0.035336	0.042307	0.064786	0.048679	0.075989	0.058434	0.12449	0.056256	0.094219	0.19021	0.10858	0.040412	0.040197	0.27748	0.032179	0.028568	0.11817	0.11132	0.053782	0.072956
Meth__cg21640749__CD300LF	0.94516	0.048486	0.95176	0.94673	0.89399	0.19989	0.88227	0.8872	0.90961	0.035293	0.88999	0.61518	0.93071	0.88705	0.011956	0.095293	0.51567	0.92805	0.070262	0.022393	0.86091	0.85735	0.89567	0.11656	0.95418	0.25516	0.72656	0.028655	0.64143	0.063378	0.40347	0.034431	0.026566	0.91684	0.045077	0.59803	0.088723	0.51141	0.6043
Meth__cg06366981__HPGD	0.04251	0.63145	0.19723	0.046679	0.030321	0.9231	0.07358	0.54169	0.38507	0.032723	0.048223	0.033474	0.46031	0.35223	0.031238	0.042409	0.17563	0.044308	0.072003	0.39247	0.05638	0.041045	0.86767	0.18808	0.043911	0.27517	0.033486	0.11529	0.09516	0.12637	0.3139	0.023813	0.27005	0.056777	0.037511	0.93937	0.074282	0.053	0.034397
Meth__cg18011401__CACNA1A	0.41824	0.12281	0.66107	0.22775	0.14641	0.59581	0.2772	0.14843	0.75298	0.11086	0.14315	0.41369	0.26497	0.2155	0.051759	0.14789	0.19966	0.17938	0.15257	0.24529	0.19523	0.5527	0.14151	0.084356	0.54354	0.33096	0.10239	0.17612	0.40921	0.26265	0.074167	0.073152	0.078882	0.077844	0.10889	0.28901	0.11699	0.12221	0.092852
Meth__cg13801416__AKR1B1	0.97123	0.82433	0.036073	0.98155	0.94261	0.035948	0.97782	0.053689	0.67039	0.23164	0.037654	0.66435	0.039406	0.96003	0.98385	0.53732	0.54274	0.026251	0.088134	0.028486	0.97682	0.97288	0.86794	0.037808	0.65535	0.064738	0.97336	0.26649	0.95129	0.67976	0.038822	0.030692	0.039322	0.97136	0.98042	0.97552	0.78225	0.73388	0.68935
Meth__cg08413469__DEPDC1	0.050925	0.034526	0.045295	0.048902	0.09574	0.039592	0.065748	0.040788	0.33503	0.036583	0.044481	0.044743	0.050448	0.11153	0.031736	0.037922	0.04152	0.046236	0.058225	0.041636	0.046781	0.039668	0.031044	0.036562	0.044141	0.077649	0.053945	0.093881	0.067726	0.075663	0.029648	0.034646	0.036604	0.052399	0.033484	0.051081	0.06485	0.048298	0.060747
Meth__cg11120551__CHD1L	0.039951	0.059117	0.065292	0.053246	0.05155	0.55393	0.036666	0.69037	0.4563	0.179	0.050657	0.44983	0.41311	0.23806	0.027383	0.18118	0.32312	0.22957	0.23681	0.094992	0.075375	0.040437	0.094174	0.63684	0.029467	0.56994	0.064353	0.1313	0.060335	0.10331	0.23722	0.070744	0.35371	0.050652	0.05289	0.15739	0.095276	0.041293	0.050127
Meth__cg00158308__OXGR1	0.33312	0.11737	0.90458	0.55966	0.048988	0.71999	0.1551	0.30715	0.88676	0.35014	0.05165	0.43885	0.2134	0.81235	0.18683	0.3556	0.88044	0.17999	0.17633	0.055057	0.044263	0.057046	0.79558	0.18052	0.030435	0.74465	0.11782	0.28434	0.10607	0.11299	0.2942	0.44055	0.048886	0.43438	0.059453	0.63847	0.047491	0.051324	0.62907
Meth__cg17161537__MRPL12	0.30072	0.038813	0.056878	0.035243	0.046147	0.04231	0.054648	0.063962	0.14006	0.040767	0.042278	0.050394	0.059231	0.14855	0.03821	0.056266	0.041067	0.033769	0.090936	0.20779	0.030266	0.045099	0.042699	0.070801	0.072915	0.18485	0.047487	0.079663	0.10504	0.077633	0.035088	0.031125	0.04984	0.065116	0.040387	0.028639	0.076784	0.039667	0.038352
Meth__cg13435381__LGR5	0.11764	0.043954	0.95359	0.045825	0.071646	0.87043	0.35119	0.86377	0.9395	0.20693	0.047107	0.95298	0.83717	0.65484	0.061254	0.32201	0.90423	0.34042	0.10093	0.051942	0.064652	0.049912	0.73312	0.16594	0.37785	0.082885	0.046162	0.30503	0.41658	0.095387	0.64276	0.53369	0.077612	0.45519	0.039332	0.95773	0.39997	0.46766	0.3487
Meth__cg27194921__PXMP4	0.058903	0.046454	0.054984	0.90776	0.63413	0.32088	0.11314	0.051062	0.047972	0.61599	0.056904	0.54333	0.59542	0.58408	0.11572	0.67132	0.046681	0.038978	0.86789	0.078276	0.044553	0.052314	0.043643	0.05982	0.044134	0.067022	0.45421	0.08068	0.16615	0.054342	0.047332	0.050372	0.042582	0.044985	0.056678	0.065128	0.056308	0.041486	0.54423
Meth__cg05060602__DCTD	0.03457	0.051295	0.042318	0.071471	0.033477	0.15462	0.032684	0.44515	0.037251	0.048952	0.06438	0.034163	0.036207	0.082713	0.059515	0.040544	0.087468	0.024066	0.10943	0.0333	0.035709	0.062174	0.06111	0.041342	0.035705	0.058324	0.036915	0.033434	0.05138	0.096076	0.032608	0.020384	0.078874	0.039202	0.030384	0.038289	0.13772	0.03573	0.035604
Meth__cg22377998__ARVCF	0.022152	0.11817	0.048539	0.18316	0.031163	0.20169	0.030472	0.68076	0.10628	0.081493	0.058167	0.28179	0.066277	0.17078	0.034812	0.043938	0.097227	0.080452	0.026812	0.018289	0.10577	0.034794	0.073949	0.15559	0.23086	0.61794	0.04672	0.025067	0.14563	0.064949	0.023382	0.38902	0.34514	0.01882	0.022829	0.043424	0.101	0.025046	0.026241
Meth__cg14290291__FLJ14346	0.33255	0.31131	0.85103	0.7444	0.29044	0.058838	0.16883	0.2152	0.067331	0.58199	0.58522	0.043189	0.93611	0.16594	0.92389	0.55084	0.10055	0.068959	0.11206	0.27938	0.59682	0.41146	0.36889	0.64319	0.88753	0.12643	0.44022	0.13236	0.32494	0.43768	0.048229	0.056747	0.070885	0.77447	0.46164	0.048553	0.26317	0.12102	0.051987
Meth__cg06230736__GATA3	0.054947	0.17562	0.074862	0.039865	0.028684	0.28819	0.045255	0.067714	0.072419	0.035918	0.051381	0.073287	0.068171	0.045105	0.095811	0.037028	0.15822	0.035038	0.074595	0.033768	0.029962	0.03988	0.20478	0.13712	0.026519	0.92713	0.053289	0.049122	0.090125	0.06439	0.039804	0.026826	0.052327	0.026364	0.034733	0.023015	0.035032	0.058737	0.45182
Meth__cg04505023__SPRR1A	0.60139	0.02707	0.93625	0.84978	0.80227	0.044239	0.7403	0.080453	0.93955	0.44087	0.20371	0.054865	0.85821	0.65416	0.021999	0.38004	0.093149	0.053769	0.21229	0.027329	0.44031	0.52408	0.034579	0.032313	0.2328	0.058943	0.16477	0.23049	0.061362	0.13223	0.21194	0.89244	0.039899	0.78424	0.036464	0.5123	0.15917	0.4077	0.55076
Meth__cg11510839__OCA2	0.82435	0.04102	0.13143	0.85731	0.12395	0.22805	0.66691	0.21786	0.27829	0.062013	0.67091	0.052233	0.16009	0.58989	0.070243	0.053539	0.053626	0.40291	0.14406	0.045198	0.46225	0.69744	0.10034	0.058031	0.53877	0.20357	0.45749	0.087326	0.7766	0.095632	0.038637	0.043539	0.41516	0.049595	0.18122	0.08487	0.15685	0.32558	0.40364
Meth__cg08527127__C1orf94	0.55969	0.085176	0.13528	0.90077	0.54252	0.15005	0.11772	0.66519	0.78273	0.048963	0.84332	0.25755	0.89986	0.74375	0.042105	0.052638	0.13585	0.076334	0.09418	0.047802	0.073877	0.37123	0.91434	0.11506	0.91956	0.26383	0.41057	0.23115	0.86052	0.18044	0.043352	0.13291	0.088038	0.68565	0.13379	0.82339	0.11187	0.5842	0.11892
Meth__cg04920951__GSTP1	0.048824	0.96021	0.93295	0.97818	0.68571	0.025767	0.95247	0.024047	0.04546	0.033123	0.96571	0.038848	0.97486	0.94719	0.94006	0.51936	0.044415	0.031491	0.79751	0.028069	0.98045	0.9702	0.68043	0.053745	0.97186	0.52595	0.96846	0.05241	0.94234	0.7162	0.034196	0.034418	0.029016	0.030542	0.81158	0.97561	0.95089	0.71908	0.66412
Meth__cg18392783__PRKCDBP	0.72279	0.05668	0.10198	0.92889	0.92279	0.39119	0.92838	0.13322	0.068458	0.092324	0.9204	0.095684	0.097667	0.89594	0.040635	0.10376	0.072654	0.064022	0.1539	0.050832	0.93983	0.9281	0.081283	0.10755	0.064907	0.12885	0.90392	0.11032	0.85172	0.13426	0.060323	0.049095	0.053102	0.91698	0.052042	0.91754	0.83479	0.61401	0.90978
Meth__cg12022621__LAX1	0.55507	0.053922	0.75786	0.72904	0.68955	0.21567	0.23262	0.20342	0.85927	0.28624	0.060584	0.44002	0.87858	0.24957	0.050997	0.25669	0.37301	0.43306	0.17233	0.045094	0.45105	0.66091	0.71212	0.40309	0.87221	0.15431	0.34435	0.075868	0.15989	0.076314	0.040784	0.058088	0.065385	0.51814	0.051656	0.12454	0.13661	0.39242	0.17796
Meth__cg24415468__ZNF6	0.15212	0.081277	0.88419	0.077187	0.16134	0.49189	0.081994	0.15753	0.30846	0.3216	0.35829	0.076105	0.12561	0.33528	0.53981	0.29808	0.349	0.53347	0.26014	0.067905	0.061041	0.078765	0.4831	0.083015	0.3754	0.78724	0.07588	0.40545	0.30822	0.12921	0.065748	0.067095	0.18987	0.071434	0.061362	0.53678	0.14883	0.093643	0.075953
Meth__cg13636404__ZNF655	0.046827	0.20849	0.86439	0.83204	0.40883	0.036454	0.43078	0.054061	0.069488	0.045536	0.23324	0.85229	0.88971	0.82904	0.4568	0.21055	0.82788	0.043373	0.54346	0.032315	0.76007	0.5986	0.078944	0.054668	0.56918	0.07979	0.4322	0.076137	0.082989	0.35615	0.036387	0.032228	0.03538	0.04448	0.43586	0.84047	0.15449	0.038817	0.038734
Meth__cg10688991__DLX3	0.026993	0.026488	0.02806	0.024819	0.021609	0.95074	0.0288	0.056347	0.032941	0.025792	0.02183	0.038336	0.028624	0.47622	0.019492	0.023509	0.042142	0.025973	0.059933	0.051161	0.02258	0.029232	0.025887	0.051397	0.019522	0.69906	0.024289	0.054361	0.13357	0.080332	0.030852	0.02895	0.058727	0.026255	0.023094	0.041929	0.093033	0.023467	0.031322
Meth__cg12991365__CHDH	0.076562	0.15675	0.56629	0.10798	0.21344	0.8262	0.072421	0.82898	0.057978	0.22678	0.067687	0.11549	0.41134	0.80163	0.047107	0.20974	0.52277	0.081135	0.2131	0.12368	0.10982	0.16549	0.094777	0.81303	0.35357	0.64773	0.070088	0.060458	0.073546	0.19989	0.071846	0.078347	0.089642	0.3598	0.063894	0.86297	0.16658	0.09832	0.076314
Meth__cg21008828__TNK2	0.043356	0.047011	0.05558	0.028024	0.052446	0.86446	0.036544	0.74698	0.027314	0.04717	0.030056	0.09977	0.31954	0.43672	0.042775	0.057457	0.20027	0.040599	0.11402	0.88348	0.048527	0.041382	0.036777	0.91253	0.029495	0.081193	0.053028	0.084981	0.051969	0.089224	0.9014	0.17314	0.61866	0.042944	0.055454	0.028645	0.040547	0.10201	0.13607
Meth__cg27342801__REG3A	0.91778	0.044174	0.037953	0.90544	0.047548	0.049943	0.72488	0.027045	0.22935	0.84777	0.091364	0.78756	0.54653	0.087356	0.44337	0.64417	0.12243	0.067598	0.08749	0.052568	0.035708	0.070036	0.046803	0.04338	0.50761	0.075276	0.050462	0.12893	0.38172	0.06094	0.46409	0.6386	0.054207	0.86386	0.053621	0.15053	0.12847	0.16304	0.09705
Meth__cg00420568__SHC3	0.10673	0.47203	0.10158	0.43892	0.28675	0.45864	0.19343	0.28571	0.90354	0.095376	0.11658	0.12953	0.067094	0.38605	0.92038	0.11972	0.37506	0.27029	0.094508	0.11173	0.3065	0.099568	0.11723	0.15565	0.090951	0.14809	0.10557	0.26211	0.12422	0.11791	0.81263	0.053855	0.13352	0.065874	0.096082	0.080057	0.30247	0.2006	0.78001
Meth__cg02998425__ADAM21	0.91957	0.022214	0.76409	0.87992	0.61775	0.060832	0.59729	0.097906	0.96052	0.88027	0.34254	0.65188	0.48407	0.28164	0.037316	0.54179	0.43903	0.74457	0.072522	0.041828	0.14546	0.33397	0.92567	0.03813	0.94117	0.0625	0.22864	0.034629	0.2955	0.058077	0.14016	0.24169	0.031694	0.77112	0.046882	0.36878	0.023889	0.55082	0.31261
Meth__cg23287547__MYO5A	0.051966	0.094028	0.05802	0.44907	0.30091	0.03456	0.38716	0.11939	0.05432	0.051921	0.066797	0.052166	0.27888	0.19912	0.19708	0.067834	0.046784	0.057179	0.10059	0.055425	0.43586	0.095746	0.80048	0.057017	0.30214	0.046869	0.15754	0.085841	0.91906	0.062951	0.05205	0.044198	0.047212	0.70927	0.20511	0.11533	0.11702	0.70972	0.88453
Meth__cg10057295__STK24	0.062993	0.78806	0.17506	0.66259	0.54615	0.14506	0.41137	0.049188	0.6765	0.075259	0.70848	0.061627	0.10627	0.26882	0.62953	0.096301	0.35789	0.048721	0.064289	0.42148	0.21592	0.82682	0.23491	0.18231	0.37725	0.099047	0.20564	0.094688	0.79955	0.62679	0.047715	0.051583	0.077137	0.083235	0.12032	0.042638	0.054518	0.094154	0.28111
Meth__cg07753583__LRRC61	0.061933	0.24376	0.069407	0.076771	0.045369	0.86105	0.063376	0.92348	0.058662	0.040715	0.069167	0.071677	0.033169	0.5032	0.040639	0.047919	0.53293	0.063067	0.14303	0.44343	0.048157	0.062882	0.060432	0.89269	0.042142	0.39909	0.069845	0.46137	0.14899	0.18916	0.4939	0.50786	0.53519	0.53441	0.042795	0.050322	0.088547	0.051941	0.056229
Meth__cg24698622__PPP2CB	0.05631	0.041819	0.61176	0.095354	0.37609	0.052069	0.15428	0.049571	0.058383	0.050388	0.21657	0.03452	0.043821	0.054806	0.051267	0.059751	0.051203	0.032803	0.40517	0.034464	0.043421	0.048412	0.071366	0.040888	0.05392	0.099486	0.18025	0.052645	0.093153	0.062017	0.037702	0.031313	0.042764	0.12044	0.37076	0.12758	0.058271	0.048488	0.045669
Meth__cg08917718__PCBP4	0.060075	0.058189	0.061173	0.28017	0.042514	0.048059	0.24997	0.072831	0.59831	0.062188	0.087259	0.14148	0.30548	0.30456	0.073191	0.069599	0.30685	0.045201	0.11142	0.035266	0.1088	0.091277	0.067709	0.15017	0.055049	0.36362	0.38306	0.13365	0.13356	0.070143	0.048707	0.092093	0.093298	0.76977	0.17902	0.048837	0.095935	0.051487	0.065433
Meth__cg04682845__TMEM42	0.04603	0.5383	0.8428	0.31479	0.15028	0.68319	0.19173	0.15112	0.05685	0.074721	0.21362	0.079492	0.10426	0.40553	0.088911	0.14105	0.11909	0.074326	0.076346	0.074394	0.25407	0.093817	0.16458	0.55028	0.17094	0.19473	0.52652	0.25111	0.095783	0.44955	0.026948	0.49705	0.62601	0.25808	0.060957	0.062886	0.41322	0.13758	0.87737
Meth__cg20119015__CENTD1	0.09265	0.065147	0.10319	0.10923	0.067954	0.25276	0.091086	0.16644	0.055253	0.11012	0.096413	0.090718	0.075823	0.13874	0.043258	0.086196	0.096604	0.071329	0.10903	0.060728	0.060719	0.096749	0.084022	0.093526	0.060628	0.13066	0.073989	0.13817	0.17364	0.15236	0.067225	0.070761	0.09115	0.057306	0.059883	0.59886	0.11835	0.090866	0.093267
Meth__cg04532229__SLC9A2	0.055949	0.94744	0.96153	0.046421	0.097811	0.95686	0.60376	0.7258	0.92478	0.049744	0.0599	0.62344	0.67027	0.90065	0.033271	0.11746	0.86581	0.052242	0.41312	0.039778	0.033478	0.044728	0.36082	0.26427	0.03997	0.92107	0.046618	0.13376	0.25639	0.10538	0.04	0.073177	0.060583	0.1712	0.11167	0.75528	0.15628	0.23378	0.62447
Meth__cg22030890__RAB32	0.057047	0.81149	0.55005	0.55013	0.039784	0.041009	0.090378	0.033225	0.079357	0.059856	0.060819	0.052632	0.60053	0.072913	0.69724	0.52951	0.056297	0.043906	0.1071	0.032244	0.88171	0.57619	0.058316	0.053152	0.19774	0.072861	0.8904	0.069883	0.82222	0.23708	0.046651	0.041716	0.034558	0.16095	0.093624	0.032869	0.075657	0.44775	0.18687
Meth__cg24355048__CTSG	0.74582	0.043631	0.095993	0.57493	0.20997	0.068882	0.16942	0.10154	0.2244	0.68427	0.04173	0.2287	0.19752	0.17992	0.045637	0.42379	0.082565	0.24948	0.1699	0.062479	0.087189	0.15361	0.93082	0.068579	0.73607	0.055578	0.074664	0.070893	0.15727	0.1097	0.058787	0.058862	0.062147	0.79162	0.030174	0.055267	0.098952	0.19996	0.11128
Meth__cg04818845__PLEKHG5	0.062643	0.19452	0.27713	0.20083	0.040738	0.84527	0.073995	0.91443	0.42281	0.054349	0.071935	0.13836	0.82195	0.43296	0.06683	0.060415	0.11822	0.13669	0.10713	0.051753	0.21874	0.081307	0.055594	0.06603	0.059397	0.81813	0.21215	0.13815	0.73398	0.27037	0.55205	0.29896	0.54353	0.05154	0.27215	0.073474	0.45582	0.10628	0.49415
Meth__cg17892328__GLUL	0.030847	0.087281	0.67699	0.026985	0.014447	0.98906	0.023272	0.068191	0.029768	0.027285	0.031395	0.034904	0.026968	0.24812	0.014108	0.022744	0.99228	0.022697	0.039555	0.12423	0.026755	0.028253	0.030888	0.042636	0.014421	0.78052	0.024812	0.024035	0.050636	0.036701	0.065045	0.013324	0.063831	0.023372	0.01698	0.017645	0.044162	0.02232	0.028107
Meth__cg01557989__SLC24A3	0.027612	0.8211	0.98091	0.022911	0.043104	0.84653	0.019666	0.11211	0.018013	0.018013	0.68885	0.027193	0.10095	0.47933	0.016355	0.023298	0.24515	0.15527	0.03942	0.0143	0.56991	0.026056	0.025185	0.063027	0.44139	0.88402	0.026813	0.027778	0.04031	0.60577	0.42178	0.037054	0.1872	0.28475	0.021421	0.024671	0.028118	0.022579	0.051689
Meth__cg26606552__CCDC22	0.5076	0.089099	0.028918	0.54778	0.090195	0.024674	0.081825	0.084194	0.036246	0.093258	0.32689	0.047243	0.57375	0.16437	0.12978	0.20723	0.13143	0.12244	0.078603	0.02112	0.030842	0.028724	0.22877	0.10165	0.39589	0.07237	0.26411	0.13375	0.18605	0.11044	0.051655	0.028413	0.020058	0.38384	0.05001	0.03385	0.039408	0.05545	0.030667
Meth__cg12188860__TOP1MT	0.062679	0.03888	0.10043	0.8915	0.18936	0.31038	0.22458	0.81942	0.25071	0.052525	0.14131	0.04558	0.68665	0.38254	0.65691	0.34455	0.045873	0.037389	0.19687	0.031049	0.35025	0.16217	0.42764	0.48116	0.3984	0.78213	0.94101	0.16584	0.38123	0.083369	0.0391	0.1427	0.050066	0.96509	0.54433	0.041261	0.12796	0.13675	0.049469
