Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg26940261__LOC387882	0.11474	0.80203	0.52565	0.45598	0.15128	0.031957	0.069242	0.047461	0.082715	0.15185	0.075659	0.68978	0.63968	0.4135	0.18896	0.4604	0.043594	0.1544	0.031834	0.12907	0.15132	0.16351	0.057899	0.44442	0.1103	0.27122	0.15656	0.64742	0.46434	0.11832	0.044283	0.039937	0.57073	0.87526	0.21307	0.069114	0.49027	0.28484
Meth__cg01654582__AADAT	0.27311	0.052196	0.36894	0.52277	0.19442	0.017309	0.30365	0.01658	0.02529	0.12351	0.020533	0.024478	0.10659	0.11743	0.028773	0.026474	0.018095	0.041561	0.017472	0.02469	0.024271	0.55938	0.029088	0.13196	0.026915	0.045436	0.16301	0.80711	0.16539	0.029217	0.022416	0.029227	0.036786	0.92806	0.32334	0.068716	0.099581	0.24528
Meth__cg00655307__ESR1	0.032101	0.017673	0.04616	0.038249	0.039318	0.12369	0.043188	0.94207	0.030673	0.028457	0.82135	0.096178	0.86922	0.030434	0.021974	0.83422	0.054121	0.048789	0.034307	0.15096	0.024875	0.021611	0.13478	0.035301	0.54272	0.030584	0.048395	0.053378	0.052716	0.033003	0.036515	0.13206	0.023781	0.2149	0.10203	0.032647	0.063696	0.037287
Meth__cg13573276__RDHE2	0.016523	0.014317	0.93772	0.020033	0.016051	0.41125	0.032561	0.88843	0.016928	0.022355	0.71951	0.93142	0.49314	0.030284	0.11538	0.024764	0.080129	0.037636	0.17946	0.06535	0.02112	0.42463	0.43812	0.01845	0.036997	0.034766	0.028797	0.33441	0.025448	0.050405	0.018971	0.11309	0.017795	0.039131	0.023443	0.021787	0.019681	0.016418
Meth__cg21878918__LOC56901	0.060216	0.033143	0.061021	0.044715	0.034428	0.57739	0.041583	0.063152	0.047477	0.058212	0.28889	0.43934	0.15442	0.037232	0.046544	0.56841	0.076066	0.11736	0.051808	0.047475	0.052893	0.052076	0.85824	0.031947	0.55113	0.052433	0.071523	0.094995	0.051951	0.050525	0.033256	0.21634	0.033426	0.70918	0.083211	0.035035	0.053703	0.045019
Meth__cg15485859__C1orf116	0.051914	0.04523	0.60451	0.070221	0.11278	0.46861	0.067868	0.10776	0.055734	0.070759	0.20135	0.26478	0.19879	0.037497	0.070686	0.34061	0.86098	0.11283	0.31726	0.065925	0.10369	0.31997	0.41817	0.15334	0.83616	0.071188	0.085886	0.52881	0.093844	0.82889	0.35692	0.84192	0.052818	0.092157	0.20738	0.15192	0.14635	0.31016
Meth__cg03495868__PTGFR	0.23126	0.049485	0.82489	0.056408	0.33505	0.045487	0.085833	0.05499	0.042466	0.05745	0.08086	0.10369	0.68079	0.15322	0.049937	0.045513	0.039923	0.067821	0.040475	0.7118	0.54085	0.20379	0.042936	0.57046	0.095482	0.55823	0.11736	0.76571	0.2815	0.038888	0.039607	0.031788	0.053353	0.5991	0.15897	0.38121	0.34064	0.37514
Meth__cg17296078__UBTD1	0.042608	0.90896	0.077569	0.94971	0.81039	0.028461	0.73245	0.62164	0.048162	0.57498	0.041958	0.064178	0.11947	0.055525	0.051733	0.10784	0.031397	0.051926	0.028348	0.93434	0.89476	0.94691	0.034493	0.87553	0.61842	0.88291	0.1149	0.1481	0.89471	0.48093	0.031497	0.049809	0.061032	0.85363	0.10777	0.10731	0.29837	0.923
Meth__cg11908570__KIAA0040	0.049462	0.024274	0.1061	0.035782	0.044906	0.97303	0.099412	0.13243	0.061847	0.083369	0.084917	0.046342	0.053685	0.075165	0.050801	0.059439	0.11919	0.040421	0.089779	0.038013	0.028133	0.11888	0.056793	0.12616	0.067479	0.051848	0.10286	0.090552	0.040177	0.032508	0.034294	0.040523	0.028021	0.057534	0.042688	0.099738	0.032707	0.034706
Meth__cg00292662__LGALS1	0.053644	0.16456	0.056186	0.14659	0.065405	0.037183	0.045059	0.039776	0.033552	0.066745	0.043177	0.060235	0.071709	0.031975	0.056345	0.036909	0.038611	0.079734	0.031378	0.43845	0.38293	0.22213	0.047001	0.045969	0.078754	0.10599	0.05928	0.13099	0.07959	0.042994	0.036419	0.042809	0.045981	0.04278	0.054889	0.044615	0.31603	0.63544
Meth__cg12087643__GFRA1	0.20784	0.034729	0.87684	0.040385	0.024357	0.066206	0.49287	0.44012	0.032198	0.039237	0.79914	0.84149	0.68784	0.063144	0.040693	0.63465	0.043338	0.097445	0.48424	0.028801	0.03114	0.12166	0.065343	0.10278	0.7715	0.031025	0.08874	0.76701	0.13606	0.040793	0.058805	0.47195	0.03368	0.37639	0.0704	0.55096	0.04325	0.045719
Meth__cg10539507__NKX6-1	0.27448	0.059019	0.093273	0.63065	0.5291	0.069356	0.90672	0.089657	0.080843	0.083427	0.33274	0.171	0.10072	0.61389	0.094412	0.073412	0.070549	0.38882	0.088565	0.90565	0.9059	0.57531	0.076323	0.4674	0.55903	0.68216	0.17453	0.84223	0.10935	0.047027	0.056732	0.092968	0.22086	0.66851	0.58932	0.90158	0.82697	0.91679
Meth__cg01120308__PICALM	0.10948	0.057783	0.1458	0.69281	0.37181	0.060406	0.80778	0.046029	0.85136	0.50536	0.054097	0.057689	0.17855	0.80186	0.54096	0.047176	0.15733	0.39901	0.039891	0.86158	0.87457	0.53819	0.061223	0.064053	0.075167	0.37706	0.70669	0.5674	0.10477	0.055519	0.051273	0.059003	0.12682	0.17651	0.22813	0.11697	0.18105	0.4761
Meth__cg23539753__SP100	0.064431	0.079285	0.0503	0.58225	0.50721	0.074109	0.42006	0.46778	0.11817	0.26645	0.10183	0.056573	0.061264	0.21302	0.12431	0.054009	0.052413	0.036478	0.1439	0.76745	0.85054	0.92621	0.092346	0.53501	0.064839	0.28749	0.060689	0.66508	0.14799	0.13211	0.12535	0.019585	0.026411	0.57166	0.23057	0.39561	0.62536	0.83662
Meth__cg20070077__GADD45G	0.050047	0.058704	0.04248	0.043245	0.033135	0.94254	0.051551	0.074353	0.054223	0.033434	0.049035	0.037748	0.072132	0.015991	0.025447	0.62843	0.066822	0.11897	0.28323	0.021862	0.050543	0.025474	0.10586	0.026108	0.51212	0.038018	0.043409	0.07106	0.058737	0.42171	0.21749	0.10498	0.023758	0.01816	0.15608	0.027308	0.02236	0.028388
Meth__cg20143092__CD44	0.16043	0.13835	0.2978	0.73874	0.76383	0.13215	0.91294	0.077751	0.71146	0.088204	0.085008	0.3599	0.23973	0.085929	0.76338	0.074611	0.062924	0.18547	0.07369	0.58463	0.15737	0.16771	0.10082	0.37042	0.11951	0.15348	0.094381	0.74589	0.10348	0.063107	0.09857	0.056797	0.18214	0.75992	0.055487	0.51858	0.24624	0.86917
Meth__cg16990174__RYBP	0.056658	0.063798	0.50474	0.066485	0.07787	0.60388	0.057451	0.059225	0.063298	0.090207	0.059546	0.13165	0.28791	0.050437	0.065867	0.12151	0.71702	0.13511	0.50777	0.086082	0.062061	0.070735	0.80263	0.093539	0.51263	0.075192	0.13076	0.063947	0.096454	0.49865	0.098145	0.58698	0.056394	0.061389	0.12318	0.060972	0.056229	0.074224
Meth__cg01103730__IL20	0.12576	0.10194	0.2703	0.19263	0.0315	0.37226	0.07774	0.88403	0.06848	0.085032	0.66099	0.64629	0.50825	0.08987	0.068174	0.7226	0.9032	0.16592	0.47137	0.25692	0.26578	0.6907	0.70012	0.79372	0.87106	0.09967	0.35096	0.070491	0.16741	0.89772	0.47189	0.86232	0.070507	0.87165	0.3104	0.18308	0.12717	0.20886
Meth__cg03000846__RAC3	0.03887	0.052198	0.84693	0.79613	0.167	0.8844	0.25557	0.38286	0.2407	0.49661	0.028168	0.95977	0.59755	0.33858	0.21708	0.45242	0.63124	0.56206	0.9526	0.68227	0.61985	0.03108	0.96952	0.55245	0.94933	0.93265	0.32386	0.057362	0.18263	0.52379	0.61736	0.97042	0.44618	0.01872	0.1515	0.5172	0.023817	0.023589
Meth__cg21902544__CBLN2	0.04994	0.044655	0.92685	0.058018	0.039018	0.57234	0.050874	0.42838	0.051365	0.073737	0.61121	0.082666	0.49094	0.04355	0.06081	0.069343	0.45283	0.19436	0.23491	0.06511	0.069256	0.087225	0.62194	0.055467	0.81557	0.063611	0.094217	0.11893	0.082535	0.059989	0.050437	0.19354	0.056938	0.89646	0.12185	0.50913	0.042952	0.045985
Meth__cg10154655__PNPO	0.056631	0.046145	0.049304	0.051552	0.037557	0.052015	0.051175	0.07136	0.048877	0.055477	0.46974	0.048815	0.083384	0.039054	0.049676	0.89768	0.048464	0.12023	0.07029	0.043173	0.046245	0.049172	0.094385	0.03611	0.082513	0.056523	0.088387	0.11344	0.062434	0.043538	0.061946	0.074618	0.037939	0.044175	0.067608	0.061545	0.040367	0.045093
Meth__cg08614528__CRELD1	0.043777	0.04838	0.08581	0.1353	0.059583	0.081548	0.22695	0.046676	0.055556	0.43865	0.050621	0.21695	0.1348	0.062745	0.057325	0.07572	0.16685	0.067191	0.070497	0.12237	0.052143	0.060344	0.5378	0.059158	0.17723	0.079056	0.084242	0.10886	0.1011	0.052517	0.37286	0.061761	0.051648	0.036009	0.069026	0.08646	0.046463	0.049201
Meth__cg14613832__CYP26A1	0.053446	0.027923	0.31075	0.037602	0.033107	0.036531	0.049556	0.051666	0.035088	0.049338	0.49982	0.062687	0.086816	0.027995	0.036205	0.42327	0.034547	0.080265	0.085811	0.030324	0.051326	0.040394	0.048852	0.027324	0.83291	0.041959	0.05522	0.052095	0.065909	0.03506	0.052348	0.043161	0.031071	0.23434	0.051188	0.035978	0.037301	0.042116
Meth__cg04619381__LOC222171	0.037973	0.032548	0.071711	0.046231	0.02809	0.93383	0.038161	0.030702	0.046377	0.037402	0.93953	0.37159	0.063108	0.031919	0.046029	0.61805	0.067463	0.094299	0.5224	0.037907	0.043977	0.035403	0.27583	0.028974	0.83896	0.03567	0.089903	0.1112	0.049406	0.20248	0.029939	0.086899	0.027837	0.03116	0.087766	0.039522	0.030141	0.038457
Meth__cg02497758__MAFB	0.16919	0.053579	0.5967	0.047388	0.03218	0.83965	0.059214	0.10725	0.10396	0.04432	0.77766	0.06293	0.12066	0.027787	0.042712	0.53016	0.091848	0.074752	0.37544	0.59527	0.095504	0.059001	0.40497	0.34046	0.87696	0.041478	0.075934	0.11371	0.10408	0.26313	0.076376	0.35566	0.026899	0.040469	0.11393	0.049511	0.051027	0.080684
Meth__cg16749578__NR2F6	0.047014	0.13776	0.097011	0.18009	0.040287	0.5636	0.40436	0.58969	0.71046	0.19748	0.71566	0.31389	0.35272	0.12162	0.60531	0.77029	0.13821	0.17449	0.77832	0.34266	0.32035	0.14083	0.50498	0.036552	0.24356	0.20468	0.091373	0.53346	0.10127	0.6676	0.79278	0.5472	0.061603	0.054052	0.18698	0.041777	0.090986	0.077044
Meth__cg02859934__NAGPA	0.046641	0.034217	0.56697	0.21977	0.066158	0.42201	0.069501	0.032969	0.88653	0.078438	0.87362	0.92501	0.36766	0.041547	0.67132	0.57115	0.16559	0.086049	0.85548	0.068313	0.049122	0.096933	0.56242	0.14103	0.81843	0.051573	0.098752	0.16437	0.091154	0.045426	0.37624	0.40376	0.050586	0.79911	0.09817	0.29614	0.051219	0.067586
Meth__cg09818732__FLJ20489	0.02806	0.017138	0.076923	0.037056	0.037984	0.58179	0.031083	0.13142	0.063002	0.037696	0.063854	0.22171	0.25541	0.020774	0.046568	0.051205	0.095746	0.068301	0.020227	0.022965	0.032293	0.62861	0.20839	0.045145	0.11189	0.038082	0.036495	0.051163	0.041563	0.02249	0.27622	0.071662	0.027778	0.030331	0.035091	0.025479	0.034151	0.035593
Meth__cg25277950__EML2	0.070708	0.03837	0.8813	0.29039	0.3492	0.65546	0.20648	0.31344	0.039152	0.45474	0.77888	0.71925	0.57633	0.17786	0.029097	0.48903	0.77558	0.79567	0.10553	0.30213	0.36702	0.89183	0.33556	0.066005	0.75021	0.35771	0.06563	0.13745	0.057218	0.054401	0.36555	0.39318	0.21971	0.26892	0.097465	0.15018	0.12326	0.14543
Meth__cg10331779__CTNND2	0.06659	0.099316	0.89384	0.18014	0.15993	0.87058	0.10481	0.51129	0.2058	0.37628	0.89389	0.74006	0.7559	0.062837	0.18171	0.22118	0.21994	0.4923	0.11046	0.060726	0.06099	0.13607	0.15546	0.16091	0.74478	0.12159	0.11257	0.092438	0.070883	0.047044	0.14561	0.5667	0.44711	0.40548	0.34419	0.044982	0.24823	0.10544
Meth__cg09937039__BATF	0.052232	0.043691	0.05304	0.041803	0.05822	0.35128	0.070551	0.96718	0.82424	0.048704	0.89918	0.073694	0.081862	0.6954	0.63978	0.94482	0.94856	0.054771	0.30425	0.026609	0.051861	0.95396	0.91751	0.041691	0.84057	0.11645	0.085787	0.52979	0.055943	0.66511	0.95144	0.74989	0.032702	0.27885	0.18147	0.044647	0.041622	0.0977
Meth__cg06121469__KIAA1840	0.031845	0.035177	0.38845	0.2548	0.055885	0.12272	0.029418	0.32407	0.035278	0.04789	0.77762	0.13206	0.095393	0.053709	0.04362	0.04982	0.19034	0.051279	0.91909	0.070963	0.09875	0.13586	0.51691	0.062951	0.092991	0.059305	0.051366	0.25811	0.055885	0.043027	0.71648	0.37277	0.035823	0.054833	0.046445	0.037325	0.038767	0.15942
Meth__cg12894126__UCK1	0.058321	0.23699	0.25155	0.21837	0.11861	0.41864	0.13138	0.64409	0.095116	0.12067	0.083963	0.49822	0.22983	0.076791	0.11993	0.083302	0.2622	0.07764	0.41576	0.10787	0.09111	0.079206	0.47353	0.18695	0.60313	0.25692	0.066957	0.11375	0.16119	0.093897	0.15398	0.20394	0.054563	0.038728	0.12491	0.14534	0.082676	0.095009
Meth__cg24170090__M-RIP	0.035817	0.0313	0.044419	0.19052	0.092274	0.043595	0.071599	0.031917	0.054953	0.045285	0.038142	0.06488	0.073655	0.047185	0.052639	0.041076	0.060625	0.064335	0.02854	0.13944	0.062084	0.26646	0.037193	0.095876	0.042868	0.42561	0.044701	0.12571	0.067738	0.02416	0.019501	0.037324	0.05377	0.030761	0.076762	0.044182	0.06564	0.064193
Meth__cg13168683__JAKMIP1	0.070687	0.061809	0.085792	0.078189	0.045138	0.4309	0.075542	0.26462	0.066964	0.071844	0.072114	0.5188	0.093018	0.43878	0.090603	0.066424	0.056308	0.093014	0.41207	0.07021	0.060288	0.062711	0.073113	0.041487	0.60196	0.079496	0.10501	0.18201	0.067101	0.037643	0.45552	0.15021	0.045224	0.035448	0.097381	0.077487	0.061911	0.065596
Meth__cg20673075__STK3	0.087833	0.074197	0.2024	0.3316	0.23426	0.065339	0.19136	0.061096	0.10229	0.21671	0.082952	0.057424	0.25264	0.072035	0.16562	0.071546	0.056228	0.12818	0.051286	0.18409	0.14457	0.55369	0.068223	0.16136	0.1493	0.27247	0.25565	0.29638	0.14166	0.049205	0.059452	0.066866	0.09629	0.22316	0.23657	0.1196	0.60233	0.7479
Meth__cg23749760__ZNF467	0.017928	0.38802	0.71881	0.20327	0.06328	0.37799	0.1255	0.098107	0.026666	0.47783	0.36961	0.7039	0.66378	0.61169	0.028353	0.55685	0.30662	0.16759	0.20636	0.045305	0.10726	0.0312	0.78676	0.024795	0.6145	0.026112	0.029567	0.03571	0.57419	0.12303	0.093758	0.13955	0.090246	0.25421	0.031124	0.023288	0.057223	0.46245
Meth__cg25903497__TMBIM1	0.030789	0.043587	0.032583	0.46013	0.024772	0.032991	0.03177	0.036011	0.2879	0.037958	0.029433	0.045827	0.065279	0.67156	0.42427	0.029681	0.026454	0.079587	0.026983	0.98126	0.9723	0.14092	0.038021	0.50782	0.074249	0.036508	0.044953	0.70521	0.11217	0.029715	0.030727	0.029772	0.030242	0.028102	0.086848	0.043671	0.035762	0.043336
Meth__cg06392241__NUDT4	0.037071	0.2122	0.044749	0.36074	0.059876	0.69862	0.036818	0.053551	0.15241	0.055729	0.037144	0.036972	0.49877	0.034849	0.13808	0.0433	0.030092	0.061519	0.052156	0.76523	0.91822	0.76771	0.086548	0.19022	0.063345	0.18239	0.18511	0.46601	0.12156	0.037729	0.032977	0.10012	0.067536	0.049791	0.051549	0.12321	0.22327	0.28627
Meth__cg19123107__C9orf7	0.061645	0.05413	0.066508	0.096416	0.051142	0.25337	0.056468	0.10374	0.053416	0.051023	0.38688	0.15531	0.21605	0.033673	0.053128	0.21343	0.077856	0.098383	0.24419	0.042191	0.051523	0.056891	0.12806	0.045087	0.2615	0.050667	0.13471	0.14758	0.074956	0.079644	0.050669	0.076781	0.044489	0.088986	0.11998	0.06065	0.072717	0.066743
Meth__cg13337865__TEKT1	0.061476	0.047768	0.52114	0.29855	0.093546	0.83946	0.10323	0.62267	0.47426	0.052388	0.53193	0.68235	0.15611	0.50813	0.34826	0.6712	0.3694	0.17723	0.21255	0.071258	0.057808	0.25833	0.27141	0.12388	0.82381	0.087397	0.068968	0.67945	0.085915	0.049551	0.074002	0.83578	0.081574	0.56795	0.048207	0.041888	0.056362	0.070205
Meth__cg15900980__GPX1	0.040667	0.94337	0.053815	0.051706	0.96708	0.029646	0.18086	0.028742	0.9451	0.45459	0.95722	0.095941	0.063996	0.091738	0.9552	0.033965	0.038094	0.066721	0.1622	0.9691	0.96247	0.43895	0.90008	0.95744	0.055759	0.088757	0.056099	0.065529	0.92836	0.034062	0.033818	0.029214	0.036206	0.86217	0.94103	0.94246	0.94083	0.93726
Meth__cg13590277__SYNPO	0.20588	0.31679	0.42008	0.87017	0.38579	0.27326	0.35939	0.32094	0.036496	0.2452	0.27493	0.29761	0.21092	0.18548	0.1719	0.19117	0.12168	0.19506	0.027956	0.69746	0.73661	0.86477	0.043629	0.87415	0.078281	0.74506	0.12703	0.25555	0.34606	0.12786	0.039111	0.058402	0.37399	0.45964	0.20082	0.70308	0.44093	0.31395
Meth__cg11757293__KIFC2	0.065985	0.048686	0.14167	0.064535	0.038061	0.19645	0.066306	0.049099	0.050961	0.066566	0.059964	0.29314	0.1119	0.04527	0.051417	0.059098	0.31975	0.061008	0.3558	0.054903	0.063242	0.049325	0.64452	0.082732	0.157	0.060665	0.062052	0.067047	0.079928	0.14487	0.072757	0.50728	0.075954	0.043161	0.059933	0.41792	0.043247	0.048488
Meth__cg20876010__CACHD1	0.084818	0.13883	0.20248	0.081795	0.1414	0.71565	0.079577	0.90715	0.1221	0.094518	0.70718	0.78667	0.32853	0.094255	0.15839	0.70968	0.24072	0.21864	0.11676	0.055412	0.07805	0.09923	0.65817	0.076453	0.19294	0.080567	0.11655	0.08649	0.12713	0.59703	0.069117	0.10954	0.075446	0.063041	0.05982	0.10072	0.072739	0.10868
Meth__cg01599709__HBEGF	0.29577	0.61804	0.11533	0.96103	0.92748	0.04194	0.78573	0.30018	0.047499	0.91637	0.066651	0.24879	0.90121	0.052096	0.23196	0.07229	0.049297	0.11704	0.040864	0.84302	0.93201	0.8416	0.17806	0.57214	0.058901	0.10289	0.096518	0.91059	0.50592	0.041271	0.039621	0.048337	0.094189	0.91973	0.095479	0.45584	0.63075	0.89925
Meth__cg18410627__RALGPS1	0.044384	0.040468	0.68824	0.11141	0.03693	0.6268	0.054664	0.10614	0.037543	0.30614	0.91004	0.054851	0.28911	0.57323	0.14502	0.057145	0.17508	0.11624	0.27978	0.055149	0.049242	0.041041	0.40237	0.040062	0.84972	0.09198	0.087262	0.057172	0.060245	0.06035	0.039773	0.45457	0.057516	0.049809	0.064841	0.057011	0.052145	0.083803
Meth__cg00002426__SLMAP	0.067202	0.056657	0.057735	0.22468	0.36535	0.038872	0.14852	0.063399	0.08233	0.098221	0.094675	0.054976	0.057546	0.90656	0.17127	0.064319	0.062067	0.066066	0.54875	0.84705	0.088564	0.90197	0.18975	0.92733	0.073475	0.18956	0.047982	0.12424	0.12973	0.90957	0.052474	0.045397	0.046751	0.061264	0.77762	0.89998	0.098025	0.09051
Meth__cg13997435__S100A2	0.051686	0.15071	0.049348	0.38887	0.55394	0.040764	0.6049	0.020118	0.35763	0.63282	0.65598	0.024283	0.053787	0.61173	0.34525	0.03444	0.040098	0.08549	0.0314	0.57216	0.77358	0.85043	0.049118	0.26298	0.094232	0.51519	0.15065	0.49597	0.27491	0.036023	0.033339	0.049017	0.05212	0.047993	0.34487	0.67144	0.55196	0.43255
Meth__cg24014661__MGC33600	0.14985	0.020029	0.32927	0.03335	0.026729	0.65762	0.12678	0.56044	0.03008	0.10227	0.88574	0.25082	0.20063	0.022393	0.033823	0.16599	0.56012	0.04595	0.031266	0.038266	0.11916	0.070376	0.38216	0.10197	0.92208	0.037904	0.048198	0.91651	0.060371	0.32822	0.66733	0.027794	0.015051	0.91234	0.061458	0.04915	0.058147	0.041815
Meth__cg03963198__IRX4	0.042102	0.048821	0.064719	0.043255	0.036596	0.96975	0.047011	0.96991	0.046755	0.049895	0.065877	0.43538	0.6935	0.052558	0.054465	0.8032	0.13793	0.14051	0.32607	0.037552	0.044926	0.76374	0.46751	0.039105	0.92356	0.040259	0.065359	0.48755	0.084016	0.089288	0.040353	0.58481	0.039851	0.17358	0.072323	0.058045	0.055202	0.053696
Meth__cg20927059__TFCP2	0.018044	0.59939	0.01838	0.049506	0.58216	0.019048	0.83873	0.014717	0.014447	0.85554	0.018258	0.011189	0.96376	0.16939	0.10783	0.021513	0.01561	0.064212	0.013298	0.97064	0.96869	0.36057	0.019993	0.029886	0.033934	0.23118	0.036059	0.14323	0.13696	0.016475	0.0158	0.018132	0.025608	0.022554	0.27292	0.015967	0.42399	0.94261
Meth__cg24956866__CALD1	0.31381	0.040796	0.035549	0.66659	0.1671	0.049422	0.64143	0.036924	0.03416	0.042049	0.033762	0.063393	0.80224	0.11641	0.02988	0.024081	0.032202	0.042352	0.031433	0.11881	0.55963	0.89043	0.036298	0.022213	0.083688	0.11497	0.08449	0.25931	0.044035	0.044645	0.031334	0.02833	0.05302	0.21822	0.059346	0.052034	0.81938	0.69118
Meth__cg13765303__BOC	0.18908	0.66342	0.82729	0.46888	0.10447	0.52647	0.041154	0.10624	0.026948	0.042215	0.032567	0.10798	0.73981	0.4831	0.27451	0.13914	0.027634	0.14114	0.031947	0.66035	0.60592	0.60518	0.043661	0.20189	0.72006	0.16905	0.079043	0.73374	0.59023	0.064127	0.061277	0.062022	0.57307	0.84681	0.05334	0.50918	0.43052	0.4159
Meth__cg27126442__FLJ20184	0.081941	0.066341	0.17098	0.084869	0.053488	0.80101	0.073547	0.095299	0.13611	0.062922	0.57705	0.081641	0.12647	0.054059	0.13255	0.089744	0.85559	0.12773	0.39584	0.067985	0.086515	0.23888	0.80539	0.053443	0.74841	0.058101	0.21432	0.10521	0.084814	0.76319	0.10908	0.56547	0.066278	0.086997	0.23375	0.081263	0.072746	0.077057
Meth__cg23582408__EEF1A2	0.028026	0.019679	0.028487	0.057877	0.017175	0.52197	0.026633	0.17694	0.056188	0.029857	0.53601	0.29046	0.040594	0.02514	0.05312	0.1007	0.02378	0.09362	0.36933	0.022963	0.02437	0.043828	0.16233	0.024648	0.58233	0.024613	0.37327	0.091762	0.10591	0.045674	0.02283	0.1354	0.021821	0.27368	0.066046	0.030622	0.021085	0.02731
Meth__cg23641145__PGR	0.083237	0.043481	0.35823	0.097412	0.049949	0.44383	0.069574	0.2033	0.12558	0.070646	0.7168	0.19315	0.20206	0.076844	0.10976	0.82687	0.052906	0.16607	0.060934	0.065194	0.062508	0.094527	0.058472	0.050295	0.59159	0.053998	0.15938	0.28277	0.075145	0.056275	0.54288	0.32652	0.058414	0.2426	0.08908	0.043607	0.13787	0.055656
Meth__cg08694544__RTBDN	0.049532	0.027052	0.12025	0.15248	0.041839	0.95289	0.039985	0.31554	0.040817	0.039096	0.95576	0.14016	0.6576	0.028039	0.035368	0.95327	0.20931	0.075276	0.57891	0.93843	0.67345	0.028109	0.61738	0.092084	0.87976	0.35618	0.099688	0.29328	0.068337	0.1977	0.050178	0.42597	0.025366	0.034106	0.042676	0.041423	0.061834	0.0432
Meth__cg26976437__LY6K	0.92	0.36664	0.51035	0.94032	0.92656	0.049234	0.91669	0.071885	0.058947	0.6243	0.94053	0.3568	0.13629	0.95468	0.49273	0.27238	0.047109	0.38557	0.037731	0.95662	0.92655	0.71817	0.040696	0.87358	0.10805	0.90331	0.42161	0.88879	0.28287	0.094598	0.046038	0.061018	0.028568	0.91782	0.76721	0.94558	0.90714	0.91439
Meth__cg11961618__PHLDA2	0.043776	0.042329	0.068625	0.056599	0.049582	0.31789	0.053029	0.17973	0.045832	0.058852	0.75176	0.062098	0.096401	0.03859	0.058278	0.061376	0.049603	0.12395	0.065844	0.04999	0.052776	0.12524	0.17244	0.045494	0.11629	0.056781	0.070582	0.095182	0.082847	0.063692	0.058214	0.047015	0.04031	0.05121	0.060326	0.048775	0.045356	0.046246
Meth__cg20845050__ZNF7	0.049641	0.20511	0.075135	0.047112	0.044227	0.26979	0.044444	0.082103	0.07423	0.094763	0.041808	0.13106	0.17256	0.02958	0.065816	0.058202	0.096936	0.093765	0.1164	0.040052	0.070629	0.045123	0.25423	0.068724	0.74942	0.05993	0.071218	0.18553	0.080185	0.033784	0.30401	0.084677	0.028324	0.043232	0.0681	0.055258	0.072291	0.0664
Meth__cg11462865__KRT19	0.031823	0.028759	0.0391	0.035531	0.025583	0.95435	0.030781	0.047942	0.030868	0.032821	0.95755	0.93461	0.91919	0.023685	0.034999	0.028127	0.24073	0.067626	0.94788	0.029236	0.038049	0.02726	0.94805	0.021297	0.057149	0.036481	0.064091	0.060013	0.081121	0.39781	0.027201	0.95817	0.021475	0.021707	0.032526	0.037706	0.031244	0.033128
Meth__cg18741908__GPR160	0.075319	0.84244	0.93466	0.085241	0.62607	0.93552	0.052124	0.94912	0.90971	0.18438	0.93038	0.91264	0.90712	0.18291	0.68542	0.90866	0.43875	0.62647	0.82401	0.2589	0.11016	0.10409	0.70097	0.26157	0.81946	0.058425	0.063511	0.085463	0.58107	0.049705	0.57342	0.93073	0.88935	0.046021	0.10083	0.08458	0.22008	0.43337
Meth__cg24292612__DEFB1	0.063507	0.069412	0.16099	0.10685	0.054987	0.12041	0.1115	0.82771	0.045238	0.10842	0.30426	0.15574	0.11395	0.065728	0.063907	0.27352	0.74428	0.21669	0.038147	0.11365	0.099842	0.10707	0.13488	0.23597	0.18566	0.13254	0.15145	0.20125	0.11214	0.077188	0.85543	0.062063	0.057	0.12164	0.11679	0.092473	0.073149	0.07886
Meth__cg22585988__PVRL4	0.026399	0.015309	0.036963	0.019419	0.016055	0.95734	0.0235	0.017342	0.014845	0.01694	0.88553	0.019854	0.03884	0.013904	0.018761	0.061356	0.95308	0.026903	0.74041	0.024257	0.019638	0.021504	0.94787	0.015416	0.96822	0.03107	0.039588	0.031959	0.024859	0.93885	0.019266	0.93054	0.019277	0.016235	0.046166	0.02521	0.022484	0.018927
