Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	ZR751	ZR75B
Meth__cg23799276__NUP210	0.081755	0.083301	0.086868	0.078426	0.047744	0.68181	0.11655	0.52794	0.18176	0.08311	0.082918	0.55181	0.071611	0.11624	0.039628	0.099638	0.12276	0.14884	0.083385	0.35774	0.05884	0.12075	0.068555	0.16491	0.18291	0.093512	0.083659	0.10725	0.12371	0.10643	0.18337	0.055287	0.11634	0.059364	0.058412	0.052595	0.15958	0.079156	0.074449
Meth__cg24751129__GNMT	0.043883	0.032461	0.0557	0.03855	0.043119	0.97311	0.060176	0.94309	0.64365	0.036655	0.054782	0.94092	0.59977	0.44173	0.029946	0.048643	0.23701	0.9499	0.097011	0.95368	0.2285	0.084266	0.11061	0.96769	0.072045	0.93344	0.046872	0.061993	0.13716	0.104	0.89644	0.32309	0.96014	0.17536	0.034706	0.10769	0.099678	0.045469	0.059799
Meth__cg06281795__CALB1	0.76569	0.0092009	0.64591	0.033737	0.018298	0.04549	0.037752	0.12033	0.9592	0.039374	0.019118	0.5968	0.10261	0.23206	0.01629	0.033689	0.028658	0.038598	0.14178	0.046067	0.01741	0.03117	0.34559	0.033066	0.020912	0.92702	0.030328	0.091336	0.90709	0.029489	0.046666	0.067549	0.046969	0.035403	0.023443	0.11464	0.15009	0.050598	0.031739
Meth__cg07786760__DCHS2	0.060983	0.054161	0.63384	0.16325	0.048502	0.45717	0.49165	0.30828	0.066727	0.054095	0.084527	0.43474	0.086855	0.15357	0.041286	0.048398	0.81128	0.077607	0.13658	0.068507	0.28272	0.14137	0.17744	0.052245	0.045326	0.58927	0.046301	0.06714	0.48554	0.082771	0.072993	0.061593	0.14399	0.071124	0.035627	0.29048	0.081841	0.067548	0.075595
Meth__cg13806135__PCDH17	0.033424	0.036054	0.4535	0.080189	0.032428	0.29761	0.060217	0.13023	0.96264	0.03063	0.067048	0.65687	0.63994	0.20484	0.031012	0.041542	0.040586	0.030605	0.080158	0.024362	0.45475	0.60762	0.95149	0.060962	0.39573	0.18285	0.053523	0.069385	0.073861	0.088825	0.61843	0.033961	0.044979	0.034439	0.020646	0.46249	0.079665	0.58134	0.60178
Meth__cg15014458__LYPD3	0.022762	0.015946	0.02478	0.0206	0.044169	0.9626	0.028331	0.58894	0.02388	0.022456	0.018656	0.10169	0.042575	0.024098	0.019187	0.019666	0.026175	0.33324	0.024142	0.075374	0.017774	0.021623	0.048363	0.29879	0.01938	0.85454	0.021726	0.038514	0.07516	0.03547	0.86683	0.020285	0.024045	0.019967	0.019013	0.016825	0.035497	0.020836	0.020043
Meth__cg07559730__ZNF702	0.04709	0.032904	0.045875	0.11117	0.030824	0.95345	0.053638	0.90134	0.37557	0.023909	0.031679	0.032483	0.07003	0.15689	0.026413	0.029214	0.04217	0.033252	0.11605	0.038797	0.90193	0.52733	0.051608	0.060022	0.032846	0.84614	0.040887	0.20019	0.39281	0.070144	0.064961	0.06517	0.12627	0.033353	0.027525	0.027915	0.1772	0.27905	0.45986
Meth__cg07570421__PTER	0.087007	0.11557	0.12413	0.14188	0.066791	0.084263	0.14097	0.25179	0.097183	0.07557	0.088295	0.11441	0.10796	0.12726	0.078431	0.07729	0.11649	0.096699	0.093147	0.16673	0.13066	0.085158	0.63073	0.090578	0.063327	0.14979	0.12917	0.18034	0.12982	0.14444	0.1076	0.082829	0.38224	0.050631	0.091706	0.085779	0.18458	0.37446	0.22433
Meth__cg13435381__LGR5	0.11764	0.043954	0.95359	0.045825	0.071646	0.87043	0.35119	0.86377	0.9395	0.20693	0.047107	0.95298	0.83717	0.65484	0.061254	0.32201	0.90423	0.34042	0.10093	0.051942	0.064652	0.049912	0.73312	0.16594	0.37785	0.082885	0.046162	0.30503	0.41658	0.095387	0.64276	0.53369	0.077612	0.45519	0.039332	0.95773	0.39997	0.46766	0.3487
Meth__cg18133966__PLA2G1B	0.22643	0.078243	0.48828	0.55288	0.1421	0.20905	0.2758	0.3947	0.75746	0.51863	0.11274	0.23434	0.72662	0.7294	0.052111	0.40549	0.30172	0.7764	0.1027	0.058444	0.22362	0.32263	0.82362	0.077729	0.73512	0.14572	0.16981	0.031381	0.23951	0.2193	0.8165	0.26667	0.052454	0.50228	0.051962	0.18668	0.099291	0.16278	0.11995
Meth__cg07422345__CEBPA	0.045392	0.036282	0.19029	0.060622	0.037028	0.048003	0.069728	0.053951	0.10616	0.041856	0.047873	0.061735	0.055501	0.15704	0.027141	0.050119	0.045551	0.054136	0.11058	0.081947	0.035998	0.095581	0.048362	0.070104	0.037286	0.35024	0.10097	0.047422	0.091598	0.072714	0.047538	0.053615	0.11646	0.028063	0.030111	0.032239	0.15355	0.035207	0.037893
Meth__cg15569340__RBP5	0.046771	0.038172	0.066909	0.24084	0.040318	0.18677	0.050056	0.3929	0.054752	0.03849	0.056084	0.42897	0.10563	0.35169	0.042607	0.0415	0.055596	0.052109	0.33956	0.48163	0.085969	0.048068	0.048006	0.059065	0.096405	0.49579	0.053217	0.1063	0.099971	0.0852	0.080575	0.39157	0.1586	0.034284	0.0409	0.13292	0.1317	0.049555	0.063466
Meth__cg07705835__IL17RC	0.027339	0.047608	0.035663	0.032915	0.034379	0.6562	0.030887	0.19231	0.040031	0.024437	0.026348	0.041265	0.072575	0.072148	0.022034	0.030319	0.083566	0.048208	0.050113	0.13874	0.078344	0.13869	0.06828	0.43548	0.087047	0.088575	0.039288	0.030527	0.051338	0.075232	0.046941	0.053291	0.45694	0.054836	0.03514	0.024896	0.06156	0.04026	0.045433
Meth__cg07129274__HIST1H2AL	0.049187	0.049462	0.046648	0.051429	0.035589	0.65051	0.060958	0.14271	0.13018	0.099983	0.055141	0.54419	0.20406	0.093182	0.032047	0.069797	0.039087	0.027379	0.05721	0.1124	0.039586	0.040726	0.052521	0.05647	0.3677	0.67278	0.064246	0.038914	0.10603	0.074199	0.33269	0.033296	0.071039	0.050206	0.032795	0.039048	0.14582	0.061731	0.077545
Meth__cg19378133__A2BP1	0.55997	0.033219	0.92819	0.55089	0.037756	0.28289	0.78313	0.052045	0.13843	0.039818	0.0308	0.69902	0.9121	0.3576	0.3227	0.045674	0.057182	0.48954	0.056216	0.038617	0.69712	0.64214	0.079201	0.24968	0.48147	0.48576	0.043372	0.066651	0.83716	0.11907	0.11715	0.60464	0.03854	0.044925	0.031945	0.19369	0.063741	0.32516	0.097562
Meth__cg02204046__MYCN	0.59686	0.039731	0.21698	0.043936	0.03514	0.90006	0.042943	0.55099	0.027354	0.032909	0.04692	0.19654	0.084374	0.444	0.03391	0.037513	0.070415	0.22004	0.21934	0.37671	0.41306	0.43284	0.23378	0.05704	0.033341	0.82328	0.037578	0.083631	0.12497	0.099693	0.1324	0.14908	0.12421	0.03666	0.053066	0.20705	0.092355	0.07907	0.040711
Meth__cg13372488__KCNT2	0.64	0.086957	0.23632	0.81984	0.067419	0.55278	0.87844	0.27681	0.87794	0.38349	0.12963	0.12673	0.60019	0.66377	0.18288	0.32178	0.78534	0.36218	0.15088	0.27068	0.12903	0.12957	0.72267	0.25716	0.064361	0.73559	0.21779	0.091609	0.60088	0.16388	0.096765	0.49365	0.091781	0.34591	0.11215	0.17551	0.29249	0.24321	0.54977
Meth__cg01120308__PICALM	0.10948	0.057783	0.1458	0.69281	0.37181	0.060406	0.80778	0.1075	0.046029	0.85136	0.50536	0.054097	0.057689	0.17855	0.80186	0.54096	0.047176	0.15733	0.39901	0.039891	0.86158	0.87457	0.53819	0.061223	0.064053	0.075167	0.37706	0.70669	0.5674	0.10477	0.055519	0.051273	0.059003	0.11608	0.12682	0.17651	0.22813	0.18105	0.4761
Meth__cg02611282__CREB5	0.30175	0.060912	0.21147	0.18208	0.1126	0.28222	0.1517	0.65461	0.58887	0.094218	0.099298	0.19469	0.3658	0.45172	0.04998	0.087266	0.18079	0.45498	0.087625	0.13833	0.22452	0.10819	0.20188	0.15055	0.08697	0.55852	0.15179	0.18905	0.16646	0.12054	0.26409	0.18589	0.14164	0.62849	0.082959	0.25208	0.28244	0.10717	0.10962
Meth__cg27600794__PNLIPRP1	0.1052	0.13632	0.8315	0.3492	0.078814	0.40874	0.27605	0.42697	0.85616	0.070673	0.18697	0.88735	0.77622	0.8087	0.057305	0.067574	0.80251	0.87915	0.091109	0.06723	0.72101	0.64601	0.91477	0.11296	0.90114	0.27956	0.37891	0.061673	0.19	0.14806	0.91514	0.37189	0.060064	0.88584	0.061958	0.86145	0.2547	0.20511	0.30987
Meth__cg00647741__ZNF274	0.094048	0.087222	0.082217	0.095457	0.059116	0.63383	0.063288	0.59135	0.093117	0.097075	0.066983	0.16908	0.15848	0.16266	0.04859	0.10147	0.14764	0.12414	0.1383	0.092489	0.066869	0.10134	0.10332	0.20274	0.083835	0.21875	0.088331	0.070678	0.14642	0.11726	0.07767	0.28892	0.16412	0.075439	0.057325	0.1078	0.15912	0.10486	0.077823
Meth__cg24783979__SEPT5	0.058618	0.038895	0.12995	0.077264	0.037568	0.057179	0.046822	0.030091	0.076066	0.036111	0.038311	0.053648	0.070486	0.087934	0.034125	0.042352	0.35901	0.050809	0.063545	0.035205	0.033844	0.055142	0.043748	0.038737	0.039211	0.54879	0.064685	0.053156	0.12892	0.076594	0.039894	0.063104	0.040379	0.040903	0.037775	0.040063	0.07383	0.038762	0.041168
Meth__cg22601215__GSPT2	0.37002	0.077593	0.90622	0.86273	0.063835	0.91904	0.93893	0.67883	0.13059	0.091238	0.61104	0.90642	0.69314	0.23204	0.062881	0.10048	0.15549	0.14281	0.22729	0.08926	0.34634	0.43521	0.63936	0.10748	0.3583	0.51395	0.095545	0.097413	0.89238	0.14541	0.74645	0.42304	0.14095	0.11058	0.11963	0.82527	0.14389	0.095131	0.095162
Meth__cg19580810__RAB25	0.099988	0.050562	0.18107	0.088267	0.056962	0.86798	0.089921	0.88454	0.15854	0.12851	0.14805	0.8073	0.2503	0.23371	0.038933	0.11588	0.21856	0.86002	0.07881	0.80537	0.088248	0.074521	0.21466	0.86245	0.06447	0.85185	0.14751	0.10558	0.078888	0.27169	0.83685	0.080202	0.84889	0.049983	0.03594	0.040285	0.078047	0.037945	0.036921
Meth__cg17272491__GOLGA3	0.046046	0.044157	0.35611	0.048372	0.036037	0.24119	0.045919	0.11492	0.072975	0.038726	0.037808	0.03749	0.062243	0.12204	0.029584	0.047887	0.043992	0.058011	0.07613	0.026033	0.033494	0.040271	0.081658	0.043743	0.053162	0.096435	0.048096	0.076754	0.071243	0.060622	0.034355	0.034492	0.050994	0.038382	0.030471	0.034024	0.080704	0.044398	0.063747
Meth__cg09637363__CCND1	0.080986	0.063358	0.1952	0.15303	0.076728	0.87259	0.085539	0.90452	0.68227	0.11849	0.13425	0.57933	0.88598	0.45041	0.12935	0.15756	0.66137	0.33031	0.14023	0.31323	0.43333	0.15962	0.079203	0.86545	0.32142	0.21876	0.1339	0.1809	0.12074	0.11749	0.85268	0.84357	0.76051	0.071066	0.065378	0.087831	0.28873	0.10812	0.066272
Meth__cg03524308__ZNF585A	0.039002	0.042204	0.047776	0.12616	0.02756	0.036661	0.046885	0.64705	0.95875	0.027858	0.045405	0.051164	0.12447	0.087495	0.022481	0.042635	0.041005	0.03929	0.081221	0.03782	0.036157	0.041383	0.043174	0.036608	0.042553	0.17678	0.043015	0.14097	0.096816	0.059137	0.038743	0.058427	0.15745	0.046785	0.045998	0.035947	0.11318	0.15264	0.41882
Meth__cg23349790__IGSF21	0.064468	0.047087	0.96932	0.073661	0.060164	0.98092	0.97297	0.34326	0.98626	0.035991	0.039629	0.98014	0.97528	0.56165	0.053604	0.045123	0.041201	0.10853	0.052552	0.034947	0.91358	0.71173	0.069407	0.067827	0.084265	0.93816	0.063015	0.074564	0.97206	0.075813	0.049497	0.049195	0.075278	0.040689	0.03133	0.7598	0.17623	0.060093	0.065716
Meth__cg24833277__FAM83A	0.035827	0.046617	0.65326	0.035901	0.27057	0.8958	0.038883	0.94987	0.87476	0.026825	0.044809	0.72798	0.12895	0.086639	0.025346	0.30032	0.70175	0.94352	0.15182	0.87862	0.1939	0.20722	0.53022	0.9047	0.25579	0.2256	0.03508	0.14282	0.053228	0.12072	0.88668	0.38111	0.9273	0.52438	0.029167	0.078579	0.083235	0.31063	0.16265
Meth__cg22927043__NPPB	0.49442	0.049815	0.11932	0.2338	0.10132	0.28917	0.19127	0.16946	0.13128	0.088858	0.10261	0.12912	0.31631	0.39531	0.078815	0.056423	0.10528	0.078231	0.35922	0.058824	0.062194	0.21077	0.64664	0.044806	0.22971	0.10532	0.082189	0.10326	0.8301	0.17607	0.030192	0.062043	0.046829	0.083945	0.045789	0.10475	0.14895	0.33751	0.55881
Meth__cg09001953__FLJ11200	0.13447	0.087225	0.16818	0.28037	0.21544	0.80378	0.39969	0.66042	0.11933	0.11739	0.20214	0.14454	0.50174	0.15507	0.16912	0.12114	0.24425	0.38185	0.1083	0.14406	0.13254	0.22031	0.16632	0.086694	0.9429	0.83802	0.16003	0.21529	0.85072	0.195	0.078996	0.043611	0.13456	0.082	0.074598	0.14035	0.40528	0.87112	0.36069
Meth__cg05593325__GALNT12	0.047858	0.069214	0.11438	0.049	0.039134	0.68364	0.062393	0.57092	0.95556	0.066501	0.054137	0.61865	0.76862	0.2865	0.04416	0.075813	0.86222	0.61069	0.24941	0.65437	0.047898	0.057826	0.15628	0.605	0.29201	0.83304	0.041789	0.12041	0.08356	0.079646	0.085818	0.082019	0.14232	0.040747	0.026389	0.78032	0.11093	0.063438	0.041036
Meth__cg07336230__KIF6	0.024464	0.02009	0.58879	0.02483	0.020693	0.62038	0.02295	0.0403	0.017445	0.020632	0.028275	0.025191	0.023444	0.071728	0.013368	0.016427	0.017532	0.02612	0.040115	0.1424	0.018858	0.021892	0.033071	0.022818	0.025955	0.43548	0.023726	0.076774	0.063778	0.096128	0.026364	0.048927	0.083348	0.029205	0.021088	0.019267	0.047812	0.026591	0.024531
Meth__cg06101212__CLDN3	0.035757	0.11814	0.90665	0.54153	0.015265	0.97301	0.023661	0.95028	0.031141	0.7607	0.10512	0.87432	0.044052	0.60086	0.013963	0.79669	0.89205	0.34195	0.07884	0.90927	0.01543	0.022708	0.022612	0.97113	0.76288	0.86085	0.045105	0.010245	0.058729	0.36341	0.8962	0.19426	0.37038	0.018536	0.014246	0.022863	0.024562	0.69657	0.59938
Meth__cg03664992__BMP8A	0.61374	0.15569	0.67794	0.54605	0.48646	0.89652	0.70167	0.092615	0.28086	0.20592	0.086644	0.9261	0.14921	0.1892	0.17151	0.22772	0.12724	0.25231	0.15195	0.55644	0.10905	0.19849	0.20692	0.16468	0.77108	0.80191	0.48436	0.098495	0.90728	0.1819	0.10866	0.23482	0.50547	0.066111	0.1145	0.30056	0.25774	0.62154	0.65687
Meth__cg27622610__OR1G1	0.84653	0.034333	0.13706	0.54087	0.050528	0.022104	0.12101	0.11007	0.22143	0.022724	0.051416	0.087552	0.55085	0.21361	0.027741	0.021311	0.11171	0.87147	0.04328	0.042265	0.039789	0.10756	0.81619	0.034797	0.064272	0.097161	0.039643	0.059263	0.097703	0.061743	0.027516	0.023632	0.05324	0.44832	0.05034	0.18568	0.061493	0.059112	0.035438
Meth__cg10850119__FBXO4	0.044971	0.032634	0.0498	0.05227	0.031728	0.032563	0.054798	0.030952	0.061577	0.0325	0.033342	0.04877	0.060015	0.28912	0.026742	0.031079	0.041646	0.033633	0.056252	0.025227	0.021814	0.038433	0.038363	0.040668	0.032072	0.095502	0.039676	0.046844	0.079005	0.15458	0.030634	0.058233	0.040384	0.03391	0.02462	0.035133	0.091937	0.049302	0.072869
Meth__cg04297329__NAP1L2	0.076532	0.047949	0.816	0.099703	0.092889	0.33258	0.87286	0.57182	0.91096	0.22498	0.079231	0.90102	0.55696	0.23559	0.12264	0.22388	0.26339	0.61411	0.093661	0.13708	0.15965	0.11463	0.77634	0.13306	0.2423	0.61687	0.21111	0.12194	0.19537	0.10928	0.11022	0.40924	0.42146	0.34655	0.05939	0.61871	0.30531	0.13464	0.094865
Meth__cg17329164__PPT2	0.14651	0.55638	0.071154	0.91941	0.15386	0.094227	0.92692	0.159	0.65233	0.94907	0.89111	0.10445	0.49729	0.82755	0.96435	0.89814	0.61973	0.067594	0.71788	0.05041	0.080522	0.42695	0.098488	0.76911	0.082993	0.12453	0.11027	0.21326	0.15118	0.44071	0.06516	0.077514	0.1339	0.91524	0.77165	0.93043	0.21264	0.24232	0.8584
Meth__cg24341236__MTCP1	0.47031	0.023812	0.028471	0.037464	0.071162	0.024789	0.031663	0.034811	0.26944	0.025621	0.027359	0.036051	0.043588	0.034425	0.020773	0.034388	0.45031	0.41042	0.060484	0.026029	0.020874	0.025317	0.54323	0.024509	0.4911	0.08364	0.026888	0.065845	0.36917	0.040748	0.54193	0.018999	0.40707	0.02329	0.019662	0.26193	0.075969	0.35161	0.031114
Meth__cg07248310__HOOK1	0.056178	0.037432	0.043628	0.054967	0.049321	0.86922	0.074866	0.24865	0.41777	0.021745	0.062432	0.86304	0.03843	0.10755	0.028823	0.042222	0.037242	0.077994	0.070103	0.15619	0.03897	0.050086	0.046723	0.05315	0.045612	0.18446	0.063604	0.059634	0.092447	0.074568	0.031195	0.032619	0.079691	0.037384	0.035707	0.034896	0.18116	0.060689	0.049295
Meth__cg19954000__FGF1	0.043041	0.019314	0.11398	0.0879	0.037262	0.83658	0.46686	0.58088	0.26957	0.030336	0.041957	0.74393	0.070178	0.04373	0.030773	0.044485	0.087769	0.74644	0.081575	0.039339	0.33012	0.66411	0.55499	0.19515	0.32187	0.41892	0.11955	0.121	0.14081	0.054679	0.89573	0.29834	0.13049	0.4189	0.029622	0.10116	0.093296	0.080525	0.20385
Meth__cg02260587__PCDHB2	0.86158	0.028977	0.63079	0.92344	0.026623	0.03984	0.34554	0.56534	0.8833	0.16324	0.048265	0.41957	0.05205	0.26046	0.028875	0.16348	0.88652	0.04831	0.1143	0.040189	0.85057	0.64029	0.48143	0.92672	0.3794	0.37807	0.052346	0.089894	0.36292	0.15313	0.91871	0.8079	0.074459	0.032759	0.032062	0.067242	0.12396	0.61074	0.050703
Meth__cg10604168__RASL12	0.81057	0.12718	0.92658	0.92162	0.047391	0.87279	0.75716	0.90472	0.9095	0.1392	0.059181	0.61405	0.076112	0.8863	0.13675	0.12689	0.90925	0.05765	0.16152	0.2305	0.61525	0.53251	0.042253	0.14537	0.48407	0.83201	0.22578	0.064718	0.86338	0.14557	0.39685	0.086577	0.71662	0.26129	0.043022	0.83815	0.12512	0.47934	0.7008
Meth__cg20648827__MAGEE2	0.35473	0.027257	0.5844	0.80206	0.039303	0.17979	0.82591	0.23993	0.78577	0.21998	0.038537	0.77799	0.53824	0.24779	0.3047	0.23201	0.21243	0.20918	0.1192	0.037389	0.15024	0.28585	0.40877	0.080094	0.55164	0.26072	0.064068	0.040399	0.49219	0.067412	0.10019	0.064253	0.061297	0.084313	0.038521	0.47081	0.13304	0.21347	0.24547
Meth__cg01144286__C20orf103	0.94592	0.017469	0.90128	0.69866	0.36999	0.87026	0.88124	0.43767	0.96033	0.49147	0.09635	0.78365	0.1988	0.75084	0.033552	0.40598	0.76834	0.042086	0.068191	0.71761	0.2887	0.50322	0.95067	0.08039	0.1356	0.83592	0.68519	0.032322	0.68069	0.034202	0.049802	0.062162	0.053932	0.75943	0.036593	0.56871	0.041915	0.74789	0.84866
Meth__cg12529801__PRO0149	0.029528	0.042743	0.13522	0.035783	0.020513	0.88324	0.36897	0.35176	0.04592	0.02717	0.02187	0.023709	0.035454	0.069167	0.021962	0.031506	0.027884	0.041547	0.020552	0.031816	0.013935	0.020908	0.02503	0.040728	0.022717	0.19898	0.020155	0.023833	0.047948	0.041789	0.020279	0.021717	0.091529	0.023291	0.016421	0.037023	0.045782	0.02195	0.02493
Meth__cg01717706__SOCS1	0.061618	0.052869	0.55281	0.28618	0.048044	0.1033	0.29389	0.081883	0.034376	0.038834	0.042568	0.41749	0.12877	0.097658	0.056756	0.04621	0.072562	0.038229	0.064308	0.034145	0.076163	0.038017	0.042668	0.032611	0.15708	0.43551	0.036379	0.056407	0.061682	0.058366	0.070397	0.36511	0.039299	0.040579	0.030412	0.039052	0.099655	0.038474	0.045622
Meth__cg27584469__SLITRK2	0.80327	0.038156	0.43071	0.44186	0.03395	0.41557	0.8391	0.28082	0.90511	0.036089	0.050768	0.92279	0.52583	0.13562	0.083801	0.13124	0.17108	0.21872	0.089367	0.044199	0.48982	0.20591	0.57988	0.079989	0.39215	0.56568	0.063395	0.080661	0.68938	0.050179	0.10927	0.046836	0.42121	0.065054	0.04183	0.3926	0.063793	0.056336	0.05148
Meth__cg23357981__GRP	0.92412	0.01566	0.88134	0.47298	0.35196	0.91534	0.782	0.56583	0.98119	0.072103	0.04143	0.958	0.22139	0.4799	0.047754	0.19082	0.070769	0.053814	0.032942	0.13515	0.87393	0.64513	0.12795	0.12351	0.96979	0.73569	0.16788	0.036359	0.70066	0.074652	0.039033	0.31639	0.055747	0.030609	0.031615	0.66	0.038028	0.49541	0.57488
Meth__cg04784672__LRFN5	0.90456	0.023474	0.91519	0.032396	0.023618	0.66062	0.75786	0.64224	0.93455	0.032906	0.28292	0.95922	0.95503	0.7639	0.97893	0.16408	0.039842	0.18731	0.066732	0.067626	0.77887	0.90535	0.80727	0.031088	0.95224	0.8719	0.028117	0.086519	0.57157	0.042121	0.025892	0.083512	0.60284	0.20847	0.032648	0.52875	0.41658	0.80176	0.52011
Meth__cg20376899__EDN1	0.067029	0.037168	0.061621	0.062871	0.043665	0.049852	0.074695	0.14096	0.092308	0.049164	0.07335	0.090549	0.066726	0.20145	0.048194	0.06414	0.035627	0.052982	0.11352	0.051464	0.048313	0.075195	0.89098	0.064671	0.05205	0.14166	0.054573	0.079415	0.13637	0.068625	0.11536	0.055995	0.097287	0.051894	0.052082	0.034677	0.14604	0.083172	0.072967
Meth__cg24014661__MGC33600	0.14985	0.020029	0.32927	0.03335	0.026729	0.65762	0.12678	0.77705	0.56044	0.03008	0.10227	0.88574	0.25082	0.20063	0.022393	0.033823	0.16599	0.56012	0.04595	0.031266	0.038266	0.11916	0.070376	0.38216	0.10197	0.92208	0.037904	0.048198	0.91651	0.060371	0.32822	0.66733	0.027794	0.031129	0.015051	0.91234	0.061458	0.058147	0.041815
Meth__cg02189785__CLIC3	0.48929	0.05813	0.45974	0.5905	0.054443	0.90844	0.11108	0.92285	0.50997	0.23721	0.048181	0.91524	0.10806	0.60687	0.19698	0.23721	0.82916	0.91513	0.091853	0.56665	0.060461	0.32003	0.10711	0.55781	0.10281	0.37939	0.22688	0.055432	0.50809	0.060488	0.15141	0.54617	0.11772	0.20102	0.12571	0.42227	0.079978	0.3839	0.18069
Meth__cg14696870__FCER1A	0.84932	0.072295	0.06972	0.1631	0.051587	0.7764	0.067189	0.21569	0.78719	0.56573	0.094385	0.1002	0.12744	0.85993	0.038524	0.46174	0.45032	0.24562	0.1354	0.093127	0.062659	0.10563	0.28295	0.082968	0.18425	0.82945	0.086669	0.11971	0.11298	0.088255	0.05049	0.82795	0.87364	0.29976	0.066452	0.0984	0.12665	0.19617	0.21701
Meth__cg16343842__CD99L2	0.33157	0.026278	0.032409	0.043705	0.039023	0.023003	0.031551	0.086062	0.45432	0.02799	0.024838	0.028392	0.040986	0.052795	0.015663	0.025732	0.048974	0.038043	0.046961	0.041792	0.024623	0.026482	0.41682	0.10645	0.4926	0.04146	0.03159	0.12632	0.16531	0.054955	0.29526	0.020871	0.041768	0.021443	0.025419	0.025548	0.13239	0.13618	0.033984
Meth__cg20993403__EPB41L1	0.055834	0.029489	0.065273	0.067596	0.065777	0.58246	0.12041	0.83523	0.13447	0.052474	0.070461	0.27139	0.5358	0.25587	0.080295	0.051076	0.31553	0.75559	0.0723	0.30597	0.10571	0.1703	0.078707	0.80704	0.058374	0.56748	0.061451	0.2387	0.40442	0.038001	0.7631	0.74179	0.35771	0.034498	0.023794	0.15099	0.22548	0.086982	0.21727
Meth__cg08432727__SOX11	0.95154	0.5703	0.9298	0.16878	0.21822	0.67821	0.38105	0.90665	0.40599	0.030947	0.066054	0.31481	0.53143	0.2783	0.015426	0.026468	0.38737	0.046556	0.11119	0.09411	0.54119	0.087914	0.72983	0.043429	0.12099	0.83813	0.03805	0.58443	0.50583	0.44839	0.32561	0.12883	0.53218	0.023137	0.024388	0.4725	0.4863	0.42301	0.41638
Meth__cg18530748__SULT1A1	0.049366	0.83088	0.97725	0.062705	0.037986	0.96602	0.37779	0.91022	0.084202	0.036532	0.052913	0.96474	0.12372	0.17907	0.023825	0.049124	0.97209	0.059178	0.090626	0.050239	0.70466	0.60277	0.21158	0.96029	0.041926	0.95169	0.040278	0.055933	0.062547	0.12508	0.14627	0.045303	0.3586	0.060289	0.038108	0.043324	0.088552	0.058723	0.048643
Meth__cg23507131__DARC	0.40231	0.047369	0.36109	0.18713	0.14509	0.56013	0.096795	0.2116	0.18778	0.23657	0.048415	0.33666	0.13068	0.75714	0.036632	0.21474	0.31547	0.56375	0.10158	0.034872	0.17404	0.13147	0.058223	0.07047	0.11723	0.23564	0.065486	0.056793	0.35668	0.10046	0.064989	0.31863	0.75583	0.054832	0.074755	0.18974	0.084998	0.19036	0.25813
Meth__cg25119415__MNDA	0.71372	0.072091	0.14534	0.19744	0.047543	0.10196	0.11561	0.20788	0.63362	0.25285	0.11591	0.27726	0.092892	0.12186	0.064423	0.16289	0.1372	0.067797	0.084528	0.064371	0.040908	0.13116	0.44722	0.12129	0.73402	0.12108	0.1457	0.08089	0.21113	0.12355	0.064734	0.52946	0.11119	0.065857	0.053636	0.074202	0.1345	0.18314	0.18696
Meth__cg17925542__IDH2	0.051405	0.03767	0.09939	0.044125	0.034412	0.48989	0.051442	0.30638	0.10616	0.05074	0.031579	0.074811	0.060327	0.17516	0.039205	0.029297	0.24193	0.083802	0.10188	0.46357	0.030233	0.066522	0.23444	0.045341	0.029161	0.65163	0.037749	0.094133	0.10479	0.04765	0.039095	0.25348	0.040781	0.33063	0.032346	0.028984	0.064945	0.029402	0.081668
Meth__cg21215336__LRRC8E	0.02064	0.023121	0.025267	0.022375	0.029599	0.015966	0.020701	0.018885	0.011308	0.37015	0.028653	0.015012	0.0093306	0.022297	0.014792	0.35587	0.21991	0.019605	0.06011	0.011753	0.019746	0.028889	0.064147	0.38018	0.022695	0.046138	0.019801	0.035292	0.52968	0.038899	0.01708	0.01303	0.01423	0.020504	0.020569	0.52957	0.056089	0.018325	0.019345
Meth__cg12936220__RPL26L1	0.035328	0.023093	0.84422	0.46603	0.08962	0.31233	0.58033	0.72296	0.62399	0.21581	0.27379	0.069872	0.17889	0.3635	0.051529	0.17054	0.083364	0.35633	0.41033	0.92704	0.059726	0.032427	0.38647	0.03554	0.056032	0.049548	0.038371	0.14083	0.072628	0.038018	0.1816	0.06003	0.87654	0.040011	0.061124	0.02956	0.045943	0.82511	0.67378
