Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB157	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg25234611__VWA1	0.053738	0.060393	0.074122	0.066693	0.03264	0.70029	0.086847	0.0865	0.030314	0.034411	0.054661	0.066806	0.1455	0.019649	0.029569	0.045859	0.17135	0.12495	0.046871	0.037073	0.10688	0.073983	0.45749	0.237	0.043431	0.093895	0.090326	0.042727	0.05151	0.21792	0.030977	0.044692	0.038856	0.064098	0.054239	0.03569	0.054792
Meth__cg13969584__AFG3L1	0.10116	0.021031	0.042434	0.13726	0.057105	0.84712	0.20174	0.017959	0.044152	0.035939	0.10027	0.252	0.83806	0.05741	0.029951	0.03126	0.027976	0.078929	0.82651	0.015952	0.037896	0.040333	0.79554	0.59886	0.037136	0.29035	0.038787	0.026615	0.89169	0.18683	0.020762	0.024593	0.028277	0.43	0.033533	0.037719	0.03742
Meth__cg00660989__BTBD5	0.038142	0.019807	0.064162	0.041488	0.025568	0.03809	0.061573	0.055036	0.062873	0.031533	0.087927	0.12939	0.070339	0.038462	0.045004	0.041461	0.026143	0.12801	0.056867	0.03453	0.033911	0.052253	0.10509	0.031804	0.065483	0.061951	0.042291	0.5815	0.03635	0.044072	0.034548	0.024275	0.043263	0.88722	0.058079	0.044965	0.031114
Meth__cg04416752__ST6GALNAC4	0.064354	0.035245	0.81538	0.81899	0.38997	0.056826	0.13709	0.13483	0.43592	0.071802	0.056831	0.84724	0.47171	0.13928	0.40007	0.78969	0.065051	0.10071	0.055751	0.41286	0.29469	0.084138	0.11282	0.82641	0.11253	0.72744	0.15955	0.065586	0.042519	0.051094	0.25887	0.52962	0.066692	0.2224	0.06223	0.076923	0.068644
Meth__cg04826883__CA12	0.053487	0.044893	0.91769	0.073327	0.055443	0.28764	0.060846	0.48451	0.049541	0.057845	0.2047	0.13567	0.55145	0.038481	0.059812	0.41783	0.05145	0.094176	0.041344	0.037237	0.055542	0.20079	0.10799	0.050012	0.13854	0.10267	0.077658	0.055097	0.059144	0.0443	0.11477	0.045013	0.15049	0.08716	0.046126	0.051772	0.043272
Meth__cg25538571__FLJ46365	0.63632	0.049414	0.77616	0.88542	0.86416	0.0529	0.79767	0.85804	0.041181	0.69052	0.8142	0.66443	0.73608	0.11111	0.046419	0.79859	0.054017	0.52236	0.022744	0.78429	0.68038	0.029014	0.081007	0.26716	0.13779	0.78446	0.069476	0.031466	0.042062	0.053154	0.91338	0.29328	0.84342	0.065722	0.89729	0.49516	0.50801
Meth__cg12322132__IGF2AS	0.9583	0.044329	0.44399	0.15742	0.057413	0.62217	0.6307	0.40707	0.035171	0.63687	0.84169	0.12581	0.50941	0.04848	0.044583	0.049508	0.089289	0.53376	0.15401	0.96485	0.96367	0.096698	0.87332	0.64201	0.039995	0.94187	0.083211	0.035314	0.53712	0.044953	0.17032	0.034837	0.94848	0.88329	0.55256	0.042846	0.067009
Meth__cg26259865__LOC124220	0.08778	0.19609	0.84624	0.2686	0.20966	0.76944	0.15015	0.91834	0.36771	0.23837	0.90179	0.89881	0.93517	0.070721	0.2948	0.8774	0.96788	0.43917	0.59942	0.59354	0.4395	0.94434	0.47292	0.12388	0.13936	0.39456	0.13513	0.93989	0.65395	0.89592	0.077127	0.17036	0.089942	0.34374	0.12096	0.33527	0.10217
Meth__cg01520924__HSPA2	0.21635	0.92864	0.65842	0.51552	0.65013	0.89627	0.93719	0.055097	0.043456	0.26804	0.64922	0.37054	0.67649	0.80087	0.042698	0.48453	0.453	0.14513	0.041041	0.26603	0.10415	0.056423	0.098588	0.56506	0.091983	0.18324	0.62264	0.04642	0.047312	0.60515	0.59293	0.069381	0.9365	0.11517	0.067339	0.76769	0.92165
Meth__cg13274254__GULP1	0.042654	0.047132	0.042535	0.050588	0.042819	0.037852	0.052203	0.032534	0.040829	0.045574	0.052464	0.041642	0.065144	0.51185	0.051453	0.037619	0.037126	0.078901	0.036589	0.27848	0.32825	0.04873	0.11221	0.041709	0.066564	0.089323	0.088851	0.049039	0.037098	0.91368	0.032918	0.028866	0.83167	0.12383	0.059178	0.045351	0.051686
Meth__cg03133269__WNT4	0.096028	0.51066	0.94859	0.10913	0.073864	0.62224	0.133	0.12271	0.070387	0.05946	0.93693	0.63527	0.64021	0.30014	0.081885	0.66735	0.086149	0.33345	0.34433	0.83898	0.13262	0.63484	0.18204	0.087151	0.1202	0.17192	0.10458	0.067728	0.072703	0.096848	0.072219	0.42519	0.098923	0.11162	0.081068	0.17831	0.62339
Meth__cg25374813__SLC23A1	0.066578	0.042765	0.090122	0.07166	0.037853	0.79219	0.02368	0.061996	0.05739	0.034997	0.20773	0.069813	0.15114	0.099665	0.071187	0.29458	0.43308	0.14265	0.096554	0.12285	0.15215	0.7913	0.20202	0.035584	0.155	0.13225	0.05433	0.83308	0.036508	0.068985	0.15501	0.063148	0.036205	0.080586	0.02446	0.062926	0.028706
Meth__cg18452324__MFNG	0.06418	0.062034	0.96248	0.81214	0.11045	0.94321	0.090204	0.96782	0.080558	0.25396	0.79897	0.93495	0.93502	0.040529	0.075253	0.66978	0.95954	0.87473	0.38049	0.10311	0.088107	0.95555	0.086626	0.079184	0.054585	0.21509	0.10774	0.076607	0.28232	0.030183	0.10433	0.037569	0.13773	0.075509	0.048495	0.67581	0.58438
Meth__cg00746083__CHD8	0.047919	0.046485	0.0497	0.040164	0.035523	0.041837	0.050546	0.042345	0.048052	0.04367	0.042765	0.030797	0.088698	0.030629	0.058451	0.033588	0.046863	0.097249	0.036376	0.039234	0.044381	0.040603	0.10109	0.041627	0.058406	0.06234	0.062673	0.049105	0.049147	0.59693	0.03542	0.032043	0.043708	0.16164	0.057309	0.049414	0.04643
Meth__cg21048501__MRPS24	0.037841	0.020228	0.023117	0.045037	0.021997	0.035122	0.062611	0.030979	0.027727	0.051528	0.018031	0.035859	0.034456	0.025585	0.020587	0.03624	0.027736	0.060623	0.027699	0.044936	0.068072	0.029925	0.047257	0.041446	0.051894	0.49254	0.033426	0.031442	0.039283	0.03151	0.042302	0.032818	0.044146	0.063532	0.026612	0.028105	0.030981
Meth__cg07326586__UBD	0.17996	0.074633	0.18507	0.14026	0.087672	0.05123	0.059959	0.71991	0.33944	0.074267	0.46693	0.15567	0.13801	0.035362	0.27168	0.32236	0.60615	0.12331	0.081768	0.074423	0.11704	0.29204	0.12486	0.0903	0.056315	0.089664	0.22907	0.03236	0.068824	0.10373	0.41022	0.071141	0.069585	0.089237	0.1329	0.14604	0.15348
Meth__cg25835225__ZNF350	0.047341	0.037851	0.041725	0.27918	0.044683	0.039393	0.47201	0.72492	0.042873	0.053637	0.51122	0.10332	0.12212	0.031436	0.29205	0.061556	0.041973	0.13967	0.045053	0.31721	0.051018	0.051707	0.37993	0.048816	0.085664	0.090435	0.10088	0.038861	0.043377	0.042137	0.39787	0.035597	0.053371	0.17513	0.053288	0.05161	0.042721
Meth__cg07218880__UPF3A	0.079695	0.79918	0.10096	0.25296	0.2802	0.1403	0.38834	0.12885	0.12719	0.87239	0.091535	0.21713	0.56121	0.92164	0.13585	0.12367	0.084474	0.11508	0.15698	0.41085	0.26693	0.094577	0.24827	0.44232	0.29566	0.86236	0.37327	0.10793	0.070832	0.67871	0.61855	0.092414	0.20633	0.30431	0.16988	0.53173	0.85524
Meth__cg00557354__ARHGEF7	0.7831	0.068212	0.74817	0.1719	0.14791	0.78027	0.84247	0.094429	0.2563	0.10893	0.8499	0.23718	0.57493	0.096785	0.24878	0.06335	0.052672	0.11709	0.028276	0.95523	0.96515	0.05731	0.93294	0.93046	0.55884	0.95106	0.061517	0.045405	0.05364	0.26328	0.067483	0.098338	0.85923	0.1083	0.040697	0.040531	0.076937
Meth__cg04531254__MGC17839	0.062457	0.40342	0.97429	0.082571	0.3108	0.036339	0.062253	0.020705	0.12165	0.042916	0.043602	0.11657	0.85374	0.059107	0.6124	0.064507	0.05643	0.29659	0.61457	0.054337	0.059375	0.043	0.057952	0.052589	0.046269	0.074098	0.26842	0.051502	0.028778	0.034969	0.96844	0.071551	0.066856	0.053009	0.041937	0.61476	0.045794
Meth__cg21480743__PTEN	0.026795	0.29398	0.041158	0.029444	0.036861	0.91041	0.040328	0.065372	0.92428	0.03332	0.74791	0.33259	0.20223	0.026117	0.77259	0.42152	0.36936	0.077248	0.8689	0.033818	0.036613	0.21882	0.050633	0.030157	0.077052	0.048933	0.19451	0.41215	0.029171	0.071138	0.46697	0.024049	0.032612	0.045229	0.073561	0.045913	0.028151
Meth__cg24127989__IMPDH1	0.036357	0.021158	0.066434	0.035781	0.040831	0.4554	0.02838	0.67278	0.86436	0.17844	0.082511	0.89264	0.31292	0.019537	0.6922	0.31138	0.043122	0.074263	0.24567	0.022575	0.095494	0.35118	0.42855	0.034043	0.049871	0.046959	0.030549	0.47524	0.022835	0.028658	0.018622	0.025352	0.029738	0.048071	0.055723	0.037517	0.03191
Meth__cg01717150__KCNK9	0.24736	0.037899	0.082538	0.046334	0.035845	0.678	0.0696	0.057418	0.03894	0.041914	0.60861	0.039762	0.19789	0.034334	0.037478	0.039749	0.065094	0.080059	0.13174	0.034562	0.044662	0.051193	0.85351	0.066475	0.056206	0.19922	0.104	0.030106	0.059152	0.21111	0.037638	0.035009	0.063977	0.062078	0.057696	0.07604	0.054449
Meth__cg10962407__ALS2CR15	0.019657	0.046352	0.88478	0.16992	0.31492	0.023006	0.24167	0.50954	0.015159	0.048647	0.6358	0.098133	0.43346	0.016844	0.017479	0.022736	0.0097492	0.052266	0.016934	0.026344	0.017486	0.013269	0.033424	0.022227	0.037473	0.55508	0.041681	0.01678	0.019639	0.025766	0.17966	0.10864	0.15813	0.046429	0.027042	0.1062	0.025806
Meth__cg10193817__IGSF4	0.050422	0.04554	0.59896	0.046009	0.032754	0.6459	0.057136	0.14848	0.036415	0.041918	0.039782	0.038267	0.14666	0.043466	0.040859	0.087531	0.095038	0.1301	0.035418	0.042102	0.050282	0.049955	0.90713	0.053709	0.11095	0.58288	0.080589	0.058643	0.75149	0.065649	0.041797	0.036998	0.044357	0.092259	0.043948	0.042985	0.049848
Meth__cg11873854__LCN6	0.25851	0.045477	0.48493	0.44663	0.44412	0.28508	0.19971	0.88228	0.12726	0.27059	0.15943	0.39264	0.37348	0.027486	0.11656	0.23777	0.54284	0.028564	0.041178	0.40934	0.48731	0.49739	0.067661	0.18624	0.077682	0.25092	0.10685	0.34403	0.072653	0.040514	0.25036	0.0534	0.1542	0.079699	0.66613	0.10942	0.084962
Meth__cg14944362__PDYN	0.52131	0.051197	0.58031	0.7848	0.56997	0.085092	0.29786	0.5295	0.05408	0.54058	0.48242	0.45676	0.55692	0.051408	0.066734	0.53226	0.74576	0.10689	0.045704	0.20691	0.20253	0.097846	0.11009	0.23747	0.068511	0.36102	0.051414	0.33542	0.31969	0.05396	0.66086	0.055463	0.23521	0.071976	0.50574	0.18156	0.29701
Meth__cg10752753__SLC45A2	0.14382	0.036478	0.30999	0.64687	0.16736	0.31378	0.28759	0.79763	0.29775	0.050542	0.35934	0.39769	0.30225	0.6359	0.21933	0.13068	0.40741	0.18293	0.08857	0.22614	0.30382	0.29413	0.14586	0.31683	0.045851	0.21541	0.09555	0.096698	0.21606	0.052255	0.64754	0.064455	0.061805	0.10957	0.74026	0.42217	0.13545
Meth__cg03657766__DLX2	0.45283	0.057424	0.28228	0.77506	0.053543	0.050894	0.23102	0.036701	0.079867	0.073423	0.057398	0.053744	0.10561	0.25257	0.066781	0.056122	0.042268	0.096357	0.052013	0.037371	0.071866	0.03937	0.88225	0.21062	0.089831	0.92236	0.075773	0.02342	0.025019	0.053829	0.058513	0.043241	0.11256	0.090441	0.091258	0.75415	0.54148
Meth__cg25946389__MGMT	0.13481	0.054363	0.089186	0.089348	0.038073	0.85911	0.07045	0.12589	0.032555	0.34345	0.31759	0.23437	0.40713	0.31892	0.050419	0.059618	0.073203	0.10473	0.046331	0.056078	0.34657	0.20781	0.7252	0.51518	0.08872	0.4962	0.10458	0.04101	0.049504	0.44532	0.15239	0.070924	0.42846	0.061298	0.047263	0.20401	0.048314
Meth__cg04397441__OGT	0.15313	0.02673	0.052201	0.039721	0.032722	0.030912	0.059184	0.021637	0.21885	0.29127	0.037213	0.1089	0.067997	0.043699	0.21207	0.12544	0.20579	0.10693	0.03265	0.035746	0.044469	0.033136	0.11916	0.041606	0.088585	0.32148	0.094649	0.037236	0.034111	0.22043	0.042032	0.030039	0.11051	0.085228	0.1597	0.098671	0.043925
Meth__cg26251101__RHOQ	0.066999	0.78895	0.091434	0.075652	0.13254	0.16755	0.11663	0.061611	0.10466	0.14395	0.053805	0.050953	0.67967	0.033773	0.075131	0.11533	0.45158	0.10351	0.17219	0.052976	0.06556	0.57266	0.15752	0.060584	0.083105	0.1281	0.6442	0.045298	0.056012	0.44984	0.060548	0.050867	0.17923	0.12746	0.080134	0.065411	0.063005
Meth__cg14404298__CYP8B1	0.33967	0.33065	0.94186	0.68318	0.65527	0.11173	0.49817	0.52546	0.74782	0.13875	0.26865	0.86149	0.89556	0.035406	0.51373	0.26112	0.74233	0.84122	0.050238	0.37133	0.34927	0.12028	0.10949	0.28382	0.075924	0.094735	0.39171	0.04085	0.72103	0.057356	0.52954	0.30281	0.14389	0.058127	0.77208	0.18953	0.18172
Meth__cg03132911__IQGAP2	0.069092	0.037696	0.34557	0.045455	0.044131	0.3109	0.035875	0.099487	0.077983	0.13965	0.050804	0.05122	0.066249	0.060292	0.071979	0.049258	0.054128	0.052456	0.024945	0.029703	0.057143	0.058832	0.48213	0.053641	0.05594	0.10152	0.12164	0.036098	0.032276	0.04389	0.030036	0.030425	0.085986	0.13995	0.073171	0.054821	0.039853
Meth__cg06233503__KCNQ1	0.50235	0.040818	0.62859	0.91735	0.78747	0.22437	0.44312	0.87218	0.38033	0.078643	0.22938	0.41458	0.30963	0.088921	0.27433	0.1798	0.64766	0.10217	0.047645	0.72299	0.74497	0.88757	0.14087	0.57032	0.10972	0.41648	0.046845	0.053277	0.062636	0.037186	0.39258	0.07619	0.068347	0.2955	0.94357	0.25968	0.21335
Meth__cg17877656__PCGF6	0.02639	0.02221	0.040954	0.023597	0.025627	0.02221	0.028707	0.34069	0.022686	0.0216	0.036064	0.048577	0.04997	0.022338	0.023014	0.018749	0.014617	0.097586	0.016677	0.016209	0.019904	0.025474	0.022856	0.022075	0.035433	0.03757	0.071182	0.019656	0.017181	0.016822	0.024217	0.02226	0.011443	0.043332	0.026119	0.025361	0.025321
Meth__cg10994126__PAPPA2	0.32681	0.047501	0.76104	0.68813	0.40435	0.068571	0.22875	0.21916	0.2929	0.057334	0.34384	0.077001	0.16041	0.046606	0.24462	0.1044	0.07025	0.12021	0.075551	0.048646	0.15303	0.07763	0.16687	0.18354	0.11855	0.43799	0.067987	0.070307	0.099684	0.2003	0.83404	0.068337	0.060505	0.05618	0.27852	0.14631	0.15285
Meth__cg03218909__HAPLN2	0.087496	0.090526	0.10262	0.34629	0.22203	0.133	0.10207	0.37109	0.094939	0.35276	0.22603	0.18935	0.51375	0.087093	0.1018	0.2648	0.14143	0.11197	0.11957	0.10389	0.12972	0.22241	0.22985	0.12823	0.25443	0.13156	0.20636	0.08948	0.099825	0.11803	0.53766	0.11347	0.25872	0.14782	0.13556	0.09164	0.099238
Meth__cg24122922__C20orf39	0.43006	0.045223	0.80899	0.93879	0.92323	0.40023	0.13427	0.96064	0.040769	0.91187	0.69085	0.72335	0.23992	0.052297	0.052512	0.28477	0.57395	0.070056	0.032731	0.89042	0.90747	0.21841	0.13042	0.65931	0.071276	0.28093	0.078517	0.46334	0.43453	0.22401	0.87997	0.22587	0.23332	0.067097	0.91191	0.41665	0.18143
Meth__cg13885201__ZNF23	0.045152	0.038361	0.071993	0.2904	0.48105	0.22122	0.93382	0.033855	0.11076	0.47647	0.043307	0.029372	0.16509	0.61388	0.11688	0.11187	0.029635	0.32675	0.048935	0.40205	0.75912	0.051707	0.83022	0.62193	0.046014	0.91397	0.077977	0.026391	0.039742	0.16126	0.32229	0.22343	0.92557	0.084265	0.049099	0.070203	0.054132
Meth__cg07295678__DPYSL4	0.8723	0.023013	0.53759	0.28479	0.31791	0.5243	0.95402	0.62888	0.026149	0.90554	0.040798	0.73886	0.77722	0.89264	0.029612	0.034687	0.02893	0.091618	0.026716	0.015018	0.028171	0.027278	0.93684	0.95248	0.38184	0.925	0.037841	0.023287	0.51404	0.39738	0.017649	0.19059	0.01772	0.061771	0.026486	0.129	0.2232
Meth__cg26152597__ZBTB20	0.062711	0.063606	0.056632	0.060173	0.055872	0.055495	0.068042	0.048612	0.064074	0.048747	0.046143	0.056465	0.52575	0.041054	0.071562	0.047762	0.061955	0.064403	0.051041	0.056353	0.078266	0.064754	0.084863	0.064015	0.078996	0.11545	0.10211	0.0541	0.055001	0.076291	0.079377	0.038665	0.063269	0.10371	0.057074	0.056477	0.060205
Meth__cg26388152__CORO6	0.38934	0.084082	0.54224	0.30758	0.23443	0.76058	0.1784	0.043769	0.027486	0.038846	0.59879	0.22637	0.61849	0.023786	0.052722	0.3366	0.049113	0.11187	0.39057	0.46033	0.47744	0.72754	0.064349	0.28383	0.061972	0.058073	0.17211	0.25166	0.038502	0.15055	0.12824	0.044039	0.31976	0.078953	0.31516	0.20978	0.26021
Meth__cg19531713__BRCA1	0.075395	0.068914	0.071072	0.082899	0.052157	0.070065	0.072466	0.11451	0.072513	0.061892	0.067524	0.049209	0.090093	0.056271	0.075143	0.072179	0.64127	0.090962	0.05588	0.048834	0.076188	0.064907	0.096986	0.076087	0.058851	0.091204	0.09021	0.071002	0.075215	0.063696	0.056884	0.069592	0.035544	0.077447	0.066158	0.060995	0.071989
Meth__cg02407785__PCDH9	0.52833	0.033818	0.40731	0.041748	0.027527	0.032856	0.054492	0.054282	0.080155	0.051476	0.067144	0.040662	0.22865	0.48772	0.068397	0.033772	0.079073	0.074411	0.71309	0.047827	0.058793	0.091215	0.095721	0.051153	0.084875	0.85861	0.080851	0.027169	0.038757	0.060456	0.036303	0.031627	0.49321	0.55594	0.019188	0.039944	0.05551
Meth__cg03684977__GRB7	0.025921	0.019566	0.2033	0.042199	0.045407	0.9494	0.031885	0.091285	0.15966	0.053698	0.022015	0.31861	0.18094	0.036198	0.16822	0.1049	0.9466	0.045443	0.91461	0.031285	0.067035	0.95438	0.8784	0.034811	0.072712	0.038093	0.038829	0.95271	0.032736	0.92172	0.29678	0.089341	0.025857	0.037357	0.25562	0.028932	0.0395
Meth__cg06963844__FBXO6	0.067333	0.042227	0.47657	0.068838	0.07431	0.048201	0.072539	0.074847	0.059912	0.062398	0.07062	0.09691	0.12893	0.037416	0.060855	0.89835	0.054893	0.09266	0.056227	0.04095	0.063031	0.39976	0.098601	0.053905	0.12773	0.15816	0.10747	0.052048	0.038571	0.10309	0.057713	0.0518	0.053958	0.079375	0.07352	0.056705	0.049377
Meth__cg11521325__FLJ32926	0.28701	0.051987	0.70159	0.5736	0.37893	0.16098	0.18985	0.79586	0.15842	0.24987	0.31047	0.60519	0.20071	0.02444	0.12292	0.18714	0.57895	0.10666	0.082371	0.40238	0.40775	0.49883	0.11307	0.145	0.079541	0.14745	0.12227	0.062955	0.1	0.072416	0.17326	0.044765	0.080756	0.44286	0.75243	0.18562	0.11095
Meth__cg18630040__PLA2G7	0.56273	0.027183	0.97856	0.20499	0.027268	0.98021	0.97766	0.049739	0.033759	0.034051	0.054795	0.034076	0.90862	0.97066	0.029081	0.52333	0.035396	0.074531	0.41194	0.98758	0.98085	0.033186	0.93275	0.97933	0.25756	0.91843	0.080811	0.025052	0.027284	0.51217	0.033396	0.023318	0.96158	0.84633	0.69738	0.044194	0.04144
SNP__MGAM	0.006	-2.204	0.186	0.355	0.322	-0.135	0.422	0.042	0.426	0.305	0.402	-0.251	-0.206	0.557	0.267	0.465	0.018	0.485	0.239	0.196	0.089	0.122	-0.145	-0.041	0.191	-0.409	-1.689	0.526	-3.317	-0.006	-0.234	-0.327	-0.287	-0.321	-0.317	-0.042	0.028
Meth__cg07197823__INHBB	0.13452	0.068439	0.12235	0.082458	0.064269	0.58665	0.088478	0.16059	0.058342	0.076738	0.097246	0.063272	0.12561	0.044574	0.085938	0.066138	0.11303	0.15052	0.040615	0.053875	0.11445	0.082487	0.15312	0.089501	0.072831	0.12459	0.15698	0.082952	0.084149	0.067637	0.045766	0.06855	0.051862	0.14906	0.056018	0.062407	0.13163
Meth__cg24790296__GTF3A	0.050931	0.49646	0.057267	0.080623	0.03241	0.41979	0.074185	0.052752	0.052436	0.075858	0.052408	0.06188	0.087785	0.026689	0.044467	0.048794	0.047854	0.053754	0.033025	0.038611	0.047024	0.29743	0.084086	0.052538	0.13377	0.088294	0.17472	0.036091	0.048243	0.064722	0.03102	0.033919	0.040801	0.11768	0.038918	0.034611	0.039607
Meth__cg14408969__C8orf40	0.045906	0.061001	0.052766	0.055189	0.04875	0.071836	0.057005	0.056563	0.044903	0.11923	0.051708	0.042316	0.098664	0.060502	0.051974	0.040801	0.046817	0.10674	0.042523	0.044825	0.065772	0.068246	0.16176	0.060452	0.085167	0.14644	0.070635	0.14293	0.048608	0.061547	0.055171	0.052072	0.054297	0.07018	0.058617	0.05974	0.059899
Meth__cg17793621__ATP10A	0.084717	0.097461	0.93887	0.94765	0.059434	0.80384	0.93564	0.34835	0.22148	0.092305	0.095668	0.028191	0.26242	0.35796	0.1963	0.10122	0.078653	0.15849	0.045524	0.92545	0.91576	0.10956	0.25316	0.6293	0.084108	0.83827	0.10726	0.066525	0.36951	0.37068	0.050716	0.047073	0.040707	0.11748	0.06002	0.04993	0.13219
Meth__cg23067535__FAM83A	0.048124	0.041366	0.06135	0.23531	0.72136	0.9363	0.12719	0.94995	0.028146	0.083708	0.39822	0.61336	0.21697	0.040391	0.20228	0.73704	0.95298	0.18288	0.89482	0.74221	0.59368	0.9298	0.88741	0.49916	0.29484	0.094499	0.29655	0.94186	0.035759	0.89209	0.9524	0.060873	0.66055	0.12819	0.88739	0.20083	0.26025
Meth__cg04988978__MPO	0.22319	0.15279	0.89324	0.94875	0.88641	0.045052	0.49393	0.9499	0.58423	0.58808	0.28235	0.29921	0.4644	0.030602	0.42909	0.3385	0.30499	0.050767	0.021859	0.88315	0.86643	0.048729	0.03138	0.69626	0.057034	0.13084	0.10184	0.07716	0.04234	0.033101	0.55932	0.11651	0.2642	0.16176	0.93591	0.60265	0.57142
Meth__cg17810944__GDAP1L1	0.10796	0.06367	0.43739	0.41314	0.68567	0.13108	0.24583	0.25189	0.37983	0.076903	0.56053	0.48191	0.4434	0.039897	0.35691	0.16275	0.23208	0.056075	0.053352	0.77191	0.77211	0.33543	0.23197	0.14306	0.049433	0.33554	0.053729	0.12154	0.054475	0.051502	0.76697	0.033517	0.278	0.060679	0.087869	0.16069	0.1689
Meth__cg05316065__MLZE	0.059014	0.03928	0.054755	0.34097	0.348	0.87752	0.16273	0.048959	0.09708	0.21504	0.042594	0.016913	0.06867	0.19512	0.10639	0.031956	0.90005	0.12953	0.32574	0.61014	0.59327	0.88427	0.73654	0.32956	0.068568	0.79044	0.10849	0.1218	0.051078	0.079384	0.055807	0.027037	0.03868	0.22572	0.06117	0.081116	0.11294
Meth__cg01267315__C1orf164	0.73466	0.055646	0.073535	0.062663	0.041145	0.030982	0.11117	0.025874	0.045145	0.050421	0.38188	0.037029	0.31258	0.62609	0.029318	0.05118	0.058342	0.07312	0.028301	0.068382	0.55781	0.044846	0.081692	0.047693	0.067568	0.41443	0.036085	0.033887	0.048965	0.038511	0.052348	0.040541	0.067761	0.85683	0.04431	0.57175	0.46245
Meth__cg27015931__MGC50721	0.066943	0.050145	0.093938	0.63601	0.058292	0.081019	0.07834	0.12373	0.065582	0.062254	0.072976	0.074566	0.15783	0.056707	0.071292	0.06653	0.08621	0.13793	0.057399	0.061132	0.068112	0.078902	0.1292	0.062049	0.088727	0.058621	0.067851	0.073974	0.075974	0.067585	0.057457	0.057573	0.057743	0.034854	0.26761	0.069002	0.062096
Meth__cg02787991__SECTM1	0.039954	0.18488	0.081188	0.026153	0.15645	0.96814	0.042584	0.044024	0.074472	0.031037	0.049332	0.92143	0.47398	0.059169	0.15186	0.97851	0.039412	0.088431	0.75888	0.98264	0.97566	0.65454	0.10961	0.045131	0.050306	0.044211	0.34759	0.93727	0.14753	0.032048	0.4267	0.028649	0.032564	0.08004	0.048461	0.20476	0.36561
Meth__cg16551326__ERF	0.069927	0.074043	0.085558	0.06976	0.047699	0.070194	0.079486	0.74801	0.071475	0.07655	0.064995	0.029957	0.077651	0.098462	0.065641	0.065796	0.059959	0.10694	0.075253	0.061304	0.069724	0.056107	0.11871	0.069635	0.10728	0.077079	0.10058	0.067541	0.07852	0.069666	0.051806	0.065875	0.048818	0.12959	0.070986	0.069484	0.072862
Meth__cg15923513__CD302	0.22329	0.060746	0.90273	0.48516	0.13804	0.28877	0.86644	0.89208	0.87112	0.054443	0.045304	0.62552	0.79998	0.063766	0.848	0.5893	0.041487	0.19128	0.036858	0.35244	0.34318	0.50305	0.082665	0.044788	0.087904	0.75173	0.17781	0.87397	0.066986	0.13666	0.86267	0.038169	0.83743	0.066216	0.46117	0.33853	0.11807
Meth__cg07426960__CCND1	0.038915	0.034313	0.4412	0.061148	0.05649	0.802	0.03269	0.51761	0.51835	0.057784	0.7324	0.78985	0.32441	0.025804	0.40221	0.65707	0.79145	0.25366	0.26056	0.050159	0.076663	0.78367	0.06195	0.055254	0.093726	0.077376	0.071411	0.58481	0.77327	0.19309	0.060129	0.03368	0.034752	0.037746	0.045133	0.050558	0.033028
Meth__cg20347268__TP53I3	0.078893	0.052034	0.079067	0.050564	0.030204	0.039742	0.054432	0.038004	0.044759	0.035307	0.051415	0.039973	0.076608	0.028371	0.056513	0.033994	0.045328	0.14266	0.034781	0.031025	0.055474	0.045093	0.087349	0.046467	0.12681	0.07566	0.086159	0.034232	0.038979	0.041762	0.035267	0.036797	0.80407	0.083391	0.044136	0.037331	0.047246
Meth__cg26680127__MLCK	0.07862	0.03161	0.037413	0.11884	0.096956	0.092675	0.045671	0.3473	0.044856	0.058072	0.07127	0.18304	0.13722	0.0733	0.055831	0.059378	0.15606	0.10477	0.047948	0.083949	0.13431	0.12393	0.083847	0.056208	0.085907	0.0599	0.042087	0.031631	0.033278	0.026906	0.14425	0.020877	0.055097	0.046686	0.090101	0.052188	0.05754
Meth__cg26791905__PHGDH	0.042046	0.042928	0.11385	0.049856	0.046446	0.043146	0.065604	0.047124	0.031877	0.041954	0.076067	0.057467	0.1302	0.03131	0.054646	0.043863	0.042978	0.093178	0.039788	0.038405	0.047592	0.057091	0.67556	0.041364	0.074838	0.08963	0.054405	0.04652	0.036841	0.042663	0.053494	0.038602	0.037657	0.055817	0.046756	0.043637	0.055209
