Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB157	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg16433922__SFRP4	0.14059	0.11143	0.60759	0.48438	0.14882	0.57858	0.17097	0.3662	0.073688	0.099634	0.083557	0.18161	0.36366	0.077186	0.19303	0.11077	0.082154	0.13399	0.071605	0.080064	0.091594	0.11158	0.21556	0.093421	0.14741	0.56478	0.13031	0.085826	0.073581	0.073301	0.19156	0.11144	0.44366	0.11975	0.088089	0.091472	0.092781
Meth__cg19995014__APLP1	0.042635	0.087802	0.057334	0.050189	0.02768	0.027737	0.042422	0.030521	0.060848	0.10089	0.04622	0.11462	0.29074	0.033591	0.050293	0.071085	0.12957	0.078249	0.025875	0.041306	0.36788	0.085687	0.053326	0.053178	0.11721	0.23646	0.056289	0.033006	0.038844	0.036986	0.056276	0.038607	0.039472	0.095998	0.051557	0.038147	0.035064
Meth__cg14886269__TNFRSF18	0.042351	0.025473	0.96238	0.03258	0.10259	0.96802	0.042171	0.12157	0.0574	0.03677	0.15326	0.80301	0.95068	0.033289	0.039393	0.66825	0.21731	0.13363	0.099593	0.092529	0.49496	0.96751	0.88311	0.081009	0.074214	0.15228	0.066534	0.46372	0.037254	0.96402	0.15348	0.09741	0.96421	0.073925	0.035211	0.036588	0.031228
Meth__cg24765005__BEX2	0.50161	0.051146	0.086566	0.074021	0.30083	0.45707	0.10585	0.26828	0.1281	0.23052	0.24209	0.09167	0.1297	0.029891	0.13192	0.46812	0.54917	0.22752	0.04602	0.35608	0.070721	0.081637	0.73441	0.082763	0.40471	0.83707	0.093519	0.047828	0.048561	0.50954	0.10563	0.037893	0.30885	0.24483	0.6247	0.062721	0.075172
Meth__cg01572266__PTPRG	0.068535	0.055654	0.078757	0.10294	0.086734	0.073594	0.094551	0.2873	0.099546	0.41056	0.090331	0.12036	0.40668	0.10191	0.13087	0.15075	0.073835	0.10759	0.046617	0.06843	0.10118	0.091284	0.19535	0.077221	0.16964	0.17057	0.087658	0.059479	0.054031	0.52452	0.063232	0.43946	0.16825	0.11689	0.065382	0.069079	0.10043
Meth__cg24107665__ZNF696	0.04739	0.77263	0.56866	0.13183	0.41724	0.69155	0.89164	0.16336	0.070785	0.83393	0.052957	0.85509	0.5019	0.86975	0.08574	0.38359	0.056656	0.29793	0.90195	0.34316	0.090178	0.89683	0.29212	0.58787	0.33412	0.25069	0.23249	0.048439	0.03174	0.87177	0.7051	0.078496	0.041301	0.27356	0.75063	0.37421	0.52743
Meth__cg25179291__FNBP1	0.057741	0.068589	0.12154	0.097771	0.062735	0.06691	0.078195	0.094696	0.048893	0.067392	0.11142	0.11207	0.11943	0.035925	0.059752	0.044269	0.0527	0.092188	0.032123	0.045896	0.083175	0.06051	0.53044	0.067327	0.064738	0.094954	0.065875	0.044664	0.10502	0.21492	0.062709	0.036622	0.04985	0.056988	0.052123	0.047212	0.067529
Meth__cg14386691__C14orf93	0.064684	0.042553	0.052657	0.82024	0.10319	0.11553	0.076731	0.074436	0.036293	0.055184	0.040595	0.22453	0.18444	0.83448	0.046861	0.26096	0.057361	0.17772	0.19234	0.055814	0.054882	0.055456	0.087509	0.4454	0.068606	0.099964	0.12535	0.051136	0.62992	0.071291	0.596	0.12845	0.070903	0.092355	0.046638	0.62167	0.55745
Meth__cg27324619__PIB5PA	0.047257	0.043591	0.094461	0.047492	0.041244	0.12244	0.047148	0.16717	0.047999	0.0649	0.11139	0.07087	0.074558	0.046285	0.046968	0.060777	0.060336	0.060397	0.054293	0.053668	0.085555	0.78296	0.075022	0.04459	0.11672	0.081483	0.070625	0.076199	0.054197	0.07682	0.02863	0.05745	0.041031	0.10701	0.057936	0.044118	0.04228
Meth__cg03717979__MSX1	0.041866	0.040405	0.95938	0.44024	0.63399	0.07746	0.94918	0.94094	0.050841	0.51928	0.035478	0.56395	0.89579	0.81763	0.49207	0.92889	0.36494	0.1307	0.57364	0.63684	0.84598	0.13781	0.89682	0.6054	0.074684	0.91319	0.14792	0.037803	0.028587	0.035677	0.032434	0.029888	0.21323	0.089823	0.04838	0.50705	0.62672
Meth__cg03684977__GRB7	0.025921	0.019566	0.2033	0.042199	0.045407	0.9494	0.031885	0.091285	0.15966	0.053698	0.022015	0.31861	0.18094	0.036198	0.16822	0.1049	0.9466	0.045443	0.91461	0.031285	0.067035	0.95438	0.8784	0.034811	0.072712	0.038093	0.038829	0.95271	0.032736	0.92172	0.29678	0.089341	0.025857	0.037357	0.25562	0.028932	0.0395
Meth__cg04677163__CAV1	0.08146	0.05434	0.26278	0.20638	0.052826	0.057461	0.11501	0.067439	0.043524	0.076324	0.081544	0.071485	0.17945	0.045248	0.066407	0.6023	0.073153	0.10889	0.043734	0.052387	0.11281	0.067019	0.14632	0.059996	0.12894	0.40778	0.057057	0.055968	0.061691	0.069954	0.082497	0.057175	0.87468	0.74395	0.085169	0.091225	0.055285
Meth__cg12379775__LOC284739	0.038318	0.17606	0.69252	0.030781	0.026256	0.91262	0.029098	0.025901	0.016339	0.034562	0.76141	0.16723	0.37711	0.023934	0.016394	0.82612	0.12017	0.040558	0.040036	0.11433	0.13197	0.96605	0.89495	0.019316	0.04239	0.089805	0.0345	0.02222	0.099072	0.52765	0.1637	0.021481	0.037212	0.065443	0.026538	0.022424	0.029065
Meth__cg04005701__SMYD4	0.030466	0.021386	0.032282	0.03297	0.042415	0.12369	0.038009	0.070978	0.038681	0.084099	0.029931	0.031469	0.04841	0.030107	0.032482	0.028898	0.16046	0.04212	0.029744	0.02549	0.026882	0.033054	0.10911	0.030506	0.037006	0.075799	0.03622	0.093496	0.080916	0.54391	0.029025	0.246	0.073655	0.070365	0.041353	0.043721	0.034428
Meth__cg04488521__ZNF354C	0.93673	0.018679	0.1991	0.61411	0.027935	0.025427	0.98133	0.36332	0.74908	0.040777	0.021638	0.02473	0.83197	0.12615	0.5575	0.026559	0.020877	0.057463	0.031532	0.94419	0.89313	0.022107	0.80257	0.64731	0.042921	0.17423	0.21913	0.017761	0.11875	0.090608	0.018441	0.017726	0.51646	0.080145	0.028283	0.38381	0.66692
Meth__cg15700197__OR10J1	0.14578	0.095172	0.14539	0.27892	0.097314	0.72649	0.11439	0.078697	0.21073	0.22803	0.16109	0.090962	0.42936	0.058824	0.16884	0.12955	0.18571	0.19674	0.1519	0.09803	0.13285	0.16842	0.5508	0.19874	0.22756	0.28187	0.11899	0.117	0.69843	0.68293	0.12701	0.11609	0.13352	0.14811	0.1402	0.1197	0.13617
Meth__cg02528468__ATP11B	0.047581	0.081499	0.046152	0.21768	0.61569	0.042253	0.31367	0.047508	0.045569	0.07591	0.047215	0.021558	0.066048	0.49743	0.053686	0.040172	0.035449	0.092487	0.046483	0.050454	0.042733	0.049894	0.094901	0.052083	0.074088	0.17117	0.2377	0.046464	0.035576	0.034732	0.26334	0.043795	0.038881	0.6315	0.044358	0.080511	0.15879
Meth__cg21092687__RECQL4	0.055434	0.056146	0.05873	0.056877	0.036427	0.042924	0.037825	0.062907	0.068255	0.095616	0.054261	0.059589	0.2728	0.044502	0.055408	0.051183	0.047922	0.040861	0.023326	0.054507	0.071473	0.075598	0.41991	0.047837	0.06583	0.085448	0.065515	0.041561	0.047328	0.056088	0.03151	0.030417	0.061049	0.089802	0.04948	0.03918	0.033598
Meth__cg19486673__LILRA2	0.46117	0.036662	0.63984	0.069838	0.060009	0.14719	0.052123	0.076796	0.040063	0.048257	0.38913	0.53292	0.0774	0.037098	0.049457	0.22779	0.05116	0.059106	0.032945	0.26222	0.46773	0.077624	0.11304	0.048049	0.060257	0.08782	0.057548	0.065144	0.05869	0.071165	0.057031	0.035	0.28728	0.097609	0.90255	0.070744	0.13405
Meth__cg12717594__RECK	0.78094	0.021486	0.96772	0.96573	0.87044	0.02557	0.97028	0.025007	0.017306	0.40315	0.022386	0.020081	0.62513	0.77331	0.41553	0.021548	0.030148	0.20877	0.022356	0.96255	0.96537	0.030812	0.051069	0.96918	0.036018	0.94615	0.15682	0.019055	0.032157	0.15525	0.58187	0.96725	0.021989	0.78209	0.45582	0.96812	0.96772
Meth__cg09930410__GALE	0.030095	0.0142	0.028302	0.029685	0.028641	0.029136	0.026769	0.038496	0.025788	0.024216	0.031095	0.067245	0.0503	0.012207	0.023601	0.035032	0.026294	0.093675	0.019178	0.019901	0.035901	0.0701	0.071145	0.023379	0.04498	0.059543	0.053635	0.016872	0.013096	0.12856	0.028966	0.022612	0.015477	0.046756	0.033896	0.027417	0.027727
Meth__cg07980518__RNF152	0.049748	0.20888	0.92448	0.054429	0.19316	0.79212	0.065632	0.12958	0.51339	0.099404	0.78851	0.73207	0.53314	0.052905	0.58202	0.69517	0.30063	0.57851	0.48622	0.063486	0.062046	0.88877	0.8304	0.081434	0.1214	0.084598	0.12022	0.062988	0.13178	0.65036	0.058145	0.038786	0.052393	0.081633	0.070951	0.049016	0.074221
Meth__cg19389852__TXNIP	0.13231	0.10742	0.13644	0.16075	0.090387	0.24217	0.12279	0.094132	0.8084	0.12219	0.17072	0.31131	0.21815	0.088692	0.68849	0.18534	0.2861	0.20385	0.14739	0.090392	0.08394	0.21517	0.18007	0.18245	0.16292	0.28249	0.14786	0.2072	0.21648	0.16245	0.13477	0.094552	0.13918	0.3132	0.092723	0.096135	0.099944
Meth__cg12066181__DNMT3A	0.053703	0.068368	0.60635	0.060202	0.047434	0.046061	0.054121	0.26706	0.068458	0.14965	0.042274	0.064801	0.20767	0.032875	0.30138	0.0608	0.045954	0.1001	0.051273	0.041868	0.058279	0.049785	0.070793	0.054565	0.12587	0.13523	0.062655	0.044209	0.054447	0.060385	0.051546	0.046968	0.042388	0.09158	0.056597	0.055158	0.05486
Meth__cg27650434__MYCL1	0.052684	0.093831	0.10222	0.076676	0.13772	0.76885	0.055397	0.066424	0.056666	0.049452	0.21114	0.031609	0.22678	0.027218	0.055824	0.04359	0.12496	0.088428	0.17654	0.03897	0.095279	0.13566	0.36209	0.041912	0.05087	0.11246	0.079981	0.081907	0.034023	0.43382	0.27734	0.027185	0.28439	0.060747	0.43772	0.037503	0.045684
Meth__cg04893119__PI15	0.77355	0.075998	0.14405	0.56548	0.096756	0.49656	0.14649	0.63203	0.33988	0.40414	0.093759	0.26595	0.216	0.13487	0.2891	0.44961	0.72807	0.20727	0.25308	0.088683	0.2787	0.45765	0.58963	0.12713	0.24729	0.10439	0.078378	0.50927	0.64908	0.14451	0.73663	0.091483	0.058219	0.10187	0.087666	0.18581	0.10349
Meth__cg25104030__RASGEF1A	0.057249	0.04033	0.31348	0.060835	0.051146	0.4472	0.081241	0.45393	0.041467	0.044912	0.49508	0.08152	0.36717	0.044909	0.059034	0.45259	0.053621	0.081723	0.039421	0.035256	0.04827	0.46131	0.3243	0.04657	0.075085	0.13272	0.053804	0.039706	0.049151	0.069546	0.22339	0.04145	0.031162	0.08744	0.082668	0.07011	0.046049
Meth__cg23776892__MAGEA1	0.60234	0.084029	0.19278	0.91118	0.07729	0.21455	0.13142	0.67521	0.061766	0.063945	0.86001	0.87725	0.35812	0.048632	0.27319	0.79686	0.90983	0.26945	0.063577	0.13132	0.086168	0.30824	0.16472	0.2592	0.21079	0.61071	0.11418	0.062035	0.69431	0.06182	0.78374	0.064817	0.15581	0.096396	0.093765	0.10706	0.26647
Meth__cg03041841__C9orf75	0.05594	0.037067	0.23431	0.065725	0.038103	0.046875	0.048605	0.27418	0.88041	0.053036	0.093883	0.90102	0.25892	0.020311	0.69063	0.061843	0.33306	0.082342	0.075598	0.048277	0.057387	0.6384	0.84772	0.058498	0.13437	0.085775	0.17515	0.10646	0.11231	0.57023	0.044143	0.041494	0.04592	0.051126	0.11655	0.043315	0.058742
Meth__cg15543551__FGF12	0.042556	0.032827	0.93846	0.03568	0.024211	0.80817	0.047353	0.59041	0.84859	0.039156	0.23597	0.12136	0.47012	0.44134	0.65286	0.056471	0.84445	0.14796	0.10961	0.023939	0.037556	0.53503	0.88503	0.042761	0.09441	0.73666	0.044367	0.053389	0.051071	0.309	0.048827	0.77399	0.20572	0.038284	0.75434	0.036846	0.047725
Meth__cg25421647__UBE2L3	0.95923	0.75787	0.8254	0.81081	0.85038	0.35562	0.94125	0.52885	0.044004	0.94167	0.77196	0.37077	0.46985	0.74088	0.052819	0.087789	0.054707	0.092235	0.49996	0.9557	0.9061	0.038977	0.56619	0.12315	0.22728	0.1843	0.53989	0.031005	0.027114	0.058922	0.14737	0.070205	0.04905	0.078067	0.11481	0.54005	0.46352
Meth__cg21974766__NBLA04196	0.017838	0.016033	0.034708	0.012181	0.017434	0.42253	0.013997	0.45506	0.02135	0.019188	0.017168	0.04442	0.054119	0.011315	0.019413	0.029045	0.028446	0.048346	0.026239	0.010582	0.01427	0.035293	0.51548	0.027604	0.019706	0.052013	0.038869	0.019493	0.084212	0.10607	0.039031	0.016776	0.018064	0.054153	0.022551	0.016971	0.020322
Meth__cg00119079__LAMP3	0.28744	0.5045	0.11136	0.13135	0.56389	0.90101	0.88932	0.10649	0.067755	0.15789	0.4055	0.089097	0.19984	0.57947	0.074733	0.073881	0.20483	0.12892	0.31969	0.89854	0.55412	0.42137	0.58431	0.099018	0.079248	0.73079	0.30559	0.085762	0.32391	0.061996	0.29997	0.050751	0.79494	0.060795	0.10261	0.43625	0.6593
Meth__cg07947016__KLK2	0.07508	0.030966	0.53067	0.83688	0.060993	0.06336	0.05659	0.85223	0.054439	0.043308	0.094032	0.61186	0.36447	0.020204	0.077556	0.077409	0.31889	0.06187	0.037062	0.20093	0.11492	0.067283	0.10341	0.13156	0.051111	0.16134	0.052602	0.23495	0.045943	0.031652	0.70969	0.050198	0.66501	0.13055	0.31797	0.049485	0.062241
Meth__cg27446185__VTCN1	0.064035	0.07575	0.66634	0.13691	0.36496	0.066585	0.063648	0.46929	0.61385	0.083383	0.37938	0.71116	0.29433	0.042147	0.51467	0.18607	0.90075	0.40015	0.19673	0.4618	0.57115	0.22643	0.4642	0.16364	0.19023	0.18521	0.076313	0.048234	0.15368	0.34144	0.08575	0.15229	0.34561	0.080628	0.53039	0.050603	0.06785
Meth__cg11237883__MDH2	0.023221	0.01617	0.032794	0.020159	0.023274	0.024347	0.027132	0.030184	0.024326	0.017142	0.017443	0.069334	0.044871	0.017542	0.024891	0.032659	0.028179	0.07561	0.020405	0.016488	0.024567	0.016422	0.030663	0.02031	0.029877	0.042003	0.021458	0.032166	0.020619	0.019989	0.020864	0.02068	0.030243	0.076019	0.030426	0.025165	0.023023
Meth__cg04995095__CD300E	0.4732	0.039026	0.459	0.30717	0.17958	0.05495	0.058415	0.038097	0.054269	0.032194	0.065748	0.43905	0.11091	0.047783	0.0656	0.24289	0.039671	0.073872	0.024166	0.056441	0.14597	0.14221	0.064928	0.048732	0.080557	0.056584	0.053635	0.026602	0.074297	0.046007	0.41388	0.039874	0.37463	0.088768	0.35877	0.13814	0.17883
Meth__cg17165266__KRT18	0.025261	0.016307	0.028438	0.021217	0.019138	0.32548	0.019232	0.02488	0.024161	0.030562	0.035602	0.025054	0.04313	0.018658	0.022636	0.019249	0.021236	0.042615	0.02134	0.015143	0.018942	0.04103	0.067432	0.022447	0.033682	0.057535	0.028486	0.026628	0.02136	0.016158	0.016085	0.021662	0.020548	0.039851	0.025883	0.022491	0.029523
Meth__cg02686769__TCP11L2	0.033008	0.023924	0.034869	0.040379	0.016839	0.052533	0.032726	0.029731	0.043576	0.041282	0.032566	0.052987	0.054272	0.029323	0.039931	0.033782	0.029991	0.079443	0.021213	0.020985	0.029697	0.031724	0.058995	0.033009	0.057711	0.050386	0.028074	0.022572	0.024691	0.027086	0.022714	0.031531	0.012924	0.0529	0.026524	0.031156	0.033336
Meth__cg19033555__DEFB1	0.1961	0.11038	0.83573	0.89048	0.074641	0.047971	0.37876	0.91306	0.93933	0.37518	0.79391	0.85897	0.84113	0.11622	0.93148	0.74385	0.90991	0.69503	0.052569	0.54734	0.21381	0.12429	0.2122	0.20399	0.17799	0.76548	0.10563	0.077799	0.45484	0.076047	0.90406	0.82128	0.71953	0.15132	0.47687	0.15614	0.069029
Meth__cg09906309__C11orf46	0.05351	0.049317	0.53943	0.71353	0.073916	0.1626	0.80316	0.23649	0.070702	0.061008	0.049383	0.27003	0.20502	0.29889	0.068147	0.059033	0.049962	0.12073	0.050507	0.1697	0.137	0.1211	0.13707	0.71069	0.11246	0.073663	0.11423	0.028727	0.030746	0.054515	0.068244	0.033905	0.070402	0.21438	0.054782	0.13337	0.055203
Meth__cg06119575__TAL2	0.10012	0.072806	0.39277	0.062783	0.063225	0.89841	0.10781	0.92706	0.25943	0.078993	0.83141	0.69468	0.63483	0.064909	0.23555	0.72825	0.91111	0.27867	0.52593	0.096774	0.13725	0.87936	0.79581	0.070991	0.17377	0.35539	0.14488	0.87783	0.85709	0.84144	0.072355	0.075314	0.12467	0.31347	0.13239	0.14608	0.096358
Meth__cg02238826__B3GNT5	0.88831	0.47428	0.047296	0.49382	0.95198	0.040686	0.95168	0.02755	0.046354	0.23538	0.041575	0.034122	0.058033	0.88269	0.085025	0.034119	0.034444	0.075778	0.056468	0.41055	0.34655	0.043472	0.064395	0.048823	0.092238	0.36184	0.52098	0.045399	0.033797	0.051216	0.049473	0.033948	0.96361	0.83149	0.59868	0.68549	0.69432
Meth__cg00718440__CDKN2A	0.082699	0.06867	0.51711	0.082562	0.032447	0.041457	0.078407	0.1032	0.052125	0.038478	0.17803	0.065664	0.069042	0.033795	0.073457	0.039581	0.56842	0.16204	0.027694	0.030568	0.059905	0.11585	0.61271	0.06185	0.065171	0.080973	0.071986	0.49263	0.038048	0.22234	0.031875	0.026703	0.026792	0.11738	0.036668	0.048871	0.072829
Meth__cg13968061__APCS	0.69767	0.07089	0.83099	0.3748	0.088005	0.8993	0.25308	0.54043	0.54907	0.11093	0.52141	0.10637	0.8145	0.065113	0.42995	0.61399	0.64494	0.32397	0.1454	0.072019	0.10541	0.13304	0.79296	0.26879	0.11099	0.16054	0.15882	0.097908	0.8811	0.8898	0.16021	0.31601	0.43118	0.22025	0.10791	0.33903	0.39273
Meth__cg26902873__PRKX	0.50354	0.044941	0.40155	0.035283	0.42708	0.043324	0.075714	0.038384	0.044082	0.079557	0.03679	0.1256	0.47358	0.035928	0.050363	0.11945	0.048787	0.046025	0.029197	0.039687	0.054163	0.14567	0.43651	0.054229	0.066833	0.11297	0.035043	0.035896	0.044023	0.037077	0.036448	0.033402	0.34551	0.23504	0.06772	0.047141	0.063
Meth__cg24838010__SLC26A11	0.045369	0.043678	0.38366	0.080653	0.027524	0.050659	0.061192	0.84472	0.036511	0.32794	0.049852	0.74233	0.31811	0.030673	0.043237	0.07811	0.097455	0.72459	0.17316	0.033988	0.05	0.14231	0.81635	0.041175	0.062295	0.070986	0.038888	0.036295	0.75871	0.83486	0.059154	0.032342	0.034056	0.079325	0.045784	0.033385	0.031746
Meth__cg10246296__CLCN4	0.41542	0.04722	0.087328	0.047859	0.052431	0.05477	0.090669	0.12378	0.14367	0.039259	0.084676	0.081319	0.041827	0.035888	0.089791	0.30072	0.057686	0.12014	0.044887	0.082966	0.094361	0.086084	0.12258	0.049291	0.12679	0.13514	0.11394	0.29495	0.1286	0.62788	0.054758	0.096353	0.70853	0.36286	0.052973	0.073449	0.087309
Meth__cg17009433__GLDC	0.87673	0.063463	0.59152	0.077768	0.052545	0.061966	0.54201	0.043595	0.042032	0.070801	0.88436	0.10373	0.25351	0.43384	0.048259	0.047316	0.20419	0.35574	0.35736	0.069499	0.082967	0.16269	0.80459	0.52493	0.089482	0.8327	0.12489	0.041281	0.072931	0.083584	0.059424	0.041724	0.042705	0.074407	0.061172	0.40316	0.57563
Meth__cg06220521__ITR	0.018186	0.016259	0.027694	0.26765	0.17521	0.015491	0.022043	0.031369	0.017344	0.02694	0.026865	0.019142	0.034862	0.0094324	0.017093	0.025158	0.012271	0.043389	0.01891	0.016733	0.026656	0.023411	0.048072	0.022597	0.032659	0.09039	0.022907	0.018606	0.014665	0.020768	0.013351	0.016951	0.021448	0.047392	0.0331	0.015741	0.082674
Meth__cg20588045__PCDH15	0.86773	0.073037	0.43566	0.48757	0.082664	0.57246	0.30279	0.74906	0.75768	0.098364	0.52268	0.14969	0.43539	0.077249	0.61718	0.23222	0.1647	0.23302	0.095438	0.10906	0.087918	0.10809	0.62588	0.16553	0.20062	0.25297	0.13664	0.10254	0.68032	0.12473	0.74693	0.081538	0.39018	0.38457	0.21544	0.21876	0.22444
Meth__cg02657360__H19	0.31964	0.041697	0.23596	0.081668	0.53404	0.69735	0.11566	0.28977	0.076597	0.84892	0.62975	0.87579	0.70408	0.038225	0.070743	0.12836	0.14376	0.12608	0.050652	0.28906	0.3508	0.21727	0.16596	0.096187	0.068258	0.11703	0.089755	0.0349	0.11232	0.045181	0.77887	0.044126	0.79718	0.12025	0.87963	0.09633	0.053448
Meth__cg10052840__SEMA6B	0.017892	0.020033	0.23987	0.027887	0.64146	0.22626	0.038318	0.27053	0.045339	0.021061	0.017134	0.082514	0.052089	0.019047	0.032141	0.019464	0.054314	0.049743	0.012337	0.024883	0.15123	0.24682	0.070899	0.018312	0.027271	0.18752	0.037185	0.014935	0.015347	0.21365	0.026366	0.024535	0.019647	0.038428	0.85316	0.029022	0.028253
Meth__cg07034561__TSGA2	0.056775	0.38666	0.065821	0.18486	0.060193	0.31463	0.12257	0.0553	0.058861	0.069462	0.2285	0.16652	0.47887	0.091668	0.077407	0.1039	0.052806	0.088841	0.12387	0.183	0.070143	0.10363	0.28575	0.12444	0.094074	0.10136	0.24463	0.061044	0.048923	0.046206	0.071468	0.067083	0.079915	0.10736	0.06207	0.10261	0.12586
Meth__cg03218909__HAPLN2	0.087496	0.090526	0.10262	0.34629	0.22203	0.133	0.10207	0.37109	0.094939	0.35276	0.22603	0.18935	0.51375	0.087093	0.1018	0.2648	0.14143	0.11197	0.11957	0.10389	0.12972	0.22241	0.22985	0.12823	0.25443	0.13156	0.20636	0.08948	0.099825	0.11803	0.53766	0.11347	0.25872	0.14782	0.13556	0.09164	0.099238
Meth__cg24532669__BRMS1	0.037093	0.034068	0.043648	0.038594	0.036758	0.049233	0.033179	0.032528	0.029198	0.034115	0.045995	0.083518	0.056577	0.032997	0.042396	0.062711	0.043856	0.058237	0.032479	0.026914	0.055957	0.03796	0.097496	0.074561	0.077753	0.093706	0.049645	0.041527	0.30549	0.038426	0.047301	0.040277	0.041418	0.092186	0.037093	0.036709	0.04727
Meth__cg03644378__CYB5D1	0.027991	0.13358	0.41734	0.030331	0.032629	0.020085	0.036969	0.035763	0.02734	0.04521	0.034322	0.053928	0.13827	0.022908	0.034489	0.032695	0.038321	0.051112	0.02651	0.021348	0.033917	0.032444	0.38931	0.031393	0.049283	0.094281	0.055101	0.029502	0.024537	0.037486	0.031814	0.034317	0.034945	0.075061	0.037044	0.030562	0.033944
Meth__cg12601987__RASD1	0.090149	0.6637	0.94614	0.13564	0.053625	0.56848	0.06049	0.23314	0.038976	0.06794	0.27401	0.45157	0.37782	0.079142	0.065904	0.77918	0.061018	0.138	0.067772	0.039895	0.10631	0.13197	0.056082	0.059216	0.084421	0.52062	0.15336	0.25929	0.047396	0.52086	0.089215	0.038646	0.041654	0.89569	0.04627	0.054658	0.36947
Meth__cg18383391__MON1B	0.055418	0.058363	0.57599	0.045294	0.037501	0.41326	0.031345	0.037653	0.059487	0.03202	0.097384	0.0385	0.10437	0.027113	0.038139	0.056621	0.042626	0.077165	0.027329	0.21974	0.099246	0.043785	0.26	0.026669	0.065832	0.1256	0.052705	0.025514	0.042845	0.034085	0.052553	0.025728	0.058428	0.1156	0.042272	0.031803	0.045104
Meth__cg01632825__CLTCL1	0.052195	0.034136	0.11934	0.059395	0.05443	0.11536	0.063969	0.27161	0.061623	0.058448	0.044103	0.18738	0.16808	0.035281	0.072569	0.15867	0.039357	0.11596	0.029883	0.080914	0.056042	0.22799	0.47931	0.05615	0.087987	0.39546	0.054338	0.038795	0.057096	0.053294	0.081685	0.034582	0.070344	0.082828	0.049573	0.055409	0.066195
Meth__cg02282237__PRKCH	0.037052	0.034112	0.042032	0.04672	0.045245	0.35064	0.033673	0.047537	0.037083	0.027137	0.52881	0.062951	0.083862	0.021405	0.035163	0.033821	0.082258	0.071117	0.23806	0.031315	0.036207	0.055514	0.83074	0.029517	0.056158	0.07084	0.049731	0.38074	0.033077	0.080095	0.031255	0.025497	0.032091	0.054556	0.034876	0.026521	0.037701
Meth__cg04244987__NCKIPSD	0.082972	0.086977	0.87412	0.083409	0.050168	0.3553	0.071116	0.14431	0.042849	0.080518	0.12609	0.68747	0.21628	0.06747	0.06446	0.11072	0.076025	0.48313	0.05758	0.076643	0.11057	0.075656	0.56297	0.06867	0.19636	0.085229	0.10688	0.13261	0.045982	0.090002	0.13318	0.18009	0.073784	0.12917	0.052503	0.13114	0.2076
Meth__cg14494812__TOB1	0.072696	0.13068	0.68686	0.048242	0.071856	0.93006	0.073532	0.96071	0.83109	0.076621	0.8906	0.8944	0.55904	0.060396	0.76846	0.9174	0.89707	0.84272	0.88012	0.21016	0.12577	0.93442	0.89721	0.03816	0.2345	0.11702	0.23783	0.94165	0.89261	0.9796	0.2002	0.25878	0.070151	0.047287	0.087179	0.050452	0.035481
Meth__cg04420907__WDRPUH	0.10478	0.02509	0.06131	0.94739	0.034619	0.019636	0.053183	0.48521	0.027889	0.034502	0.9448	0.051814	0.91523	0.013172	0.025507	0.34362	0.95502	0.050606	0.020934	0.038247	0.18971	0.96581	0.49683	0.028236	0.061544	0.03937	0.060276	0.60332	0.020734	0.038748	0.058936	0.79238	0.57365	0.055151	0.035528	0.31068	0.86443
Meth__cg08596000__PDGFD	0.88024	0.078177	0.5493	0.45038	0.39148	0.68036	0.87287	0.050407	0.096831	0.072031	0.51317	0.055153	0.67247	0.90549	0.19539	0.16497	0.10175	0.11863	0.43518	0.24747	0.4112	0.074982	0.13591	0.49611	0.12147	0.43845	0.15227	0.059871	0.10436	0.31051	0.52288	0.088416	0.47646	0.21067	0.095487	0.1811	0.1877
Meth__cg09424896__CIB3	0.065255	0.063733	0.65167	0.14757	0.060012	0.63935	0.077577	0.95004	0.1486	0.090296	0.73891	0.77515	0.26431	0.31089	0.13267	0.69546	0.7559	0.74622	0.051335	0.078989	0.066937	0.83725	0.48722	0.085883	0.16282	0.18148	0.17021	0.92619	0.33109	0.10613	0.099961	0.14254	0.26824	0.12593	0.071693	0.088942	0.063621
