Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	ZR751	ZR75B
Meth__cg11827595__C3orf10	0.076609	0.093968	0.10199	0.097395	0.058192	0.27334	0.082879	0.31714	0.054883	0.29852	0.088806	0.045192	0.19524	0.15472	0.090455	0.2754	0.18976	0.11974	0.15433	0.056714	0.063045	0.070944	0.075044	0.054365	0.12145	0.13624	0.078729	0.12729	0.12809	0.1667	0.050641	0.45256	0.084285	0.079752	0.072817	0.095602	0.17761	0.086377	0.064174
Meth__cg16213655__PPL	0.033254	0.087996	0.24405	0.062749	0.18575	0.95985	0.03659	0.91477	0.1373	0.033354	0.06143	0.59075	0.077557	0.064036	0.06331	0.034746	0.071759	0.033193	0.030056	0.39879	0.15449	0.28334	0.20739	0.95903	0.035291	0.87526	0.067848	0.047144	0.080569	0.13101	0.1433	0.033059	0.88401	0.26274	0.024802	0.027211	0.041948	0.2452	0.49936
Meth__cg05844583__SLC19A3	0.48805	0.037317	0.080431	0.8285	0.072839	0.065882	0.097584	0.21997	0.59008	0.056312	0.064377	0.057363	0.10235	0.81316	0.069921	0.051207	0.045005	0.03313	0.10238	0.057225	0.38822	0.33762	0.09509	0.06883	0.034551	0.15916	0.37027	0.079466	0.36753	0.061939	0.056358	0.036398	0.043487	0.2149	0.03552	0.075193	0.23904	0.60632	0.51382
Meth__cg08446111__ABCC11	0.17423	0.14122	0.48959	0.14019	0.82967	0.30121	0.088571	0.58669	0.14947	0.70917	0.62036	0.15445	0.72742	0.13815	0.22345	0.70668	0.20057	0.084633	0.24923	0.26256	0.43489	0.36215	0.32852	0.80811	0.2394	0.48439	0.42903	0.16557	0.104	0.1707	0.072613	0.28924	0.1001	0.055969	0.047033	0.077438	0.3552	0.12077	0.54028
Meth__cg21808053__DIRAS3	0.25428	0.028376	0.11692	0.66978	0.15733	0.47488	0.15558	0.12709	0.2733	0.38916	0.3293	0.52381	0.36224	0.10959	0.21326	0.36844	0.086288	0.68999	0.083697	0.042606	0.07919	0.16006	0.14208	0.44465	0.283	0.22977	0.10821	0.059759	0.16906	0.054756	0.2821	0.25525	0.19908	0.3321	0.15001	0.075532	0.10059	0.077445	0.061839
Meth__cg21602160__AOC3	0.11882	0.10507	0.35813	0.52162	0.085511	0.34316	0.16892	0.47448	0.82081	0.37593	0.18767	0.29037	0.78503	0.27364	0.12308	0.25571	0.20615	0.44181	0.16472	0.073569	0.12156	0.14726	0.69782	0.55568	0.21367	0.32335	0.31855	0.11785	0.24326	0.10149	0.12325	0.28906	0.13469	0.58488	0.10513	0.14666	0.056917	0.11211	0.092162
Meth__cg26524263__KLK13	0.60994	0.023823	0.27624	0.66982	0.041592	0.91851	0.6977	0.086641	0.98306	0.15382	0.048747	0.95948	0.055531	0.47873	0.083503	0.16693	0.50895	0.64084	0.14918	0.02655	0.04059	0.072943	0.28728	0.034579	0.042637	0.82722	0.71275	0.039297	0.92359	0.043248	0.032329	0.066301	0.022074	0.91483	0.048721	0.83352	0.042425	0.040653	0.033829
Meth__cg06900776__ARMCX3	0.088644	0.01719	0.016553	0.49363	0.019726	0.013005	0.039035	0.01477	0.1534	0.017069	0.016837	0.017795	0.0148	0.028677	0.019901	0.021401	0.031136	0.3033	0.022605	0.01201	0.012713	0.015146	0.021164	0.095322	0.42194	0.029351	0.019769	0.029588	0.35898	0.017202	0.01605	0.015725	0.01889	0.020475	0.015622	0.10023	0.054039	0.025919	0.023929
Meth__cg10011232__FKBP8	0.060302	0.062962	0.062751	0.2847	0.096478	0.10394	0.066089	0.71977	0.067281	0.092953	0.04891	0.18668	0.44289	0.14697	0.059522	0.090483	0.32332	0.46137	0.44873	0.06358	0.060771	0.055044	0.21091	0.24237	0.15536	0.12931	0.092035	0.094173	0.10577	0.23134	0.059636	0.048043	0.058673	0.051157	0.078518	0.064425	0.20007	0.084791	0.069137
Meth__cg13864937__FAM111B	0.022713	0.01778	0.030188	0.025661	0.024048	0.023379	0.022844	0.095155	0.016659	0.017852	0.026849	0.024413	0.019106	0.029474	0.018901	0.021423	0.019215	0.020881	0.037695	0.050682	0.022364	0.037119	0.022665	0.025871	0.019465	0.033803	0.021114	0.034906	0.025226	0.050146	0.020258	0.34954	0.023311	0.026333	0.026676	0.02252	0.095137	0.031398	0.030884
Meth__cg16063112__C10orf107	0.21821	0.57974	0.46984	0.93049	0.41467	0.046668	0.40617	0.72647	0.12209	0.13071	0.080068	0.097218	0.55063	0.86118	0.94932	0.41583	0.41237	0.058147	0.19567	0.056335	0.064438	0.13656	0.90201	0.071095	0.64747	0.28627	0.8838	0.092461	0.81944	0.28476	0.057718	0.45253	0.6676	0.84267	0.90696	0.94889	0.63759	0.092073	0.59426
Meth__cg14987922__STRN	0.045707	0.019698	0.031915	0.043017	0.076484	0.73832	0.029673	0.12334	0.03053	0.039134	0.039845	0.024029	0.017994	0.054764	0.013365	0.041589	0.017331	0.042347	0.06812	0.12038	0.029034	0.030081	0.048642	0.020503	0.028104	0.074145	0.043009	0.093309	0.042262	0.053735	0.019675	0.017627	0.041486	0.014066	0.026923	0.024185	0.11186	0.055545	0.03957
Meth__cg14377593__TFPI2	0.052222	0.18472	0.52509	0.059552	0.042433	0.035669	0.056639	0.030703	0.49504	0.033993	0.045105	0.65895	0.052514	0.4865	0.091437	0.038267	0.59648	0.04946	0.080742	0.34979	0.042525	0.045265	0.14259	0.058205	0.038084	0.065539	0.042852	0.087285	0.63887	0.061178	0.042012	0.039235	0.38343	0.18087	0.043335	0.8736	0.8872	0.034451	0.044756
Meth__cg06958537__ETS2	0.15724	0.45751	0.32134	0.78642	0.41643	0.72128	0.37502	0.51156	0.083297	0.081149	0.11899	0.054861	0.26983	0.80534	0.060579	0.077988	0.5395	0.35707	0.18942	0.51988	0.049889	0.047671	0.86285	0.92571	0.21174	0.11693	0.17052	0.33287	0.12642	0.58172	0.03086	0.060624	0.5559	0.69834	0.10415	0.72466	0.25704	0.089295	0.12066
Meth__cg15272690__HSPC065	0.056936	0.051312	0.069625	0.065065	0.042613	0.43704	0.064427	0.037602	0.10589	0.06162	0.0517	0.064937	0.044193	0.065223	0.038474	0.06119	0.056223	0.2597	0.14925	0.050375	0.05047	0.061447	0.063055	0.050345	0.05812	0.24119	0.048495	0.11723	0.12799	0.12834	0.047825	0.07368	0.065673	0.077598	0.048713	0.053762	0.14165	0.052405	0.06068
Meth__cg17498321__NOTCH3	0.040967	0.040973	0.053718	0.039875	0.059436	0.042916	0.04658	0.43342	0.027945	0.035503	0.053293	0.37271	0.037562	0.074061	0.024921	0.036812	0.041417	0.035774	0.053868	0.050036	0.039317	0.042258	0.03507	0.055668	0.032507	0.8358	0.046604	0.15783	0.08584	0.073506	0.046878	0.041938	0.041212	0.034589	0.040567	0.050379	0.082058	0.040462	0.046937
Meth__cg14254419__AMPD2	0.43774	0.17211	0.4767	0.96701	0.52026	0.074084	0.2628	0.055298	0.05511	0.063082	0.57005	0.02999	0.082871	0.12608	0.5676	0.11204	0.080195	0.032375	0.12427	0.028114	0.27378	0.45468	0.40117	0.24181	0.80343	0.11875	0.71904	0.25297	0.11465	0.1975	0.28294	0.028963	0.035991	0.45808	0.43358	0.041953	0.14974	0.30417	0.22509
Meth__cg23326785__TMEM25	0.17773	0.0648	0.084953	0.092991	0.050587	0.13852	0.15457	0.18609	0.072711	0.093389	0.086466	0.057096	0.041788	0.086482	0.075859	0.057606	0.087614	0.085332	0.082519	0.059589	0.35066	0.15211	0.13188	0.084906	0.15315	0.11883	0.10591	0.16643	0.11732	0.093534	0.20969	0.05035	0.14265	0.086813	0.04611	0.11009	0.043037	0.10414	0.079142
Meth__cg16474696__MGC3207	0.43554	0.058452	0.050088	0.049367	0.11175	0.044868	0.044151	0.10924	0.031971	0.045977	0.070651	0.03388	0.12665	0.087298	0.03367	0.03148	0.056742	0.037619	0.046766	0.048054	0.05464	0.046023	0.061549	0.03997	0.071871	0.071429	0.061843	0.073918	0.057622	0.12082	0.03082	0.027241	0.033762	0.046292	0.042381	0.056488	0.12926	0.058547	0.079142
Meth__cg05743054__MLF1	0.01802	0.016014	0.58659	0.018668	0.020608	0.016677	0.015987	0.020763	0.011521	0.016633	0.017396	0.01444	0.018971	0.032202	0.026438	0.01637	0.015162	0.017432	0.019099	0.012699	0.031076	0.013997	0.018154	0.022194	0.013665	0.02667	0.020527	0.028839	0.019654	0.022338	0.018008	0.015305	0.014378	0.011157	0.016847	0.015735	0.025526	0.01922	0.019645
Meth__cg03469082__GABRG1	0.19768	0.11362	0.24885	0.29931	0.058656	0.08205	0.16065	0.18382	0.75428	0.52636	0.10811	0.61805	0.47361	0.23683	0.17067	0.29827	0.22772	0.098792	0.18157	0.099445	0.045397	0.066898	0.082784	0.076362	0.046627	0.18605	0.065978	0.10788	0.1398	0.16248	0.077967	0.3631	0.089515	0.23815	0.043284	0.11651	0.23043	0.21924	0.12874
Meth__cg00185839__LRDD	0.04304	0.034862	0.049303	0.044892	0.035953	0.031196	0.039732	0.071942	0.025604	0.035933	0.041314	0.041105	0.038429	0.081677	0.029027	0.042743	0.0403	0.039472	0.04736	0.64267	0.048199	0.038024	0.031474	0.16448	0.02679	0.04806	0.075589	0.037526	0.0848	0.057071	0.037513	0.034316	0.031965	0.037254	0.040206	0.039053	0.092531	0.067701	0.068394
Meth__cg15613048__KIF17	0.031866	0.028906	0.98178	0.39098	0.58713	0.98059	0.97279	0.49326	0.98419	0.02713	0.038304	0.2018	0.59073	0.90799	0.018821	0.030936	0.92909	0.18233	0.054623	0.28737	0.94761	0.46755	0.042479	0.033173	0.099593	0.78508	0.97879	0.053415	0.92083	0.049364	0.12993	0.27937	0.34061	0.018573	0.016579	0.027642	0.104	0.9731	0.96635
Meth__cg23391006__OXTR	0.03997	0.039155	0.077148	0.049607	0.029827	0.27911	0.048794	0.036855	0.059237	0.033389	0.033125	0.1352	0.055775	0.10306	0.036955	0.053713	0.038042	0.043653	0.056875	0.024815	0.031887	0.053728	0.0941	0.04347	0.046244	0.070419	0.057366	0.077995	0.25223	0.090119	0.04052	0.03912	0.039893	0.097635	0.043316	0.15209	0.041032	0.041212	0.041769
Meth__cg17477756__HNRPM	0.065482	0.069109	0.068893	0.060962	0.11164	0.30307	0.053649	0.22939	0.09445	0.052329	0.088973	0.049769	0.050464	0.089642	0.050901	0.047873	0.052216	0.049351	0.114	0.070249	0.06431	0.078009	0.058708	0.04426	0.045672	0.3366	0.083528	0.11194	0.14249	0.11389	0.031271	0.037675	0.047479	0.080261	0.062939	0.054838	0.25955	0.081102	0.12351
Meth__cg07558455__ANKRD38	0.15664	0.055732	0.95922	0.18515	0.06569	0.91346	0.83406	0.65526	0.97891	0.047595	0.47034	0.045722	0.032759	0.29193	0.028676	0.042149	0.58766	0.061025	0.089104	0.25065	0.85432	0.85269	0.042228	0.54229	0.26311	0.85373	0.070127	0.11501	0.89199	0.069522	0.044892	0.025405	0.21701	0.039612	0.026117	0.48337	0.17379	0.36084	0.59838
Meth__cg26198807__C11orf49	0.3585	0.050406	0.43843	0.37388	0.18144	0.40242	0.31939	0.70428	0.58882	0.33184	0.093693	0.3008	0.48553	0.44789	0.10242	0.28446	0.19649	0.78751	0.24759	0.076038	0.087028	0.069327	0.57528	0.13779	0.18636	0.29339	0.1247	0.18048	0.30413	0.12077	0.062239	0.14204	0.080052	0.19013	0.092199	0.15319	0.21272	0.10379	0.069735
Meth__cg08056146__SOX7	0.89398	0.23643	0.95995	0.65105	0.17343	0.89943	0.97038	0.44568	0.083296	0.024424	0.14337	0.62864	0.045337	0.93106	0.51354	0.066663	0.56007	0.028877	0.092923	0.15546	0.97623	0.95465	0.067744	0.040623	0.96713	0.9327	0.91788	0.087733	0.91658	0.1332	0.040554	0.027685	0.031104	0.72079	0.038615	0.91664	0.86888	0.90127	0.95223
Meth__cg12585943__PPT2	0.30865	0.57812	0.043019	0.90982	0.12722	0.066536	0.87001	0.041875	0.56367	0.91716	0.6522	0.035566	0.37036	0.87311	0.92696	0.74492	0.42026	0.03986	0.69158	0.034016	0.064466	0.41277	0.058796	0.73601	0.04006	0.070792	0.060277	0.14437	0.068714	0.64266	0.064709	0.048806	0.064034	0.83822	0.6102	0.83666	0.11384	0.16401	0.71513
Meth__cg24104611__C22orf9	0.099064	0.13365	0.6368	0.73507	0.13345	0.20031	0.10674	0.11268	0.52815	0.4147	0.16455	0.1518	0.75348	0.41473	0.11301	0.2952	0.20492	0.6227	0.87279	0.20552	0.14047	0.14437	0.13169	0.10878	0.081586	0.13117	0.14772	0.11072	0.13564	0.14809	0.10036	0.89865	0.18248	0.72575	0.19288	0.3356	0.25905	0.29058	0.29249
Meth__cg03923934__OPCML	0.83652	0.04589	0.42227	0.25528	0.049093	0.62531	0.75732	0.15556	0.17633	0.046552	0.055686	0.73847	0.83734	0.66842	0.060896	0.36464	0.05422	0.87816	0.33791	0.044622	0.078769	0.094242	0.80297	0.43998	0.28825	0.54874	0.21459	0.12464	0.82973	0.08586	0.072206	0.43954	0.15584	0.051519	0.060654	0.75614	0.096478	0.057475	0.061296
Meth__cg19769182__PRRT2	0.037045	0.29785	0.96693	0.40754	0.032196	0.092293	0.24132	0.073019	0.1436	0.95666	0.0377	0.30117	0.95604	0.89284	0.024291	0.60145	0.45075	0.13072	0.48187	0.38093	0.052162	0.036646	0.035122	0.039123	0.038944	0.51508	0.091804	0.12661	0.18863	0.44018	0.029273	0.03873	0.83291	0.036698	0.30502	0.95193	0.074698	0.065829	0.053215
Meth__cg04274487__RAB31	0.053045	0.068776	0.053964	0.068481	0.02979	0.032838	0.096629	0.025283	0.076126	0.037944	0.040501	0.056504	0.03539	0.082058	0.11746	0.053454	0.039251	0.039268	0.096379	0.037772	0.030829	0.047157	0.032144	0.057052	0.36621	0.11276	0.049586	0.063318	0.35832	0.058567	0.035871	0.038606	0.039784	0.043173	0.03729	0.83887	0.050181	0.035385	0.049134
Meth__cg23389061__C14orf122	0.043619	0.041744	0.49445	0.039331	0.099599	0.61047	0.046559	0.051248	0.031076	0.04291	0.39753	0.30265	0.098227	0.14771	0.022178	0.042623	0.036986	0.044799	0.14437	0.48845	0.084782	0.051059	0.040273	0.051826	0.062902	0.10137	0.038564	0.073055	0.067787	0.1294	0.04478	0.060414	0.066658	0.035024	0.090963	0.038474	0.055454	0.32611	0.13342
Meth__cg14043602__OR1E1	0.57703	0.024617	0.25691	0.58446	0.044905	0.13277	0.16469	0.027641	0.29389	0.075915	0.051143	0.38708	0.40842	0.15936	0.078876	0.10905	0.18437	0.36175	0.11518	0.032638	0.11672	0.27922	0.83412	0.12739	0.3733	0.089942	0.034555	0.10179	0.18162	0.062667	0.031521	0.12864	0.048792	0.312	0.030186	0.4667	0.036741	0.21058	0.046003
Meth__cg19630689__SERPINA12	0.3261	0.044609	0.55411	0.87038	0.86734	0.05366	0.73796	0.47779	0.085198	0.18412	0.64472	0.093902	0.32075	0.72553	0.0351	0.15381	0.1011	0.18948	0.09096	0.10676	0.87734	0.90191	0.91838	0.068045	0.23594	0.15656	0.82592	0.072364	0.19893	0.070552	0.5026	0.8657	0.51746	0.89914	0.040066	0.73803	0.29577	0.57684	0.79907
Meth__cg09871043__PKHD1	0.18957	0.076952	0.089001	0.10332	0.073151	0.088207	0.10398	0.19052	0.25745	0.7	0.082903	0.3022	0.091554	0.125	0.056562	0.5613	0.22936	0.10187	0.2061	0.062946	0.064624	0.085386	0.46458	0.22628	0.077719	0.16239	0.075897	0.11888	0.15169	0.13624	0.084275	0.52404	0.072439	0.39321	0.056587	0.1801	0.097401	0.12076	0.18092
Meth__cg04972979__C20orf54	0.040733	0.02114	0.035598	0.029815	0.092436	0.8691	0.036616	0.66402	0.027553	0.020339	0.055678	0.58367	0.031271	0.053565	0.025835	0.028344	0.035829	0.73775	0.068248	0.15418	0.6191	0.52222	0.28448	0.48691	0.02758	0.70175	0.031899	0.04026	0.061221	0.032369	0.36709	0.069524	0.25004	0.025862	0.02299	0.029579	0.14144	0.052696	0.035238
Meth__cg03513163__PCDHB1	0.78168	0.10268	0.79143	0.62216	0.11254	0.66389	0.80449	0.63064	0.86479	0.13677	0.15187	0.73308	0.14055	0.5359	0.064984	0.16146	0.7606	0.13226	0.17289	0.15138	0.86833	0.63286	0.10358	0.083574	0.086172	0.59501	0.76329	0.11736	0.3017	0.10384	0.32816	0.77225	0.14221	0.09019	0.063568	0.12822	0.25633	0.50757	0.43519
Meth__cg01249910__SAT2	0.049269	0.045489	0.4405	0.053164	0.063537	0.038227	0.057715	0.063647	0.045675	0.067821	0.057726	0.044319	0.041105	0.059713	0.022435	0.056651	0.04606	0.040219	0.073389	0.059124	0.68711	0.33758	0.057894	0.051686	0.044432	0.050085	0.052545	0.079278	0.10682	0.076337	0.049122	0.036987	0.061708	0.48695	0.051387	0.030332	0.066372	0.057437	0.048274
Meth__cg04733388__UBE1DC1	0.075317	0.051554	0.063193	0.10023	0.49806	0.050019	0.063641	0.084421	0.046631	0.072448	0.10293	0.054842	0.062565	0.10762	0.026311	0.073962	0.065415	0.041479	0.0671	0.041658	0.65048	0.3613	0.55599	0.094518	0.32599	0.12123	0.25529	0.0875	0.11468	0.15921	0.03337	0.037602	0.048948	0.94096	0.039192	0.038481	0.10352	0.57072	0.68825
Meth__cg12108912__MGC10993	0.11655	0.095044	0.1241	0.1282	0.092884	0.86415	0.12486	0.73319	0.85873	0.59936	0.10685	0.66053	0.61235	0.296	0.28599	0.45161	0.85405	0.89793	0.28052	0.78285	0.078471	0.083123	0.10069	0.31159	0.15758	0.79091	0.1338	0.20445	0.17964	0.12073	0.41155	0.84576	0.79788	0.32434	0.10826	0.11566	0.18805	0.11306	0.12503
Meth__cg16253412__TPST1	0.78175	0.054787	0.4374	0.16943	0.12245	0.09814	0.099796	0.14949	0.076994	0.07241	0.18587	0.06191	0.11523	0.58647	0.11851	0.14508	0.095644	0.088813	0.12468	0.079331	0.14779	0.46407	0.11703	0.13025	0.1401	0.21532	0.12691	0.18485	0.6915	0.060504	0.092207	0.078486	0.12557	0.058794	0.077868	0.32917	0.28259	0.081139	0.11201
Meth__cg00485296__NME3	0.049901	0.021139	0.031181	0.027983	0.023955	0.020004	0.026268	0.023322	0.031399	0.053285	0.026307	0.050277	0.50462	0.060398	0.022094	0.029689	0.029874	0.63479	0.076013	0.017384	0.024165	0.027314	0.021774	0.96837	0.031271	0.040776	0.027311	0.026518	0.12001	0.056989	0.022422	0.020482	0.051581	0.020629	0.2416	0.018656	0.059821	0.022692	0.029606
Meth__cg08733774__RANBP2	0.050032	0.048459	0.10644	0.032447	0.078269	0.076055	0.035758	0.14427	0.043382	0.042174	0.053358	0.028825	0.14634	0.067984	0.019756	0.038626	0.052523	0.033904	0.054763	0.074643	0.047132	0.057962	0.17146	0.030526	0.033861	0.18475	0.052479	0.12933	0.043839	0.055271	0.02739	0.033728	0.33489	0.19852	0.030426	0.057549	0.065588	0.063454	0.11336
Meth__cg00009407__TTC8	0.035867	0.020757	0.0358	0.026273	0.030045	0.023006	0.036953	0.030802	0.022667	0.022419	0.036671	0.033643	0.023479	0.15362	0.018916	0.035683	0.031876	0.028529	0.09658	0.036472	0.032327	0.032853	0.029747	0.02561	0.016417	0.094241	0.031244	0.10062	0.061669	0.042478	0.026868	0.03119	0.027657	0.018908	0.02321	0.022031	0.085393	0.025117	0.027985
Meth__cg09818732__FLJ20489	0.02806	0.017138	0.076923	0.037056	0.037984	0.58179	0.031083	0.71407	0.13142	0.063002	0.037696	0.063854	0.22171	0.25541	0.020774	0.046568	0.051205	0.095746	0.068301	0.020227	0.022965	0.032293	0.62861	0.20839	0.045145	0.11189	0.038082	0.036495	0.051163	0.041563	0.02249	0.27622	0.071662	0.051277	0.027778	0.030331	0.035091	0.034151	0.035593
Meth__cg09424896__CIB3	0.065255	0.063733	0.65167	0.14757	0.060012	0.63935	0.077577	0.63831	0.95004	0.1486	0.090296	0.73891	0.77515	0.26431	0.31089	0.13267	0.69546	0.7559	0.74622	0.051335	0.078989	0.066937	0.080463	0.83725	0.052947	0.48722	0.085883	0.16282	0.18148	0.17021	0.92619	0.33109	0.10613	0.099961	0.14254	0.26824	0.12593	0.088942	0.063621
Meth__cg19389852__TXNIP	0.13231	0.10742	0.13644	0.16075	0.090387	0.24217	0.12279	0.25426	0.094132	0.8084	0.12219	0.17072	0.31131	0.21815	0.088692	0.68849	0.18534	0.2861	0.20385	0.14739	0.090392	0.08394	0.10023	0.21517	0.09037	0.18007	0.18245	0.16292	0.28249	0.14786	0.2072	0.21648	0.16245	0.13477	0.094552	0.13918	0.3132	0.096135	0.099944
Meth__cg10999429__ACVRL1	0.037431	0.018575	0.079092	0.21001	0.073447	0.043017	0.04854	0.063918	0.51682	0.3533	0.029854	0.45684	0.3295	0.091968	0.013603	0.22276	0.12391	0.10588	0.025773	0.014509	0.051903	0.06923	0.25087	0.048813	0.54293	0.095569	0.041179	0.032978	0.063712	0.026466	0.028967	0.13284	0.022723	0.050522	0.022336	0.043972	0.045827	0.020012	0.023508
Meth__cg05086873__RIC8A	0.041894	0.033097	0.03287	0.042598	0.0363	0.027069	0.03578	0.040266	0.029168	0.034157	0.52497	0.035624	0.042369	0.07292	0.028414	0.040967	0.03071	0.029036	0.08125	0.02837	0.036753	0.047519	0.031911	0.030355	0.023511	0.11985	0.056461	0.067086	0.068461	0.041337	0.029714	0.025857	0.033877	0.40997	0.023519	0.039883	0.041167	0.057787	0.058162
Meth__cg23776892__MAGEA1	0.60234	0.084029	0.19278	0.91118	0.07729	0.21455	0.13142	0.49138	0.67521	0.061766	0.063945	0.86001	0.87725	0.35812	0.048632	0.27319	0.79686	0.90983	0.26945	0.063577	0.13132	0.086168	0.068177	0.30824	0.63886	0.16472	0.2592	0.21079	0.61071	0.11418	0.062035	0.69431	0.06182	0.78374	0.064817	0.15581	0.096396	0.10706	0.26647
Meth__cg11195662__C9orf65	0.33433	0.070837	0.86666	0.055792	0.059488	0.055207	0.12882	0.25964	0.39299	0.0485	0.079631	0.062169	0.085007	0.47418	0.049453	0.058764	0.085125	0.057154	0.2244	0.045499	0.47161	0.093895	0.084411	0.16951	0.074679	0.72766	0.055132	0.11834	0.86925	0.11722	0.82733	0.053091	0.066161	0.055667	0.057139	0.17029	0.076748	0.25635	0.30596
Meth__cg00828602__WNT5A	0.070454	0.062573	0.066089	0.22455	0.095627	0.16773	0.097	0.099114	0.16989	0.086671	0.10079	0.15365	0.069598	0.20235	0.11975	0.12104	0.29112	0.078195	0.097623	0.058729	0.11024	0.14772	0.19158	0.09727	0.092821	0.1483	0.068354	0.17479	0.13837	0.13583	0.055947	0.055261	0.082193	0.22167	0.058929	0.89483	0.14621	0.059196	0.085327
Meth__cg02131399__LRP1	0.031678	0.033451	0.044336	0.050318	0.03647	0.092076	0.047951	0.043277	0.27619	0.029531	0.04739	0.041897	0.057896	0.25622	0.023085	0.041204	0.047714	0.067364	0.055221	0.036021	0.029969	0.038781	0.043352	0.13514	0.030821	0.073629	0.034442	0.064463	0.12143	0.067229	0.032376	0.031543	0.036939	0.075099	0.032315	0.083423	0.061597	0.043013	0.033584
Meth__cg11021744__SLC6A1	0.75774	0.067222	0.90571	0.42081	0.064779	0.59549	0.92218	0.23199	0.64898	0.074946	0.10163	0.078716	0.15673	0.88423	0.4003	0.11372	0.071352	0.060705	0.16127	0.36633	0.92846	0.91598	0.27923	0.058191	0.10297	0.74586	0.10863	0.55556	0.80153	0.094862	0.16129	0.24661	0.39798	0.068331	0.086771	0.78724	0.12626	0.62155	0.57498
Meth__cg04380513__ST8SIA4	0.085394	0.064055	0.3695	0.16334	0.051787	0.82358	0.13251	0.22239	0.78353	0.080127	0.083188	0.54081	0.193	0.80181	0.35463	0.12283	0.85949	0.068744	0.18922	0.066444	0.034411	0.1538	0.06856	0.06278	0.26421	0.12096	0.82151	0.062651	0.82979	0.07677	0.053554	0.064144	0.63132	0.51033	0.076006	0.47339	0.79622	0.10086	0.53336
Meth__cg20832009__STARD8	0.53499	0.37558	0.062961	0.39891	0.11073	0.74374	0.22402	0.5453	0.91248	0.074506	0.053078	0.9062	0.39707	0.5051	0.12134	0.079094	0.61379	0.049285	0.23095	0.101	0.06705	0.05527	0.48475	0.10823	0.33775	0.18831	0.045327	0.11797	0.47433	0.12688	0.04307	0.087091	0.053471	0.50141	0.052586	0.20839	0.11005	0.078741	0.58073
Meth__cg25957967__PCSK9	0.26247	0.7085	0.90402	0.11198	0.211	0.82112	0.39345	0.68064	0.38804	0.26779	0.75077	0.86109	0.072775	0.86075	0.025832	0.21644	0.51486	0.03334	0.12321	0.065087	0.73846	0.81771	0.057007	0.8867	0.20342	0.61587	0.23161	0.050672	0.53197	0.062365	0.6339	0.02664	0.031964	0.047954	0.022619	0.50275	0.24663	0.6009	0.67749
Meth__cg13588354__MC3R	0.56869	0.049341	0.15894	0.09411	0.052003	0.39371	0.10875	0.088449	0.29749	0.074975	0.057907	0.14171	0.15438	0.10208	0.048376	0.077154	0.15399	0.25205	0.10736	0.068043	0.051197	0.084459	0.075718	0.18844	0.16543	0.14638	0.07001	0.15318	0.48129	0.087319	0.056945	0.06283	0.096823	0.16232	0.044031	0.19277	0.11581	0.058073	0.058007
Meth__cg14225485__FAM84A	0.035872	0.040108	0.95981	0.19417	0.050691	0.16413	0.035364	0.3945	0.053771	0.045642	0.29565	0.045155	0.0389	0.063684	0.023037	0.044011	0.047031	0.040624	0.09931	0.43209	0.03401	0.042879	0.030314	0.0344	0.023885	0.89769	0.037098	0.070161	0.12569	0.037219	0.031341	0.031956	0.048533	0.025105	0.02765	0.03276	0.40935	0.13211	0.041124
Meth__cg13809962__ZNF6	0.32828	0.0486	0.18416	0.078022	0.062448	0.8709	0.054333	0.032373	0.30105	0.3317	0.092692	0.043016	0.078509	0.37912	0.57805	0.27489	0.30801	0.43294	0.21203	0.038875	0.034724	0.061822	0.13148	0.044777	0.31976	0.81548	0.046317	0.14959	0.23954	0.053357	0.032668	0.035011	0.1049	0.15195	0.033611	0.46767	0.08458	0.049223	0.046912
Meth__cg07441272__RPL39L	0.042224	0.033307	0.044468	0.043366	0.53714	0.039679	0.045926	0.046119	0.046928	0.047607	0.03887	0.048469	0.019696	0.064851	0.61106	0.052705	0.037108	0.032084	0.081814	0.055742	0.50935	0.54759	0.94602	0.041652	0.034704	0.060393	0.6933	0.075626	0.92816	0.060886	0.036279	0.037798	0.044385	0.038941	0.4771	0.022741	0.21115	0.9393	0.9303
