Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	ZR751	ZR75B
Meth__cg18320188__MLH1	0.74745	0.069301	0.067278	0.22005	0.072827	0.87761	0.58085	0.36795	0.052815	0.16205	0.093805	0.89482	0.14097	0.11236	0.0564	0.369	0.14726	0.066506	0.36907	0.15831	0.064145	0.068564	0.097017	0.076853	0.26968	0.1336	0.065074	0.10876	0.10395	0.11581	0.064579	0.43517	0.065661	0.10167	0.10898	0.75894	0.15195	0.059879	0.1
Meth__cg10677787__DHRS4L2	0.038523	0.40797	0.042059	0.58618	0.38455	0.81045	0.052247	0.16163	0.69267	0.34479	0.23078	0.044825	0.54986	0.54924	0.40649	0.45056	0.3491	0.033738	0.37548	0.032138	0.43481	0.5205	0.40531	0.4679	0.2288	0.075097	0.40488	0.0794	0.4887	0.39179	0.12391	0.050267	0.030475	0.18196	0.05099	0.40045	0.054617	0.25579	0.30728
Meth__cg04418492__CYP7B1	0.77473	0.19151	0.92586	0.96238	0.22537	0.57506	0.91716	0.1074	0.17146	0.015501	0.023448	0.013628	0.018588	0.87847	0.68363	0.39395	0.02029	0.018827	0.026935	0.020835	0.24086	0.42752	0.70307	0.32204	0.032686	0.51616	0.59832	0.06304	0.90631	0.42705	0.022054	0.017605	0.17119	0.049885	0.053658	0.46885	0.21157	0.46571	0.47913
Meth__cg02543879__VPS36	0.058773	0.04508	0.046793	0.055514	0.020691	0.022762	0.043607	0.023229	0.080146	0.046271	0.021968	0.14774	0.023097	0.047307	0.014728	0.037134	0.022786	0.041039	0.045533	0.01314	0.030908	0.048546	0.027186	0.058054	0.021222	0.047948	0.054637	0.041373	0.066552	0.032582	0.017359	0.028604	0.019113	0.019063	0.019278	0.015988	0.16888	0.026423	0.034538
Meth__cg24608774__STEAP1	0.062182	0.035329	0.44354	0.061245	0.067984	0.2536	0.085193	0.094575	0.042351	0.038825	0.072448	0.17827	0.067965	0.46537	0.028234	0.077845	0.089491	0.04127	0.10522	0.043002	0.032534	0.052047	0.17815	0.053093	0.044513	0.32873	0.094266	0.059309	0.085809	0.09395	0.059716	0.057194	0.077348	0.09657	0.029419	0.10093	0.12958	0.07247	0.1541
Meth__cg27126442__FLJ20184	0.081941	0.066341	0.17098	0.084869	0.053488	0.80101	0.073547	0.12791	0.095299	0.13611	0.062922	0.57705	0.081641	0.12647	0.054059	0.13255	0.089744	0.85559	0.12773	0.39584	0.067985	0.086515	0.23888	0.80539	0.053443	0.74841	0.058101	0.21432	0.10521	0.084814	0.76319	0.10908	0.56547	0.077417	0.066278	0.086997	0.23375	0.072746	0.077057
Meth__cg20687462__MGC10992	0.04341	0.43271	0.44285	0.38962	0.26924	0.044443	0.60754	0.023317	0.11165	0.13342	0.12126	0.045978	0.081111	0.24402	0.44867	0.11977	0.052105	0.094618	0.090676	0.042912	0.15926	0.14505	0.086617	0.045117	0.04446	0.17909	0.10649	0.06484	0.1298	0.34711	0.037402	0.034253	0.16211	0.23952	0.10287	0.054853	0.050926	0.049506	0.082395
Meth__cg16204757__MSN	0.46294	0.050255	0.051576	0.84574	0.35971	0.043521	0.85614	0.039275	0.34232	0.33583	0.061737	0.048217	0.050845	0.43375	0.75804	0.36272	0.34494	0.42781	0.27795	0.042125	0.85928	0.85094	0.53157	0.16536	0.49806	0.080287	0.51252	0.33558	0.82685	0.44018	0.4693	0.036989	0.49118	0.52475	0.040049	0.81599	0.20759	0.2296	0.063792
Meth__cg07211259__PDCD1LG2	0.81331	0.21872	0.059666	0.76218	0.80618	0.052284	0.85562	0.19203	0.46059	0.70205	0.68948	0.75117	0.068915	0.20686	0.68405	0.59066	0.2142	0.024139	0.1156	0.038091	0.73487	0.70226	0.89875	0.11557	0.82545	0.08559	0.75673	0.16885	0.81211	0.26967	0.14104	0.0576	0.051492	0.59326	0.30961	0.57979	0.20401	0.69716	0.66784
Meth__cg17732044__PEX11A	0.046467	0.037928	0.05488	0.57294	0.047387	0.18738	0.048256	0.094919	0.043646	0.14035	0.046432	0.072643	0.05117	0.10457	0.033551	0.15109	0.045767	0.042965	0.045889	0.066039	0.040572	0.037931	0.044536	0.048733	0.040627	0.66966	0.031274	0.088402	0.073153	0.11817	0.034517	0.04191	0.054724	0.059248	0.048564	0.07427	0.086442	0.043083	0.05659
Meth__cg17387870__CHFR	0.065444	0.060594	0.66855	0.12198	0.38011	0.2052	0.067933	0.8799	0.3524	0.11855	0.10856	0.35159	0.73465	0.33922	0.073339	0.10819	0.20545	0.086244	0.23614	0.475	0.33792	0.050667	0.16568	0.087859	0.080194	0.82164	0.20646	0.39295	0.17496	0.13169	0.057787	0.12255	0.34958	0.28736	0.22536	0.23636	0.22336	0.40855	0.87303
Meth__cg21842478__HOXB13	0.96972	0.045486	0.047427	0.1359	0.32307	0.45197	0.9667	0.067557	0.51161	0.91015	0.97235	0.045478	0.10197	0.883	0.24011	0.66563	0.43031	0.030287	0.11916	0.029886	0.73401	0.7526	0.80961	0.04765	0.59945	0.90592	0.74024	0.1601	0.94861	0.10084	0.030055	0.040837	0.041861	0.045003	0.042836	0.97855	0.35224	0.91167	0.84162
Meth__cg10158181__GRK4	0.040214	0.067407	0.05408	0.035458	0.027198	0.034509	0.043769	0.036028	0.2941	0.041191	0.03983	0.039921	0.02576	0.063399	0.023576	0.043064	0.049896	0.030369	0.042223	0.030129	0.035537	0.067131	0.024876	0.033242	0.031096	0.1561	0.11813	0.044659	0.10478	0.1227	0.025343	0.025994	0.029928	0.019997	0.026934	0.037978	0.10813	0.029983	0.033085
Meth__cg04316754__MMP24	0.076012	0.77175	0.67424	0.23765	0.058498	0.050072	0.82349	0.53665	0.74232	0.08473	0.11823	0.60426	0.16298	0.6944	0.15214	0.092782	0.081032	0.058621	0.13042	0.080535	0.23671	0.15995	0.067577	0.1666	0.058682	0.89965	0.12989	0.13892	0.8717	0.34772	0.058404	0.063844	0.27422	0.10202	0.058368	0.18638	0.13247	0.52074	0.38984
Meth__cg22862656__SCGB2A2	0.055845	0.047079	0.21466	0.24138	0.22013	0.70361	0.095397	0.90261	0.84339	0.37538	0.36142	0.87111	0.17338	0.22479	0.069192	0.32953	0.46196	0.671	0.090973	0.84613	0.13823	0.13718	0.74933	0.91532	0.12477	0.82923	0.129	0.082081	0.16283	0.054846	0.59018	0.30056	0.88767	0.45253	0.043506	0.146	0.12228	0.076393	0.074453
Meth__cg18277754__ALK	0.92758	0.21382	0.9786	0.037579	0.03659	0.96318	0.95328	0.052	0.21953	0.16257	0.58937	0.56143	0.35639	0.056129	0.59867	0.13633	0.051845	0.11409	0.10548	0.47294	0.91696	0.95342	0.67748	0.0386	0.043923	0.85776	0.82031	0.096749	0.8833	0.54126	0.52852	0.034636	0.14901	0.030592	0.033582	0.032429	0.64462	0.41061	0.39452
Meth__cg03959219__TSPYL4	0.084163	0.063144	0.096494	0.062432	0.054619	0.056932	0.067293	0.08387	0.059897	0.057461	0.066477	0.074981	0.061282	0.59228	0.059318	0.064876	0.05347	0.053472	0.11391	0.056001	0.11536	0.067518	0.054266	0.068496	0.058678	0.06416	0.073916	0.11862	0.10283	0.10039	0.05494	0.06178	0.047397	0.047934	0.058459	0.057052	0.14143	0.074631	0.0652
Meth__cg15201877__PTGER3	0.065032	0.048954	0.86619	0.57183	0.056042	0.85711	0.048288	0.68027	0.33811	0.066354	0.36802	0.9376	0.51732	0.49883	0.66739	0.086602	0.55059	0.20214	0.18388	0.43361	0.60822	0.10259	0.35812	0.14106	0.5666	0.88959	0.16044	0.080547	0.55073	0.072141	0.47517	0.44755	0.43399	0.035746	0.045671	0.89585	0.048413	0.078791	0.50655
Meth__cg10545682__TUFT1	0.027705	0.025012	0.026884	0.039087	0.027034	0.034422	0.035816	0.034634	0.021202	0.025306	0.040228	0.11382	0.035806	0.058164	0.021687	0.031508	0.035201	0.03661	0.25218	0.028145	0.026187	0.03398	0.031467	0.033598	0.025819	0.057545	0.033343	0.091027	0.062137	0.04402	0.49067	0.035652	0.031747	0.032084	0.026841	0.025837	0.057379	0.031686	0.030802
Meth__cg20909686__OVOL1	0.088069	0.069777	0.13726	0.086874	0.10301	0.97643	0.12061	0.98002	0.095068	0.1036	0.083642	0.49847	0.77619	0.14138	0.075235	0.10482	0.95575	0.79925	0.13779	0.77941	0.09988	0.11669	0.095091	0.97623	0.18378	0.95658	0.13472	0.15399	0.27786	0.090363	0.78106	0.14531	0.9805	0.05763	0.13551	0.11476	0.054725	0.6407	0.57205
Meth__cg19632206__FAM5C	0.092721	0.070135	0.10457	0.10611	0.064654	0.5951	0.11245	0.32298	0.59318	0.076529	0.11617	0.2313	0.14534	0.1777	0.039736	0.054874	0.26242	0.31917	0.1565	0.33218	0.064621	0.14966	0.50069	0.15407	0.047569	0.46397	0.093381	0.25091	0.13924	0.10808	0.40976	0.11321	0.35144	0.3118	0.07333	0.10159	0.10894	0.073786	0.10372
Meth__cg06121469__KIAA1840	0.031845	0.035177	0.38845	0.2548	0.055885	0.12272	0.029418	0.23136	0.32407	0.035278	0.04789	0.77762	0.13206	0.095393	0.053709	0.04362	0.04982	0.19034	0.051279	0.91909	0.070963	0.09875	0.13586	0.51691	0.062951	0.092991	0.059305	0.051366	0.25811	0.055885	0.043027	0.71648	0.37277	0.10702	0.035823	0.054833	0.046445	0.038767	0.15942
Meth__cg21435394__NUDT14	0.053198	0.03659	0.081638	0.044264	0.040297	0.43765	0.03896	0.53827	0.039099	0.044398	0.048601	0.73001	0.074106	0.076486	0.040022	0.048143	0.071687	0.10906	0.07121	0.090569	0.029818	0.044391	0.037443	0.15996	0.037145	0.31981	0.039839	0.10371	0.074693	0.13171	0.27516	0.047271	0.39084	0.053785	0.036963	0.033624	0.091908	0.040735	0.036799
Meth__cg04504095__FOXC1	0.082977	0.072987	0.093016	0.0747	0.08761	0.062198	0.36718	0.026005	0.031878	0.065016	0.098862	0.076941	0.01757	0.14191	0.21544	0.070081	0.019663	0.041055	0.076421	0.019913	0.077956	0.10628	0.066745	0.033033	0.12061	0.10693	0.11903	0.12863	0.20085	0.13765	0.02552	0.018537	0.020172	0.032413	0.11818	0.086212	0.11467	0.1291	0.17282
Meth__cg00338702__CHFR	0.081521	0.039809	0.20696	0.069098	0.049117	0.066099	0.054158	0.75706	0.055704	0.04402	0.052192	0.05759	0.16703	0.1867	0.021591	0.049555	0.048785	0.070846	0.17479	0.39344	0.043506	0.05878	0.071149	0.060629	0.044803	0.86124	0.049043	0.090202	0.11452	0.1003	0.041914	0.35202	0.15532	0.045651	0.061362	0.043985	0.076923	0.084119	0.089309
Meth__cg09254939__KLK10	0.044632	0.043676	0.0433	0.14564	0.062996	0.35368	0.087065	0.11021	0.030581	0.042455	0.038363	0.39856	0.44635	0.052992	0.045042	0.043756	0.045447	0.054872	0.054031	0.10108	0.037014	0.059771	0.16076	0.059465	0.38318	0.4036	0.068699	0.074197	0.63345	0.05664	0.040865	0.079262	0.095736	0.035869	0.029398	0.099017	0.039683	0.046384	0.052744
Meth__cg18399703__EVA1	0.06938	0.030394	0.044513	0.065406	0.042095	0.156	0.13177	0.49155	0.060707	0.03645	0.052304	0.040838	0.028012	0.053966	0.043186	0.042128	0.038054	0.056791	0.078098	0.046528	0.036102	0.034088	0.79788	0.050287	0.0616	0.50194	0.043153	0.14241	0.11886	0.066466	0.063553	0.047422	0.33044	0.10251	0.035251	0.080335	0.081975	0.04848	0.078775
Meth__cg00466249__MGC15523	0.092023	0.065303	0.2403	0.071753	0.15167	0.76543	0.1075	0.88259	0.35207	0.37706	0.20109	0.10238	0.63695	0.43023	0.050742	0.32491	0.36145	0.24243	0.083399	0.89086	0.044207	0.068353	0.41842	0.77008	0.20009	0.25636	0.06278	0.14313	0.10094	0.12175	0.32064	0.047963	0.23162	0.53284	0.095648	0.53721	0.19014	0.086398	0.070755
Meth__cg01665633__NDNL2	0.075842	0.057879	0.081476	0.056945	0.047685	0.064311	0.6715	0.07456	0.075121	0.059593	0.066742	0.074323	0.037503	0.090538	0.063316	0.078694	0.05662	0.060286	0.10864	0.061281	0.06535	0.083532	0.060597	0.069545	0.047719	0.21877	0.066161	0.11211	0.073433	0.09385	0.052606	0.051724	0.056911	0.055116	0.042216	0.04618	0.088944	0.0573	0.054859
Meth__cg08578641__DNAI1	0.066667	0.78667	0.82294	0.41375	0.39184	0.096504	0.9083	0.058905	0.94813	0.92661	0.085099	0.041338	0.68698	0.30984	0.91229	0.60966	0.19897	0.047634	0.12706	0.043075	0.26494	0.16153	0.049274	0.064868	0.51796	0.070178	0.045331	0.11979	0.87333	0.34881	0.9037	0.039654	0.043371	0.041543	0.52873	0.043851	0.14312	0.059715	0.059129
Meth__cg21459867__IDUA	0.043531	0.50769	0.077306	0.31461	0.055027	0.71668	0.34124	0.026958	0.85769	0.66708	0.06737	0.23881	0.53773	0.098246	0.27765	0.6696	0.2607	0.075514	0.13846	0.03097	0.27771	0.085359	0.099678	0.15572	0.66232	0.042537	0.18194	0.061989	0.072471	0.09998	0.080513	0.02816	0.042856	0.52306	0.039989	0.26648	0.090174	0.23044	0.043545
Meth__cg20288630__PDE5A	0.07778	0.043305	0.28987	0.11807	0.050131	0.57084	0.063632	0.2736	0.041124	0.046175	0.053703	0.053491	0.11531	0.1162	0.038107	0.062819	0.058861	0.061974	0.16799	0.061614	0.050389	0.0528	0.044384	0.053873	0.039046	0.15322	0.043377	0.068668	0.095878	0.052486	0.044934	0.050777	0.047688	0.050113	0.050594	0.11032	0.089558	0.11043	0.08993
Meth__cg20324165__KRT8	0.052009	0.078052	0.05793	0.064954	0.058629	0.72407	0.060394	0.27477	0.045852	0.049719	0.069492	0.05195	0.09432	0.095683	0.035896	0.050286	0.075521	0.52148	0.11467	0.70307	0.066078	0.06201	0.27729	0.55997	0.042997	0.33612	0.049232	0.12191	0.13349	0.12173	0.80571	0.066133	0.27242	0.049129	0.12206	0.14932	0.051965	0.061191	0.063274
Meth__cg09501516__RGS4	0.07035	0.035424	0.8351	0.18713	0.031031	0.63998	0.085297	0.33388	0.93843	0.64129	0.096045	0.18267	0.185	0.51168	0.034783	0.48656	0.26763	0.043154	0.12887	0.87273	0.082842	0.097699	0.90525	0.070265	0.11652	0.66185	0.079933	0.10619	0.31798	0.09019	0.036895	0.89237	0.095636	0.85667	0.059437	0.16365	0.13359	0.063214	0.10391
Meth__cg17749443__ZFP37	0.71083	0.021507	0.028475	0.97393	0.018479	0.019686	0.6997	0.42758	0.02128	0.023233	0.026442	0.024116	0.015272	0.74645	0.74024	0.27067	0.032156	0.0207	0.055728	0.024789	0.91971	0.62849	0.53117	0.026189	0.018505	0.4551	0.44766	0.031776	0.072778	0.037789	0.028431	0.028122	0.030686	0.13421	0.020543	0.31613	0.046866	0.52598	0.14375
Meth__cg18993334__C1orf182	0.068844	0.075306	0.19248	0.050319	0.054784	0.06857	0.078068	0.52661	0.072671	0.084713	0.13646	0.10406	0.32946	0.078918	0.050957	0.085697	0.085502	0.073754	0.12406	0.13652	0.077632	0.091339	0.099719	0.09476	0.076271	0.36302	0.12524	0.16549	0.078219	0.11351	0.070906	0.32546	0.11262	0.08022	0.080868	0.098055	0.13261	0.070645	0.075038
Meth__cg06708560__DNAJC7	0.071429	0.031559	0.89851	0.21774	0.064516	0.63649	0.069133	0.6373	0.11491	0.14366	0.1883	0.10061	0.19576	0.49725	0.071889	0.12016	0.057344	0.070882	0.13435	0.070583	0.048626	0.092735	0.07196	0.098871	0.10195	0.732	0.54917	0.15994	0.24923	0.058684	0.088798	0.48798	0.14534	0.17766	0.18171	0.082068	0.26523	0.12352	0.06704
Meth__cg24428042__ECHDC3	0.034103	0.021128	0.03404	0.079846	0.034192	0.35796	0.03354	0.1464	0.65695	0.03788	0.034008	0.035395	0.031548	0.052396	0.25889	0.029744	0.035272	0.02347	0.037502	0.029965	0.47989	0.13212	0.02982	0.021427	0.021961	0.051513	0.49846	0.037	0.50363	0.039191	0.028331	0.014251	0.020479	0.036096	0.020487	0.02341	0.049725	0.048603	0.025464
Meth__cg07494518__SNF1LK	0.060995	0.052233	0.060532	0.1047	0.029525	0.027558	0.056223	0.059405	0.075663	0.030242	0.034103	0.052817	0.04718	0.097697	0.07219	0.032392	0.036577	0.041596	0.081418	0.025341	0.24823	0.17212	0.2679	0.065663	0.02891	0.13496	0.059976	0.065324	0.079541	0.12331	0.036292	0.032095	0.034866	0.13053	0.026973	0.048179	0.10004	0.037179	0.044406
Meth__cg15700197__OR10J1	0.14578	0.095172	0.14539	0.27892	0.097314	0.72649	0.11439	0.3588	0.078697	0.21073	0.22803	0.16109	0.090962	0.42936	0.058824	0.16884	0.12955	0.18571	0.19674	0.1519	0.09803	0.13285	0.15578	0.16842	0.056467	0.5508	0.19874	0.22756	0.28187	0.11899	0.117	0.69843	0.68293	0.12701	0.11609	0.13352	0.14811	0.1197	0.13617
Meth__cg16884042__SGPP2	0.10251	0.091329	0.28336	0.12905	0.15276	0.9489	0.26943	0.77036	0.082808	0.09605	0.15078	0.93021	0.14003	0.57382	0.08238	0.10449	0.093639	0.20325	0.29968	0.12457	0.092922	0.088755	0.24909	0.19669	0.085069	0.91361	0.11474	0.14665	0.39113	0.14455	0.093266	0.052353	0.20329	0.090909	0.067746	0.52186	0.21204	0.116	0.12476
Meth__cg10063179__MTNR1A	0.072816	0.060497	0.93182	0.18396	0.11552	0.74793	0.91372	0.87566	0.073214	0.064126	0.11798	0.077463	0.086346	0.47394	0.031653	0.076206	0.074029	0.049704	0.10976	0.53668	0.051668	0.07225	0.15753	0.43633	0.046966	0.85417	0.057275	0.38965	0.59874	0.087629	0.067475	0.19146	0.10483	0.41747	0.047854	0.92089	0.62566	0.17994	0.28424
Meth__cg01555431__AKAP12	0.85979	0.13082	0.90437	0.62169	0.062559	0.78183	0.8872	0.048574	0.29257	0.082846	0.092812	0.23604	0.066862	0.62416	0.20205	0.10368	0.062353	0.074953	0.25497	0.13808	0.88649	0.88202	0.78703	0.09297	0.84198	0.85168	0.85804	0.13139	0.85312	0.14228	0.071943	0.081843	0.085334	0.060199	0.095057	0.87831	0.44924	0.082408	0.092129
Meth__cg15822346__SLC16A10	0.10073	0.085944	0.13535	0.13253	0.077282	0.59312	0.10644	0.12135	0.13172	0.077612	0.085592	0.1109	0.14102	0.10512	0.068737	0.089909	0.11578	0.095341	0.12551	0.89283	0.063185	0.10625	0.70746	0.09826	0.23088	0.11304	0.10033	0.11375	0.21328	0.12547	0.074995	0.078268	0.22281	0.094166	0.079699	0.12153	0.101	0.10766	0.1004
Meth__cg13274713__TBX2	0.23492	0.049063	0.090003	0.063391	0.022078	0.027338	0.05304	0.023462	0.084323	0.07096	0.036151	0.066438	0.032835	0.090959	0.018718	0.090128	0.034803	0.056089	0.11315	0.017272	0.42929	0.46282	0.030955	0.058867	0.019549	0.9021	0.069966	0.090812	0.92237	0.04577	0.019348	0.024272	0.022252	0.027424	0.027333	0.019339	0.061069	0.54308	0.47082
Meth__cg13337865__TEKT1	0.061476	0.047768	0.52114	0.29855	0.093546	0.83946	0.10323	0.88089	0.62267	0.47426	0.052388	0.53193	0.68235	0.15611	0.50813	0.34826	0.6712	0.3694	0.17723	0.21255	0.071258	0.057808	0.25833	0.27141	0.12388	0.82381	0.087397	0.068968	0.67945	0.085915	0.049551	0.074002	0.83578	0.65618	0.081574	0.56795	0.048207	0.056362	0.070205
Meth__cg08296824__OSBPL3	0.059198	0.072006	0.07041	0.38759	0.057762	0.054956	0.58115	0.039791	0.053581	0.055152	0.059854	0.049535	0.03295	0.068639	0.27268	0.062568	0.053468	0.057462	0.096723	0.052325	0.63634	0.39058	0.19782	0.060407	0.058613	0.10572	0.068429	0.10274	0.10265	0.083671	0.051688	0.05802	0.06219	0.056839	0.061716	0.056051	0.081385	0.060543	0.065587
Meth__cg25856383__CYP1B1	0.043667	0.055952	0.077622	0.18089	0.38697	0.11588	0.058447	0.34267	0.62796	0.047986	0.053672	0.95573	0.035521	0.093662	0.039538	0.10235	0.7037	0.045805	0.054811	0.62795	0.036447	0.042638	0.23267	0.13662	0.043323	0.087203	0.043704	0.056588	0.67139	0.051383	0.040163	0.040666	0.96305	0.69784	0.046749	0.041711	0.16339	0.04535	0.052221
Meth__cg15271616__RUSC2	0.13098	0.49391	0.059176	0.9521	0.29554	0.04772	0.72587	0.17638	0.024892	0.28476	0.087952	0.064239	0.17224	0.91622	0.97798	0.8458	0.054902	0.063948	0.075962	0.041457	0.94693	0.91038	0.046825	0.075623	0.53619	0.067387	0.96119	0.10173	0.9484	0.10792	0.054537	0.065008	0.5604	0.97325	0.47193	0.25968	0.14849	0.60355	0.94667
Meth__cg04329382__FLJ27365	0.40057	0.85458	0.064645	0.8226	0.67788	0.68875	0.84172	0.85307	0.056457	0.062846	0.86849	0.85108	0.097449	0.80254	0.64966	0.31112	0.093929	0.33913	0.63559	0.03723	0.89502	0.88391	0.42962	0.80544	0.89358	0.47729	0.85648	0.49429	0.45237	0.75062	0.041198	0.076272	0.10046	0.044448	0.82426	0.052548	0.19722	0.34806	0.064757
Meth__cg03549127__GCA	0.10905	0.063899	0.09792	0.10018	0.10118	0.75505	0.11784	0.12132	0.29885	0.10658	0.082001	0.63793	0.13311	0.091641	0.071341	0.13717	0.11522	0.056771	0.16108	0.10489	0.058226	0.10017	0.10039	0.082023	0.093371	0.13003	0.10425	0.10682	0.13865	0.081766	0.090182	0.30441	0.11147	0.144	0.058865	0.077214	0.12718	0.088728	0.075588
Meth__cg12745769__LOC115648	0.042098	0.38543	0.084695	0.047963	0.029075	0.038392	0.90987	0.32327	0.90274	0.051261	0.043931	0.048902	0.055787	0.33126	0.043975	0.12864	0.043078	0.042615	0.077347	0.036365	0.50834	0.1767	0.038088	0.042411	0.044574	0.13944	0.043466	0.079838	0.1114	0.22769	0.048351	0.042468	0.090933	0.044926	0.047637	0.13212	0.05425	0.088889	0.074802
Meth__cg04609859__HOXB4	0.93434	0.03755	0.044684	0.64059	0.036734	0.031238	0.82236	0.11576	0.87354	0.48533	0.42034	0.32749	0.94638	0.73548	0.16273	0.41116	0.11962	0.030202	0.074571	0.44629	0.89809	0.69944	0.30421	0.28431	0.94034	0.75829	0.63583	0.04459	0.48567	0.070417	0.29009	0.036709	0.21774	0.38674	0.043763	0.048776	0.72442	0.47201	0.83944
Meth__cg21542094__PFKFB3	0.030404	0.018197	0.22422	0.027964	0.030004	0.030191	0.024998	0.71687	0.047811	0.06468	0.029005	0.30001	0.15296	0.73321	0.020529	0.048592	0.21727	0.02413	0.045586	0.10267	0.01859	0.025291	0.38732	0.94662	0.029491	0.050924	0.023309	0.028434	0.050646	0.034894	0.035946	0.21457	0.77763	0.34523	0.026255	0.58022	0.13708	0.14531	0.86606
Meth__cg07671949__ESR1	0.087171	0.10258	0.90063	0.11318	0.11469	0.69243	0.12777	0.71637	0.88143	0.084904	0.098113	0.89562	0.32943	0.7984	0.35407	0.12529	0.84228	0.90742	0.37754	0.3254	0.2919	0.11241	0.089628	0.67899	0.36104	0.77484	0.096199	0.25629	0.2133	0.14419	0.6613	0.69628	0.88281	0.82059	0.16406	0.8234	0.21826	0.53734	0.35653
Meth__cg24705286__JMJD5	0.09337	0.082897	0.13367	0.053292	0.027086	0.027758	0.056325	0.021209	0.04033	0.033876	0.025675	0.091873	0.032086	0.11536	0.019994	0.061488	0.021262	0.032821	0.092829	0.01539	0.035369	0.079674	0.028257	0.10279	0.025935	0.043561	0.11144	0.048019	0.29285	0.064486	0.022335	0.030568	0.02119	0.017924	0.021772	0.017322	0.13462	0.0241	0.0318
Meth__cg09936839__SIRT6	0.4611	0.14561	0.19984	0.75587	0.72704	0.22475	0.65842	0.097145	0.11625	0.83689	0.5993	0.13774	0.33164	0.1198	0.81023	0.76517	0.13492	0.079099	0.25263	0.054514	0.83669	0.70172	0.6028	0.12066	0.60279	0.1536	0.83229	0.14132	0.16855	0.72798	0.15635	0.082003	0.059466	0.85906	0.11853	0.13338	0.43134	0.31904	0.45669
Meth__cg09437522__GNAS	0.025973	0.0093064	0.17219	0.021717	0.019727	0.93471	0.026768	0.74538	0.024996	0.028118	0.016952	0.022925	0.021692	0.02981	0.013877	0.020105	0.090773	0.4106	0.034796	0.10833	0.01134	0.013943	0.41582	0.52074	0.015687	0.93211	0.02187	0.048504	0.041815	0.034373	0.048922	0.03812	0.25625	0.016562	0.013722	0.011324	0.049074	0.026895	0.038832
Meth__cg26530341__TNFRSF10A	0.75204	0.044519	0.066975	0.73686	0.87272	0.93805	0.6628	0.76401	0.059584	0.15775	0.07739	0.06511	0.26655	0.084498	0.049957	0.13986	0.6703	0.16649	0.10845	0.94682	0.057085	0.10204	0.89944	0.32474	0.93152	0.30813	0.07967	0.068013	0.086227	0.09589	0.63392	0.044356	0.77743	0.93545	0.075584	0.054719	0.18824	0.36374	0.77654
Meth__cg17457560__NRG1	0.062442	0.64034	0.96517	0.38225	0.036171	0.033123	0.088411	0.060982	0.79793	0.19776	0.052707	0.62582	0.037067	0.79129	0.11739	0.19403	0.028217	0.052537	0.089831	0.024417	0.33392	0.12293	0.064795	0.051874	0.046799	0.072157	0.58553	0.071782	0.87292	0.6155	0.031185	0.03838	0.031249	0.55875	0.056155	0.57709	0.92765	0.035407	0.036408
Meth__cg00405677__HAND1	0.12806	0.043478	0.61401	0.33835	0.042496	0.50758	0.62112	0.87318	0.3364	0.66866	0.039876	0.62982	0.78211	0.72054	0.9046	0.66022	0.78566	0.053745	0.082824	0.16769	0.70961	0.73021	0.11617	0.52242	0.36795	0.45153	0.88108	0.03547	0.77458	0.11106	0.049989	0.047425	0.22312	0.035757	0.050224	0.6076	0.066103	0.36136	0.44211
Meth__cg17150465__SCRIB	0.034725	0.021292	0.031272	0.033943	0.022101	0.0258	0.038282	0.017187	0.064524	0.024698	0.032998	0.032794	0.016586	0.091965	0.023003	0.033861	0.025744	0.027354	0.080899	0.022187	0.034032	0.03642	0.03302	0.035983	0.021144	0.058742	0.034153	0.052977	0.067222	0.11292	0.030212	0.022499	0.022727	0.026429	0.019593	0.029193	0.18147	0.032607	0.02765
Meth__cg19205533__RERG	0.080034	0.071619	0.90054	0.10324	0.076179	0.085362	0.089159	0.9405	0.15633	0.059321	0.083291	0.87919	0.078553	0.28746	0.067163	0.086627	0.83954	0.90528	0.10852	0.89972	0.08536	0.089117	0.079634	0.88604	0.093911	0.85054	0.087799	0.077937	0.2185	0.13651	0.63223	0.87596	0.87032	0.086164	0.076277	0.69639	0.1022	0.082123	0.089522
